WEIGHTED DIGRAPH 232 412:
  0 --> 165 ( 26)
  1 -->  16 ( 16)
  1 --> 141 ( 23)
  1 --> 150 ( 43)
  1 --> 197 ( 18)
  2 -->   1 ( 29)
  2 --> 124 (  9)
  2 --> 142 ( 31)
  2 --> 159 ( 11)
  2 --> 191 ( 19)
  2 --> 226 ( 15)
  3 --> 121 ( 26)
  4 -->  16 ( 33)
  4 --> 142 ( 29)
  5 -->  18 ( 30)
  6 -->  96 ( 24)
  7 -->  80 ( 21)
  8 --> 134 ( 22)
  9 -->  50 ( 27)
 10 -->  29 ( 17)
 11 -->   5 ( 10)
 12 -->   2 ( 20)
 12 -->  89 ( 30)
 13 -->   4 ( 18)
 13 -->  39 ( 14)
 13 -->  74 ( 23)
 13 --> 124 ( 37)
 13 --> 138 ( 11)
 13 --> 189 ( 31)
 14 -->   9 ( 14)
 15 -->  73 ( 31)
 16 -->  64 ( 27)
 16 -->  69 ( 13)
 16 --> 197 ( 15)
 17 -->  91 ( 24)
 17 --> 202 ( 28)
 17 --> 212 ( 20)
 17 --> 221 ( 29)
 17 --> 226 ( 33)
 18 --> 153 ( 30)
 19 --> 179 ( 13)
 20 --> 112 ( 20)
 21 -->  14 ( 41)
 22 --> 127 ( 37)
 23 -->  31 ( 16)
 24 -->  57 ( 38)
 24 -->  70 ( 19)
 24 -->  99 ( 25)
 24 --> 111 ( 14)
 24 --> 184 ( 10)
 24 --> 197 ( 20)
 25 -->   0 ( 33)
 26 --> 103 ( 26)
 27 --> 136 ( 15)
 28 -->  67 ( 19)
 29 --> 199 ( 27)
 30 --> 155 ( 28)
 31 -->  60 ( 17)
 32 -->  95 ( 35)
 33 --> 125 ( 16)
 34 --> 223 ( 30)
 35 -->  22 ( 34)
 36 --> 151 ( 29)
 37 -->  72 ( 13)
 38 --> 227 ( 31)
 39 -->  24 ( 23)
 39 -->  64 ( 23)
 39 --> 125 ( 28)
 39 --> 184 ( 27)
 39 --> 201 ( 27)
 39 --> 203 ( 45)
 39 --> 221 ( 16)
 40 --> 130 (  5)
 41 --> 216 ( 17)
 42 --> 102 ( 12)
 43 --> 166 (  8)
 44 --> 176 ( 23)
 45 -->  51 ( 17)
 46 --> 126 ( 28)
 47 --> 222 ( 25)
 48 --> 177 ( 29)
 49 --> 114 ( 34)
 50 --> 106 ( 10)
 51 -->  66 (  2)
 52 --> 168 ( 21)
 53 -->  19 ( 38)
 54 -->  77 ( 25)
 55 -->  79 ( 19)
 56 -->  53 ( 22)
 57 --> 204 ( 25)
 58 -->  32 ( 30)
 59 -->  30 ( 24)
 60 -->  11 (  9)
 61 -->  58 ( 16)
 62 -->  41 ( 38)
 63 -->  35 ( 30)
 64 --> 173 ( 30)
 64 --> 191 ( 22)
 64 --> 226 ( 29)
 65 --> 150 ( 38)
 66 --> 205 ( 41)
 67 -->  24 ( 40)
 68 -->  13 ( 19)
 68 -->  74 ( 23)
 68 -->  91 ( 18)
 68 --> 113 ( 30)
 68 --> 219 ( 33)
 69 --> 138 ( 44)
 70 -->   1 ( 12)
 70 --> 124 ( 40)
 71 --> 171 ( 28)
 72 --> 207 ( 14)
 73 -->  98 ( 28)
 74 -->  69 ( 29)
 74 --> 117 ( 27)
 74 --> 124 ( 17)
 74 --> 125 ( 33)
 74 --> 140 ( 24)
 74 --> 173 ( 19)
 75 --> 214 ( 11)
 76 -->  37 ( 34)
 77 --> 220 ( 27)
 78 -->  40 ( 16)
