WEIGHTED DIGRAPH 188 368:
  0 -->  83 ( 16)
  1 -->   4 ( 40)
  1 -->  18 ( 29)
  1 --> 105 ( 36)
  2 -->  49 ( 22)
  3 --> 171 ( 10)
  4 -->  32 ( 34)
  4 -->  37 ( 22)
  4 -->  50 ( 17)
  4 --> 113 ( 21)
  4 --> 163 ( 29)
  4 --> 185 ( 18)
  5 -->  95 ( 20)
  7 --> 175 ( 25)
  8 -->  60 ( 26)
  9 -->  63 ( 27)
 10 -->  23 ( 30)
 10 -->  32 ( 30)
 10 -->  33 ( 26)
 10 -->  79 ( 21)
 10 -->  83 ( 39)
 10 --> 147 ( 16)
 11 --> 156 ( 12)
 12 --> 162 ( 31)
 13 -->   7 ( 32)
 14 -->  65 ( 20)
 15 -->  31 ( 15)
 15 -->  37 ( 19)
 15 -->  76 ( 30)
 15 --> 128 ( 28)
 15 --> 141 ( 20)
 16 -->  97 ( 28)
 17 -->   5 ( 28)
 18 -->   6 ( 26)
 18 -->  22 ( 19)
 19 --> 109 ( 19)
 20 -->  67 ( 32)
 21 --> 145 ( 36)
 22 -->  53 ( 24)
 22 -->  62 ( 22)
 22 --> 114 ( 17)
 22 --> 147 ( 36)
 23 -->  32 ( 31)
 23 -->  33 ( 36)
 23 -->  53 ( 33)
 23 -->  75 ( 27)
 23 -->  89 ( 39)
 23 --> 129 ( 17)
 23 --> 154 ( 16)
 23 --> 157 ( 20)
 24 -->   6 ( 22)
 24 -->  11 ( 25)
 24 -->  22 ( 17)
 24 -->  59 ( 25)
 24 -->  62 ( 20)
 24 -->  79 ( 17)
 24 --> 114 ( 22)
 24 --> 163 ( 12)
 25 --> 144 ( 23)
 26 -->  30 ( 27)
 27 -->  57 ( 26)
 28 --> 122 ( 31)
 29 -->  24 ( 26)
 29 -->  42 ( 25)
 29 -->  44 (  5)
 29 -->  47 ( 11)
 29 -->  82 ( 15)
 29 --> 129 ( 34)
 29 --> 157 ( 23)
 29 --> 174 ( 21)
 30 -->  27 ( 42)
 31 --> 141 ( 27)
 31 --> 157 ( 32)
 31 --> 185 ( 34)
 32 -->  34 ( 26)
 32 -->  50 ( 39)
 32 -->  82 ( 37)
 32 --> 126 (  5)
 32 --> 129 ( 32)
 32 --> 154 ( 30)
 33 --> 158 ( 33)
 34 -->  75 ( 26)
 34 -->  84 ( 21)
 35 --> 132 ( 40)
 36 --> 106 ( 28)
 37 -->   6 ( 16)
 37 --> 114 ( 26)
 37 --> 126 ( 30)
 38 -->  41 ( 42)
 39 -->  72 ( 21)
 40 -->  37 ( 38)
 40 -->  70 ( 12)
 40 --> 114 ( 14)
 41 -->  52 ( 30)
 42 -->  15 ( 19)
 42 -->  34 ( 32)
 42 -->  37 ( 33)
 42 --> 153 ( 29)
 42 --> 180 ( 16)
 43 -->  13 ( 17)
 44 -->  10 ( 29)
 44 -->  32 ( 21)
 44 -->  62 ( 28)
 44 -->  75 ( 25)
 44 --> 107 ( 34)
 44 --> 126 ( 15)
 45 --> 102 ( 30)
 46 --> 104 ( 24)
 47 -->  24 ( 28)
 47 --> 105 ( 27)
 47 --> 163 ( 26)
 48 -->  86 (  7)
 49 -->   3 ( 24)
 50 -->   1 ( 30)
 50 -->  23 ( 23)
 50 -->  62 ( 22)
 50 -->  70 ( 25)
 50 -->  87 ( 30)
 50 --> 158 ( 26)
 50 --> 185 ( 20)
 51 --> 101 ( 25)
 52 --> 178 ( 20)
 53 -->  32 ( 20)
 53 -->  40 ( 12)
 53 -->  62 ( 17)
 53 --> 177 ( 28)
 54 --> 114 ( 24)
 55 --> 170 ( 30)
 56 --> 169 ( 30)
 57 --> 131 ( 34)
 58 --> 120 ( 31)
 59 -->  34 ( 18)
 59 -->  82 ( 32)
 59 --> 114 ( 12)
 59 --> 170 ( 32)
 60 -->  17 ( 43)
 61 -->  55 ( 22)
 62 -->  42 ( 28)
 62 --> 137 ( 32)
 62 --> 147 ( 15)
 63 --> 135 ( 14)
 64 -->  15 ( 18)
 64 -->  59 ( 22)
 64 -->  89 ( 19)
 64 --> 108 ( 21)
 64 --> 165 ( 10)
 64 --> 170 ( 32)
 65 --> 100 ( 30)
 66 --> 167 ( 29)
 67 -->  46 ( 31)
 68 --> 114 ( 20)
 68 --> 153 ( 39)
 69 -->  94 ( 23)
 70 -->   1 ( 32)
 70 -->  10 ( 27)
 70 -->  18 ( 23)
 70 -->  23 ( 20)
 71 --> 136 ( 22)
 72 --> 173 ( 18)
 73 -->  24 ( 32)
 73 --> 147 ( 19)
 74 --> 152 ( 21)
 75 -->  82 ( 31)
 75 --> 129 ( 27)
 75 --> 154 ( 28)
 75 --> 156 ( 21)
 76 --> 187 ( 12)
 77 --> 160 ( 10)
 78 -->  56 ( 31)
 79 -->  23 ( 39)
 79 -->  29 ( 18)
 79 -->  37 ( 23)
 80 -->  43 ( 33)
 81 -->   6 ( 26)
 81 -->  23 ( 25)
 81 -->  64 ( 27)
 81 -->  68 ( 25)
 81 --> 126 ( 31)
 81 --> 143 ( 33)
 81 --> 185 ( 30)
 82 -->  62 ( 25)
 82 --> 129 ( 22)
 83 -->   6 ( 39)
 83 -->  11 ( 21)
 83 -->  62 ( 30)
 83 -->  88 ( 29)
