WEIGHTED DIGRAPH 172 352:
  0 --> 151 ( 33)
  1 --> 120 ( 37)
  2 --> 136 ( 27)
  2 --> 144 ( 25)
  3 -->  40 ( 17)
  3 -->  49 ( 41)
  3 -->  79 ( 13)
  3 -->  84 ( 13)
  3 -->  87 ( 30)
  3 -->  95 ( 26)
  3 --> 157 ( 31)
  4 -->  51 ( 19)
  5 --> 131 ( 34)
  6 -->  69 ( 21)
  7 --> 166 ( 23)
  8 --> 160 ( 25)
  9 --> 170 ( 25)
 10 -->  31 ( 28)
 10 -->  46 ( 34)
 10 --> 117 ( 26)
 11 --> 146 ( 34)
 12 -->  93 ( 16)
 13 -->  16 ( 33)
 14 --> 107 ( 23)
 15 -->  81 ( 29)
 15 -->  83 ( 18)
 16 --> 161 ( 31)
 17 --> 126 ( 21)
 17 --> 157 ( 28)
 17 --> 168 ( 41)
 18 -->  79 ( 32)
 18 -->  95 ( 17)
 18 -->  98 ( 36)
 18 --> 109 ( 24)
 18 --> 132 ( 13)
 19 -->  10 ( 39)
 19 -->  56 ( 17)
 19 -->  64 ( 28)
 20 -->  25 ( 25)
 21 -->  35 ( 25)
 22 -->  17 ( 19)
 22 -->  49 ( 16)
 22 -->  66 ( 12)
 22 -->  82 ( 11)
 22 -->  93 ( 17)
 22 --> 138 ( 21)
 23 -->  72 ( 32)
 24 --> 169 ( 31)
 25 --> 156 ( 44)
 26 --> 159 ( 11)
 27 -->  34 ( 32)
 28 --> 116 ( 20)
 29 -->  85 ( 29)
 30 -->  15 ( 31)
 31 -->  23 ( 38)
 32 -->  61 ( 36)
 32 -->  82 ( 16)
 32 --> 122 ( 12)
 32 --> 132 ( 24)
 32 --> 133 ( 25)
 33 --> 128 ( 26)
 34 --> 149 ( 26)
 35 -->  14 ( 28)
 36 -->  67 ( 42)
 37 -->  82 ( 15)
 38 -->   8 ( 25)
 39 -->  20 ( 30)
 40 -->  64 ( 26)
 40 --> 104 ( 30)
 40 --> 137 ( 19)
 40 --> 147 ( 42)
 40 --> 152 ( 21)
 41 --> 129 ( 25)
 42 -->  10 ( 26)
 42 -->  19 ( 29)
 42 -->  81 ( 12)
 42 -->  92 ( 29)
 42 -->  95 ( 37)
 43 --> 113 ( 16)
 44 -->  46 ( 27)
 44 -->  49 ( 26)
 44 -->  96 ( 14)
 44 --> 122 ( 21)
 44 --> 157 ( 26)
 45 --> 124 ( 15)
 46 --> 132 ( 17)
 46 --> 138 ( 36)
 46 --> 141 ( 29)
 47 --> 125 ( 37)
 48 -->  81 ( 12)
 48 -->  87 ( 28)
 48 -->  95 ( 26)
 48 --> 109 ( 24)
 49 -->  15 ( 22)
 49 -->  82 ( 26)
 49 --> 144 ( 12)
 49 --> 168 ( 45)
 50 --> 132 ( 27)
 51 --> 102 ( 17)
 52 --> 134 ( 33)
 53 -->  18 ( 14)
 53 -->  19 ( 21)
 53 -->  44 ( 39)
 53 -->  62 ( 23)
 53 -->  66 ( 33)
 53 -->  84 ( 22)
 53 -->  95 ( 15)
 53 --> 131 ( 31)
 53 --> 133 ( 42)
 53 --> 147 ( 32)
 54 --> 167 ( 21)
 55 --> 158 ( 18)
 56 -->  93 ( 22)
 56 --> 104 ( 34)
 56 --> 142 ( 29)
 57 -->  12 ( 29)
 58 -->  39 ( 38)
 59 -->  90 ( 26)
 60 --> 106 ( 15)
 61 -->  49 ( 39)
 61 -->  62 ( 20)
 61 -->  65 ( 41)
 61 --> 104 ( 17)
 61 --> 140 ( 15)
 61 --> 147 ( 30)
 61 --> 150 ( 30)
 62 -->  46 ( 38)
 63 -->  91 ( 27)
 64 -->  17 ( 19)
 64 -->  61 ( 21)
 64 -->  95 ( 17)
 64 --> 109 ( 22)
 64 --> 150 ( 32)
 65 -->  19 (  8)
 65 -->  62 ( 25)
 65 --> 144 ( 12)
 65 --> 154 (  8)
 66 -->  46 ( 22)
 67 -->  77 ( 34)
 68 -->  70 ( 29)
 69 --> 123 ( 24)
 70 -->  11 ( 12)
 71 -->  33 ( 19)
 72 -->  78 ( 25)
 73 -->   3 ( 14)
 73 -->  15 ( 22)
 73 -->  42 ( 32)
 73 -->  98 ( 25)
 74 -->  64 ( 35)
 74 -->  81 ( 27)
 74 -->  98 ( 44)
 74 --> 137 ( 28)
 75 --> 162 ( 31)
 76 -->  22 ( 26)
 76 -->  61 ( 27)
