WEIGHTED DIGRAPH 214 394:
  0 --> 197 ( 22)
  1 -->  83 ( 27)
  2 --> 157 ( 18)
  3 -->  46 ( 27)
  4 -->  39 ( 10)
  4 -->  48 ( 19)
  4 -->  75 ( 20)
  4 --> 108 ( 37)
  4 --> 126 ( 21)
  4 --> 171 ( 13)
  5 -->  75 ( 27)
  6 --> 207 ( 18)
  7 -->  57 ( 17)
  8 -->  82 ( 23)
  9 --> 176 ( 26)
 10 --> 144 ( 20)
 11 --> 191 ( 32)
 12 --> 110 ( 22)
 13 --> 142 ( 22)
 14 --> 115 ( 22)
 15 --> 119 ( 24)
 16 -->  74 ( 25)
 17 --> 200 ( 22)
 18 --> 121 ( 14)
 19 -->  41 ( 33)
 19 --> 104 ( 21)
 19 --> 126 ( 29)
 19 --> 164 (  7)
 19 --> 168 ( 33)
 20 -->  21 ( 42)
 20 -->  36 ( 29)
 20 --> 134 ( 32)
 20 --> 142 ( 33)
 20 --> 148 ( 32)
 21 -->  64 (  8)
 21 --> 188 ( 16)
 21 --> 213 ( 23)
 22 -->  15 ( 17)
 23 -->  25 ( 11)
 23 -->  33 ( 29)
 23 --> 120 ( 23)
 23 --> 132 ( 30)
 24 -->  50 ( 38)
 25 -->  22 ( 27)
 25 -->  27 ( 29)
 25 -->  51 ( 24)
 25 --> 142 ( 20)
 26 -->   4 ( 22)
 26 -->  47 ( 32)
 26 --> 104 ( 27)
 26 --> 165 ( 23)
 26 --> 183 ( 30)
 27 --> 156 ( 30)
 28 --> 136 ( 42)
 29 -->   0 ( 17)
 30 -->  67 ( 37)
 31 -->  14 ( 17)
 32 -->  18 ( 30)
 33 -->  34 ( 15)
 33 -->  41 ( 31)
 33 --> 108 ( 36)
 33 --> 132 ( 22)
 33 --> 170 ( 10)
 33 --> 187 ( 32)
 34 -->  13 ( 21)
 34 -->  25 ( 29)
 34 -->  36 ( 24)
 34 -->  79 ( 31)
 34 --> 153 ( 36)
 35 --> 164 ( 28)
 36 -->  25 ( 15)
 36 -->  93 ( 24)
 36 --> 134 ( 19)
 36 --> 153 ( 29)
 37 --> 179 ( 26)
 38 --> 122 (  8)
 39 -->  36 ( 36)
 39 -->  64 ( 10)
 39 --> 152 ( 22)
 39 --> 177 ( 27)
 40 -->  69 ( 22)
 41 -->  21 ( 31)
 41 -->  51 ( 18)
 41 -->  80 ( 23)
 41 --> 156 ( 18)
 41 --> 171 ( 33)
 41 --> 184 ( 25)
 41 --> 188 ( 24)
 41 --> 196 ( 27)
 42 -->  38 ( 18)
 43 --> 105 ( 27)
 44 --> 186 ( 26)
 45 -->  61 ( 32)
 46 --> 152 ( 31)
 47 -->  27 ( 22)
 47 -->  93 ( 30)
 47 --> 134 (  7)
 47 --> 153 ( 32)
 47 --> 170 ( 25)
 47 --> 188 ( 19)
 48 -->  75 ( 32)
 48 --> 126 ( 29)
 48 --> 171 ( 37)
 48 --> 196 ( 27)
 49 --> 204 ( 33)
 50 --> 175 ( 26)
 51 -->  85 ( 13)
 51 --> 100 ( 25)
 51 --> 164 ( 25)
 51 --> 183 ( 25)
 52 -->  37 ( 37)
 53 --> 124 ( 40)
 54 -->  62 ( 34)
 55 -->  81 ( 12)
 56 -->  54 ( 23)
 57 -->  91 ( 19)
 58 -->  31 ( 19)
 58 -->  33 ( 10)
 58 --> 129 ( 43)
 58 --> 187 ( 18)
 58 --> 188 ( 19)
 59 --> 192 ( 29)
 60 --> 163 ( 37)
 61 --> 193 ( 32)
 62 -->  66 ( 41)
 63 -->  87 ( 15)
 64 -->  75 ( 20)
 64 -->  85 ( 20)
 64 --> 205 ( 23)
 65 -->   9 ( 36)
 66 -->  95 ( 21)
 67 -->  12 ( 31)
 68 --> 131 ( 26)
 69 --> 201 ( 15)
 70 --> 190 ( 32)
 71 --> 180 ( 19)
 72 -->  92 ( 27)
 73 --> 101 ( 28)
 74 -->  58 ( 21)
 75 -->  23 ( 27)
 75 -->  49 ( 16)
 75 --> 100 ( 22)
 75 --> 107 ( 15)
 75 --> 126 ( 28)
 75 --> 147 ( 38)
 76 -->  53 (  4)
 77 -->   8 ( 34)
 78 --> 152 ( 18)
 79 -->  84 ( 15)
 79 --> 137 ( 26)
 79 --> 184 ( 16)
 80 -->  25 ( 25)
 80 -->  35 ( 37)
 80 -->  39 ( 29)
 81 -->   6 ( 22)
 82 --> 182 ( 14)
 83 -->  56 ( 28)
 84 -->  21 ( 38)
 84 --> 213 ( 36)
 85 --> 104 ( 33)
 85 --> 187 ( 31)
 86 -->  94 ( 17)
 87 --> 103 ( 10)
 88 --> 127 ( 27)
 89 -->  43 ( 10)
 90 --> 139 (  9)
 91 --> 202 ( 23)
 92 -->  71 ( 31)
 93 --> 137 ( 31)
 93 --> 147 ( 44)
 94 -->  52 (  6)
 95 --> 174 ( 25)
 96 --> 203 ( 24)
 97 --> 196 ( 24)
 98 -->  42 ( 11)
 99 -->  96 ( 29)
100 -->  48 ( 15)
100 -->  64 ( 34)
100 -->  93 ( 30)
100 --> 170 ( 41)
101 -->  44 ( 28)
102 --> 133 ( 23)
103 -->   5 ( 30)
104 --> 153 ( 15)
104 --> 185 ( 20)
105 --> 167 ( 23)
106 -->  11 ( 31)
107 -->  35 ( 22)
107 -->  51 ( 23)
108 -->  25 ( 36)
108 -->  41 ( 27)
108 -->  85 ( 11)
108 --> 151 ( 27)
108 --> 165 ( 21)
109 -->  99 ( 28)
110 -->  16 ( 26)
111 -->  55 ( 29)
112 --> 160 ( 19)
113 --> 155 ( 28)
114 -->  90 ( 32)
115 --> 146 ( 24)
116 -->  28 ( 27)
117 -->   7 ( 29)
118 -->  25 ( 33)
118 -->  84 ( 30)
118 --> 129 ( 13)
118 --> 164 ( 21)
118 --> 188 ( 26)
119 --> 113 ( 35)
120 -->  33 ( 36)
120 -->  35 ( 36)
120 --> 118 ( 27)
120 --> 142 ( 25)
120 --> 148 ( 16)
120 --> 156 ( 23)
120 --> 170 ( 23)
121 -->  89 ( 27)
122 -->  30 ( 22)
123 --> 128 ( 31)
124 --> 140 ( 31)
125 --> 120 ( 29)
125 --> 142 ( 16)
126 -->  27 ( 33)
126 -->  41 ( 14)
126 -->  85 ( 22)
126 --> 171 ( 21)
127 -->  29 ( 36)
128 --> 141 ( 26)
129 --> 148 ( 14)
129 --> 196 ( 19)
129 --> 213 ( 35)
130 -->  40 ( 37)
131 --> 123 ( 28)
132 --> 129 ( 33)
132 --> 147 ( 24)
132 --> 165 ( 24)
132 --> 206 ( 28)
133 --> 154 ( 33)
134 -->  51 ( 25)
134 -->  93 ( 25)
134 --> 107 ( 13)
135 -->  10 ( 20)
136 --> 114 ( 23)
137 -->  39 ( 22)
137 -->  47 ( 31)
137 --> 120 ( 15)
137 --> 151 ( 30)
137 --> 153 ( 30)
138 -->  73 ( 22)
139 --> 165 ( 32)
140 -->  19 ( 20)
141 --> 143 ( 25)
142 -->  36 ( 30)
142 --> 129 ( 32)
142 --> 187 ( 21)
142 --> 206 ( 24)
143 --> 171 ( 23)
144 --> 109 ( 18)
145 -->  88 ( 19)
146 --> 116 ( 30)
147 -->  47 ( 17)
147 -->  48 ( 20)
147 -->  64 ( 17)
147 -->  79 ( 20)
147 --> 170 ( 28)
147 --> 171 ( 25)
147 --> 185 ( 37)
148 -->  13 ( 20)
148 -->  25 ( 32)
148 -->  27 ( 28)
148 -->  58 ( 25)
148 -->  79 ( 22)
148 --> 210 ( 40)
