WEIGHTED DIGRAPH 208 388:
  0 -->  19 ( 25)
  1 -->  42 ( 16)
  2 --> 170 ( 32)
  3 --> 203 ( 19)
  4 -->  68 ( 25)
  5 --> 174 ( 17)
  6 -->  79 ( 31)
  6 --> 101 ( 27)
  6 --> 144 ( 27)
  7 -->  88 ( 13)
  8 --> 171 ( 37)
  9 --> 112 ( 25)
 10 --> 188 ( 29)
 11 -->  83 ( 32)
 12 -->  48 ( 31)
 13 --> 147 ( 24)
 14 -->  67 ( 37)
 14 -->  79 ( 29)
 14 --> 197 ( 41)
 15 -->   6 ( 37)
 15 -->  28 ( 28)
 15 -->  36 ( 26)
 15 --> 123 ( 12)
 15 --> 132 ( 24)
 15 --> 182 ( 20)
 15 --> 201 ( 39)
 16 -->  15 ( 22)
 16 -->  77 ( 27)
 16 --> 101 ( 27)
 16 --> 159 ( 26)
 16 --> 178 ( 29)
 17 -->  22 ( 30)
 17 --> 201 ( 23)
 18 -->  58 ( 18)
 18 --> 161 ( 27)
 18 --> 180 ( 21)
 19 -->  99 ( 24)
 20 -->   6 ( 22)
 20 --> 137 ( 37)
 21 -->  16 ( 26)
 21 -->  77 ( 10)
 21 --> 109 ( 37)
 22 -->  18 ( 18)
 22 -->  56 ( 23)
 22 -->  74 ( 10)
 22 --> 161 ( 25)
 23 --> 191 ( 26)
 24 --> 160 ( 32)
 25 -->  22 ( 19)
 25 -->  36 ( 28)
 25 --> 180 ( 32)
 26 --> 119 ( 17)
 27 --> 146 ( 41)
 28 -->  78 ( 24)
 28 --> 101 ( 35)
 28 --> 187 ( 23)
 29 -->  31 ( 26)
 30 --> 127 ( 38)
 31 -->  45 ( 31)
 32 --> 141 ( 21)
 33 -->  62 ( 30)
 34 --> 115 ( 22)
 35 -->  71 ( 22)
 36 -->   6 ( 32)
 36 -->  14 ( 26)
 36 -->  16 ( 25)
 36 -->  74 ( 27)
 36 -->  77 ( 31)
 36 --> 120 ( 48)
 36 --> 159 ( 31)
 36 --> 182 ( 45)
 37 -->  20 ( 25)
 38 -->  57 ( 19)
 39 -->  95 ( 36)
 40 -->  85 ( 39)
 41 --> 136 ( 31)
 42 --> 204 ( 24)
 43 -->  72 ( 28)
 44 -->  75 ( 34)
 45 -->  60 ( 20)
 46 --> 158 ( 12)
 47 --> 157 ( 32)
 48 -->  87 ( 27)
 49 --> 177 ( 43)
 50 -->  15 ( 27)
 50 -->  67 ( 28)
 50 --> 104 ( 19)
 50 --> 116 ( 18)
 50 --> 164 ( 24)
 50 --> 182 ( 20)
 50 --> 197 ( 22)
 51 --> 124 ( 21)
 52 -->  64 ( 24)
 53 -->  54 ( 46)
 53 -->  58 ( 31)
 53 -->  84 ( 23)
 53 --> 199 ( 15)
 54 -->   6 ( 25)
 54 -->  15 (  6)
 55 --> 151 ( 24)
 56 --> 109 ( 34)
 56 --> 116 ( 13)
 56 --> 132 ( 30)
 56 --> 159 ( 29)
 56 --> 178 ( 13)
 57 -->   5 ( 20)
 58 -->  49 ( 14)
 58 -->  67 ( 18)
 58 -->  91 ( 35)
 58 --> 126 ( 21)
 58 --> 137 ( 20)
 58 --> 174 ( 38)
 58 --> 187 ( 32)
 59 -->  55 ( 40)
 60 -->  77 ( 25)
 61 -->  53 ( 34)
 61 -->  91 ( 24)
 61 --> 112 ( 30)
 61 --> 174 ( 25)
 62 --> 163 ( 28)
 63 --> 130 ( 43)
 64 --> 122 ( 21)
 65 -->  66 ( 29)
 66 -->  73 ( 29)
 67 -->  74 ( 39)
 67 --> 101 ( 36)
 68 --> 176 ( 16)
 69 --> 102 ( 34)
 69 --> 154 ( 19)
 70 --> 189 ( 21)
 71 --> 169 (  6)
 72 --> 100 ( 33)
 73 --> 164 ( 21)
 75 --> 202 ( 29)
 76 -->   1 ( 26)
 77 -->   6 ( 21)
 77 -->  34 ( 27)
 77 -->  53 ( 22)
 77 -->  94 ( 10)
 77 --> 132 ( 29)
 77 --> 182 ( 32)
 78 -->  17 ( 25)
 78 -->  53 ( 45)
 78 --> 109 ( 16)
 78 --> 132 ( 35)
 78 --> 137 ( 29)
 78 --> 138 ( 28)
 79 -->  36 ( 39)
 79 -->  50 ( 27)
 79 -->  54 ( 28)
 79 --> 137 ( 26)
 79 --> 161 (  8)
 80 --> 181 ( 15)
 81 --> 139 ( 37)
 82 --> 184 ( 27)
 83 --> 175 ( 40)
 84 -->   6 ( 12)
 84 --> 102 ( 22)
 84 --> 159 ( 43)
 85 -->   9 ( 23)
 86 --> 121 ( 33)
 87 -->  43 ( 38)
 88 --> 133 ( 16)
 89 -->  98 ( 46)
 90 --> 179 ( 24)
 91 -->  14 ( 24)
 91 -->  18 ( 22)
 91 --> 110 ( 11)
 91 --> 125 ( 10)
 91 --> 126 ( 19)
 92 -->  46 ( 15)
 93 --> 107 ( 28)
 94 -->  15 ( 29)
 94 --> 174 ( 23)
 95 -->  30 ( 29)
 96 -->  23 ( 29)
 97 --> 193 ( 26)
 98 --> 148 ( 33)
 99 --> 185 ( 29)
100 --> 108 ( 11)
101 -->  20 ( 30)
101 -->  36 ( 28)
101 -->  56 ( 33)
101 -->  91 ( 18)
101 -->  94 ( 26)
101 --> 116 ( 23)
102 -->  16 ( 33)
102 -->  33 ( 30)
102 --> 168 ( 28)
103 --> 195 ( 23)
104 -->   6 ( 30)
104 -->  21 ( 35)
104 -->  39 (  7)
104 --> 144 ( 17)
104 --> 164 ( 29)
105 --> 205 ( 27)
106 -->  29 ( 29)
107 --> 142 ( 39)
108 --> 135 ( 20)
109 -->  25 ( 32)
109 -->  50 ( 33)
109 -->  79 ( 20)
109 --> 123 ( 22)
110 -->  16 ( 30)
110 -->  22 ( 10)
110 -->  28 ( 21)
110 --> 109 ( 34)
110 --> 126 ( 30)
110 --> 164 ( 24)
111 -->   4 ( 34)
112 -->   6 ( 19)
112 -->  16 ( 32)
112 -->  50 ( 40)
112 -->  54 ( 29)
112 --> 104 ( 15)
112 --> 105 ( 42)
112 --> 144 ( 20)
112 --> 199 ( 28)
113 -->  81 ( 14)
114 -->  35 ( 27)
115 --> 196 ( 20)
116 -->  15 ( 19)
116 -->  17 ( 36)
116 -->  47 ( 25)
116 -->  78 ( 33)
117 -->  18 ( 30)
117 -->  33 ( 29)
117 -->  36 ( 18)
117 -->  91 (  8)
118 -->  44 ( 21)
119 -->  97 ( 24)
120 -->   6 ( 25)
120 -->  22 ( 28)
120 -->  56 ( 33)
120 -->  77 ( 33)
121 --> 114 ( 26)
122 --> 153 ( 11)
123 -->  16 ( 29)
123 --> 110 ( 15)
123 --> 201 ( 17)
124 --> 143 ( 19)
125 -->  16 (  3)
125 -->  28 ( 10)
125 -->  54 ( 28)
125 --> 117 ( 11)
126 -->  14 ( 29)
126 -->  36 ( 28)
126 -->  79 ( 24)
126 --> 120 ( 31)
126 --> 123 ( 30)
126 --> 137 ( 15)
126 --> 187 ( 16)
126 --> 197 ( 13)
127 --> 207 ( 43)
128 -->  86 (  8)
129 --> 159 ( 28)
130 --> 155 ( 34)
131 --> 198 ( 15)
132 -->   6 ( 28)
132 -->  33 ( 16)
133 -->   0 ( 29)
134 --> 152 ( 25)
