WEIGHTED DIGRAPH 188 368:
  0 -->  43 ( 21)
  1 -->  10 ( 38)
  1 -->  11 ( 19)
  1 -->  13 ( 29)
  1 -->  93 ( 27)
  1 --> 139 ( 30)
  1 --> 173 ( 27)
  2 --> 133 ( 26)
  3 --> 122 ( 15)
  4 -->  20 ( 37)
  5 --> 152 ( 28)
  6 --> 100 ( 19)
  7 -->  37 ( 11)
  7 --> 121 ( 22)
  7 --> 144 ( 14)
  7 --> 162 ( 16)
  8 -->  14 ( 35)
  9 -->  42 ( 26)
 10 -->  72 ( 31)
 10 --> 112 ( 18)
 10 --> 162 ( 17)
 11 -->  58 (  7)
 11 -->  82 ( 25)
 11 --> 149 (  5)
 11 --> 158 ( 40)
 12 --> 139 ( 19)
 13 -->  16 ( 19)
 13 --> 112 ( 18)
 13 --> 159 ( 29)
 14 --> 128 ( 22)
 15 -->  12 ( 28)
 15 -->  13 ( 17)
 15 -->  53 ( 42)
 15 -->  76 ( 13)
 15 -->  99 ( 15)
 15 --> 149 ( 40)
 15 --> 158 ( 31)
 16 -->   1 ( 13)
 16 -->  11 ( 27)
 16 -->  15 ( 16)
 16 -->  44 ( 18)
 16 -->  86 ( 13)
 16 --> 119 ( 34)
 16 --> 139 ( 20)
 16 --> 158 ( 25)
 17 --> 123 ( 36)
 18 --> 101 (  8)
 19 -->  47 (  4)
 20 -->  57 ( 30)
 21 --> 172 ( 31)
 22 -->  78 (  5)
 23 -->  12 ( 20)
 23 -->  15 ( 24)
 23 --> 102 ( 38)
 23 --> 132 ( 26)
 23 --> 139 ( 19)
 23 --> 167 ( 19)
 24 -->  66 ( 22)
 25 -->  33 ( 28)
 25 -->  79 ( 20)
 25 --> 139 ( 17)
 25 --> 140 ( 30)
 25 --> 159 ( 36)
 26 -->  48 ( 17)
 27 -->  87 ( 26)
 28 --> 135 ( 30)
 29 -->  22 ( 14)
 30 -->  92 ( 21)
 31 -->  54 ( 18)
 32 -->  26 ( 28)
 33 -->  59 ( 21)
 33 --> 113 ( 21)
 34 --> 129 ( 24)
 35 -->  72 ( 32)
 36 --> 147 ( 25)
 37 -->  72 ( 24)
 37 --> 110 ( 17)
 37 --> 132 ( 25)
 37 --> 138 ( 27)
 37 --> 175 ( 27)
 38 -->   7 ( 19)
 38 -->  15 ( 38)
 38 -->  24 ( 32)
 38 -->  75 ( 30)
 38 -->  82 ( 22)
 38 --> 107 ( 22)
 38 --> 132 ( 33)
 38 --> 174 ( 14)
 39 --> 111 ( 23)
 39 --> 143 ( 11)
 39 --> 154 ( 18)
 40 --> 150 ( 31)
 41 -->  97 ( 16)
 42 -->  31 ( 25)
 43 -->  41 ( 24)
 44 -->  11 (  9)
 45 --> 108 ( 33)
 46 --> 157 ( 23)
 47 -->  77 (  5)
 48 -->  89 ( 13)
 49 -->  61 ( 25)
 50 -->   2 ( 22)
 51 -->  30 ( 39)
 52 --> 134 ( 22)
 53 -->  36 ( 25)
 53 -->  76 ( 32)
 53 --> 156 ( 26)
 54 -->  13 ( 37)
 54 -->  64 ( 17)
 54 --> 102 ( 24)
 54 --> 138 ( 28)
 54 --> 175 ( 24)
 55 --> 184 ( 21)
 56 --> 185 ( 23)
 57 -->  38 ( 36)
 58 -->  16 ( 27)
 58 -->  72 ( 21)
 58 --> 138 ( 11)
 58 --> 143 ( 33)
 58 --> 173 ( 14)
 58 --> 175 ( 26)
 59 -->   7 ( 28)
 59 -->  39 ( 29)
 59 -->  76 ( 36)
 59 --> 144 ( 12)
 59 --> 171 ( 17)
 60 -->  90 ( 35)
 61 --> 163 ( 14)
 62 -->  91 ( 14)
 63 --> 130 ( 11)
 64 -->  98 ( 17)
 65 -->  76 ( 25)
 66 --> 155 ( 14)
 67 -->  76 ( 15)
 67 -->  93 ( 37)
 67 --> 110 ( 25)
 67 --> 121 ( 37)
 67 --> 138 ( 22)
 67 --> 162 ( 28)
 67 --> 174 ( 23)
 68 --> 168 ( 20)
 69 -->   8 ( 26)
 70 -->  68 ( 23)
 71 -->  53 ( 24)
