WEIGHTED DIGRAPH 170 350:
  0 --> 106 ( 25)
  1 -->  19 (  7)
  1 -->  48 ( 27)
  1 -->  74 ( 30)
  1 --> 118 ( 25)
  2 -->  75 ( 29)
  2 --> 147 ( 12)
  3 -->  76 ( 26)
  4 --> 102 ( 34)
  5 -->  65 ( 34)
  6 --> 124 ( 29)
  7 --> 167 ( 25)
  8 -->   2 ( 21)
  8 -->  24 ( 31)
  8 -->  41 ( 47)
  8 -->  42 ( 21)
  8 -->  78 ( 27)
  8 -->  96 ( 31)
  8 --> 105 ( 30)
  8 --> 110 ( 17)
  8 --> 166 ( 37)
  9 --> 139 ( 27)
 10 -->  64 ( 22)
 10 --> 110 ( 30)
 10 --> 113 ( 44)
 11 --> 100 ( 35)
 12 --> 131 ( 28)
 13 -->  83 ( 28)
 14 -->  70 ( 17)
 14 --> 163 ( 30)
 15 -->  22 ( 25)
 15 -->  47 ( 22)
 15 -->  69 ( 26)
 15 -->  75 ( 23)
 16 -->  54 ( 29)
 16 --> 110 ( 22)
 16 --> 140 ( 26)
 16 --> 145 ( 20)
 17 -->  99 ( 18)
 18 -->  26 ( 33)
 18 -->  41 ( 37)
 18 --> 113 ( 31)
 19 -->  22 ( 23)
 19 --> 112 ( 30)
 19 --> 144 ( 18)
 19 --> 145 ( 32)
 20 --> 137 ( 17)
 21 -->  50 ( 40)
 21 -->  96 ( 17)
 21 --> 113 ( 39)
 21 --> 156 ( 26)
 22 -->   1 ( 34)
 22 --> 105 ( 19)
 23 -->  12 ( 26)
 24 -->   1 ( 27)
 24 -->  36 ( 36)
 24 -->  57 ( 36)
 24 -->  59 ( 39)
 24 -->  84 ( 35)
 24 --> 129 ( 29)
 24 --> 147 ( 20)
 24 --> 169 ( 33)
 25 -->  52 ( 30)
 26 -->  16 ( 12)
 26 -->  58 ( 16)
 27 --> 125 ( 29)
 28 -->  36 ( 31)
 28 -->  75 (  4)
 29 -->  67 ( 35)
 30 -->  45 ( 32)
 31 -->   7 ( 38)
 32 --> 134 ( 27)
 33 --> 111 ( 30)
 34 -->  35 ( 21)
 35 --> 152 ( 19)
 36 -->   8 ( 17)
 37 -->  94 ( 32)
 38 --> 143 (  9)
 39 --> 113 ( 26)
 40 --> 157 ( 32)
 41 -->  24 ( 13)
 41 -->  57 ( 22)
 41 -->  96 ( 28)
 42 -->   2 ( 26)
 42 -->  48 ( 28)
 43 -->  44 ( 14)
 44 -->  62 ( 32)
 45 --> 136 ( 14)
 46 --> 151 ( 43)
 47 --> 142 ( 35)
 48 -->  41 ( 24)
 48 -->  54 ( 14)
 48 --> 107 ( 40)
 48 --> 116 ( 26)
 49 --> 132 ( 19)
 50 -->  48 ( 34)
 50 -->  71 ( 23)
 50 --> 141 ( 22)
 51 -->   0 ( 14)
 52 --> 103 ( 17)
 53 -->  46 ( 21)
 54 -->  59 ( 29)
 54 -->  69 ( 22)
 55 --> 138 ( 13)
 56 --> 126 ( 33)
 57 -->   8 ( 33)
 57 -->  26 ( 23)
 57 -->  54 ( 23)
 57 -->  64 ( 23)
 57 -->  69 ( 28)
 57 -->  84 ( 20)
 57 --> 144 ( 34)
 57 --> 149 ( 21)
 58 -->  81 ( 25)
 58 --> 140 ( 40)
 58 --> 141 ( 18)
 58 --> 163 ( 18)
 59 -->  10 ( 20)
 59 -->  26 ( 28)
 59 -->  71 ( 17)
 59 -->  95 ( 27)
 59 --> 134 ( 12)
 59 --> 166 ( 16)
 60 -->  16 ( 26)
 60 -->  58 ( 35)
 60 -->  59 ( 22)
 60 -->  75 ( 31)
 60 --> 105 ( 19)
 61 -->  86 ( 29)
 62 -->  79 (  6)
 63 -->  93 ( 25)
 64 -->   2 ( 27)
 64 -->  24 ( 36)
 64 -->  69 ( 17)
 64 -->  96 ( 14)
 64 --> 116 ( 35)
 65 --> 121 ( 34)
 66 --> 161 ( 28)
 67 --> 158 ( 32)
 68 -->  72 ( 16)
 69 -->  21 ( 32)
 69 -->  58 ( 31)
 69 --> 120 ( 22)
 70 -->  50 ( 27)
 70 -->  54 ( 22)
 70 -->  58 ( 20)
 70 --> 114 ( 13)
 71 -->  21 ( 31)
 71 -->  41 ( 11)
 71 --> 115 ( 16)
 71 --> 147 ( 30)
 71 --> 156 ( 34)
 72 -->  98 ( 17)
 73 --> 148 ( 16)
 74 -->  15 ( 24)
 74 -->  19 ( 33)
 74 -->  24 ( 41)
 74 -->  41 ( 33)
 74 -->  47 ( 36)
 74 --> 150 ( 27)
 74 --> 169 (  8)
 76 -->   6 ( 26)
 77 -->  27 ( 39)
 78 -->  70 ( 21)
 78 --> 107 ( 19)
 79 -->  92 ( 13)
 80 -->  40 ( 28)
 81 -->  31 ( 28)
 82 -->  20 ( 14)
 83 -->   5 ( 18)
 84 -->  10 ( 28)
 84 -->  14 ( 32)
 84 -->  16 ( 29)
 84 -->  58 ( 19)
 84 --> 140 ( 28)
 84 --> 163 ( 23)
 85 -->  53 ( 14)
 86 -->   4 ( 34)
 87 --> 127 ( 28)
 88 -->  59 ( 30)
 89 --> 160 ( 29)
 90 -->  13 ( 24)
 91 -->  71 ( 22)
 92 -->  89 ( 28)
 93 -->  70 ( 32)
 94 --> 133 ( 27)
 95 -->  68 ( 40)
 96 --> 120 ( 20)
 97 --> 168 ( 33)
 98 -->  63 ( 25)
 99 -->  88 ( 27)
100 --> 108 (  5)
101 --> 165 ( 29)
102 -->  43 (  6)
103 --> 123 ( 23)
104 -->  32 ( 30)
105 -->  74 ( 26)
105 --> 109 ( 21)
105 --> 117 ( 16)
105 --> 140 ( 36)
105 --> 141 ( 13)
105 --> 156 ( 26)
106 --> 101 ( 22)
107 -->  10 ( 41)
107 -->  42 ( 11)
107 -->  50 ( 16)
107 --> 109 ( 31)
107 --> 112 ( 29)
108 -->   3 ( 20)
109 -->  19 ( 28)
109 --> 137 ( 24)
109 --> 141 ( 36)
109 --> 166 ( 30)
110 -->  18 ( 19)
110 -->  41 ( 34)
110 -->  59 ( 34)
111 -->  73 ( 37)
112 -->  15 ( 20)
112 -->  84 ( 24)
112 --> 105 ( 15)
112 --> 116 ( 28)
112 --> 149 ( 18)
113 -->   2 ( 26)
113 -->  19 ( 32)
113 -->  28 ( 31)
113 -->  49 ( 23)
113 -->  57 ( 12)
113 -->  64 ( 19)
113 -->  74 ( 22)
113 -->  75 ( 35)
113 --> 141 ( 30)
113 --> 145 ( 15)
113 --> 147 ( 24)
113 --> 149 ( 28)
113 --> 169 ( 19)
114 -->  85 ( 21)
115 --> 155 ( 33)
116 -->  18 ( 34)
116 --> 107 ( 31)
