WEIGHTED DIGRAPH 224 404:
  0 -->   8 ( 24)
  0 -->  64 ( 29)
  1 -->   5 ( 11)
  2 -->  25 ( 15)
  2 -->  72 ( 20)
  2 -->  87 ( 10)
  2 --> 163 ( 28)
  2 --> 186 ( 15)
  3 --> 102 ( 41)
  4 --> 159 ( 25)
  5 -->  88 ( 38)
  6 --> 205 ( 19)
  7 -->  18 ( 37)
  7 -->  97 ( 11)
  7 -->  98 ( 33)
  7 --> 117 ( 35)
  8 -->  34 ( 24)
  8 -->  54 ( 27)
  8 -->  99 ( 19)
  8 --> 163 (  2)
  8 --> 179 ( 31)
  9 --> 218 ( 20)
 10 -->  18 ( 44)
 11 --> 128 ( 28)
 12 --> 114 ( 43)
 13 -->  31 ( 29)
 13 -->  91 ( 29)
 13 --> 174 ( 37)
 14 --> 120 ( 28)
 15 --> 152 ( 33)
 16 -->  63 ( 28)
 17 --> 129 ( 37)
 18 --> 162 ( 36)
 18 --> 219 ( 10)
 19 -->  18 (  7)
 19 -->  25 ( 41)
 19 -->  28 ( 44)
 19 --> 121 ( 28)
 20 -->   8 ( 41)
 20 -->  34 ( 27)
 20 -->  91 ( 30)
 20 -->  95 ( 20)
 20 --> 174 ( 40)
 20 --> 200 ( 14)
 20 --> 219 ( 28)
 21 --> 211 (  8)
 22 -->  74 ( 18)
 22 -->  98 ( 31)
 22 --> 164 ( 25)
 22 --> 175 ( 39)
 22 --> 188 ( 20)
 22 --> 208 ( 28)
 22 --> 216 ( 43)
 23 --> 100 ( 18)
 24 --> 109 ( 25)
 25 -->   0 ( 14)
 25 -->  28 ( 21)
 25 -->  51 ( 24)
 25 --> 169 ( 18)
 26 -->   0 ( 14)
 27 -->  77 ( 39)
 28 --> 179 ( 40)
 28 --> 219 ( 25)
 29 -->  82 ( 25)
 30 -->  40 ( 23)
 31 -->   0 ( 33)
 31 -->  12 ( 27)
 31 -->  97 ( 39)
 32 -->  20 ( 34)
 32 -->  28 ( 44)
 32 --> 108 ( 11)
 32 --> 175 ( 24)
 32 --> 187 ( 22)
 32 --> 203 ( 34)
 33 --> 177 ( 26)
 34 -->  50 ( 22)
 34 -->  95 ( 10)
 34 --> 101 ( 22)
 35 -->  93 ( 28)
 36 -->  37 ( 35)
 37 --> 180 ( 12)
 38 --> 141 ( 17)
 39 -->  19 ( 34)
 39 --> 147 ( 25)
 39 --> 189 ( 29)
 40 -->  78 ( 18)
 41 -->   6 ( 29)
 42 --> 198 ( 20)
 43 --> 157 ( 32)
 44 --> 144 ( 33)
 45 -->  35 ( 27)
 46 -->   3 ( 18)
 47 -->  84 ( 33)
 48 --> 174 ( 12)
 49 -->  96 ( 33)
 50 -->  16 ( 35)
 50 --> 121 ( 48)
 51 -->  31 ( 22)
 51 --> 150 ( 24)
 51 --> 182 ( 30)
 51 --> 186 ( 22)
 52 --> 138 ( 35)
 53 --> 220 ( 21)
 54 -->  22 ( 16)
 54 -->  64 ( 32)
 54 --> 142 ( 28)
 54 --> 163 ( 27)
 54 --> 164 ( 29)
 54 --> 176 ( 20)
 54 --> 186 ( 30)
 54 --> 189 ( 15)
 55 --> 222 ( 29)
 56 --> 106 ( 16)
 57 --> 212 ( 18)
 58 --> 206 ( 31)
 59 --> 135 ( 14)
 60 -->   1 ( 32)
 61 -->  41 ( 31)
 62 -->  31 (  6)
 62 --> 169 ( 42)
