WEIGHTED DIGRAPH 184 364:
  0 -->   1 ( 30)
  0 --> 122 ( 38)
  0 --> 154 ( 18)
  0 --> 164 ( 27)
  0 --> 171 ( 32)
  1 -->  18 ( 24)
  1 -->  19 ( 42)
  1 -->  24 ( 25)
  1 -->  80 ( 21)
  1 -->  99 ( 41)
  1 --> 136 ( 17)
  2 -->  49 ( 20)
  3 -->   5 ( 32)
  4 --> 177 ( 23)
  5 --> 132 ( 29)
  6 -->   0 ( 16)
  6 -->  46 ( 14)
  6 --> 107 ( 35)
  6 --> 152 (  6)
  6 --> 166 (  9)
  6 --> 169 ( 26)
  7 -->  59 ( 34)
  8 -->  51 ( 33)
  9 --> 167 ( 20)
 10 -->  96 ( 39)
 10 --> 101 ( 27)
 11 --> 157 ( 19)
 12 --> 104 ( 16)
 13 -->  20 ( 23)
 13 -->  71 ( 30)
 13 -->  85 ( 40)
 13 -->  96 ( 32)
 13 --> 171 ( 34)
 14 -->  75 ( 39)
 15 -->  34 ( 21)
 16 -->  84 ( 34)
 17 --> 161 ( 31)
 18 -->  71 ( 18)
 18 -->  80 ( 28)
 18 -->  91 ( 29)
 18 -->  95 ( 22)
 18 -->  96 ( 21)
 18 --> 134 ( 15)
 19 -->  10 ( 31)
 19 -->  53 ( 37)
 19 --> 106 ( 26)
 19 --> 171 ( 24)
 19 --> 180 ( 31)
 20 -->  10 ( 30)
 20 -->  15 ( 29)
 20 -->  50 ( 19)
 20 -->  94 ( 15)
 20 --> 160 ( 14)
 21 -->   7 ( 19)
 22 --> 148 ( 36)
 23 -->  18 ( 20)
 23 -->  19 ( 14)
 23 --> 152 ( 25)
 24 -->  42 ( 34)
 25 --> 143 ( 28)
 26 --> 138 ( 34)
 27 -->  14 ( 28)
 28 -->  22 ( 17)
 29 --> 183 ( 16)
 30 -->  61 ( 27)
 31 --> 108 ( 21)
 31 --> 115 ( 18)
 31 --> 139 ( 35)
 31 --> 154 ( 15)
 32 --> 158 ( 27)
 33 -->  31 ( 24)
 33 --> 122 ( 26)
 33 --> 166 ( 33)
 34 -->  87 ( 34)
 35 -->  92 ( 13)
 36 --> 125 ( 12)
 37 -->  98 ( 33)
 38 --> 101 ( 29)
 38 --> 122 ( 22)
 38 --> 141 ( 31)
 39 -->   4 ( 12)
 40 -->  78 ( 22)
 41 --> 142 ( 21)
 42 -->  97 ( 23)
 43 -->  17 ( 37)
 44 -->  26 ( 13)
 45 --> 145 ( 11)
 46 -->  23 ( 28)
 46 --> 139 ( 23)
 46 --> 169 ( 34)
 47 -->  64 ( 11)
 48 --> 107 ( 28)
 48 --> 164 ( 40)
 49 --> 106 ( 20)
 50 -->   0 ( 19)
 50 -->  46 (  8)
 50 -->  91 ( 27)
 50 --> 154 ( 24)
 51 --> 124 ( 26)
 52 --> 129 ( 11)
 53 -->  80 ( 20)
 53 -->  85 ( 21)
 53 --> 113 ( 20)
 53 --> 128 ( 39)
 54 -->  39 ( 27)
 55 --> 144 ( 27)
 56 -->  41 ( 16)
 57 --> 150 ( 13)
 58 --> 105 ( 15)
 59 -->  43 ( 36)
 60 --> 118 ( 38)
 61 -->  27 ( 13)
 62 -->  19 ( 30)
 62 --> 101 ( 28)
 62 --> 170 ( 33)
 63 --> 137 ( 19)
 64 -->  52 ( 20)
 65 -->  90 ( 30)
 66 --> 181 ( 14)
 67 -->  83 ( 14)
 68 -->  65 ( 29)
 69 -->  31 ( 12)
 69 -->  71 (  6)
 69 --> 169 ( 29)
 70 -->  35 ( 22)
 71 -->  46 ( 14)
 71 --> 107 ( 16)
 71 --> 160 ( 26)
 71 --> 169 ( 36)
 72 -->  25 ( 19)
 73 -->  29 ( 19)
 74 -->  37 ( 27)
 75 --> 123 ( 24)
 76 --> 128 ( 12)
 76 --> 154 ( 32)
 76 --> 176 ( 39)
 76 --> 182 ( 24)
 77 -->   1 ( 21)
 78 --> 179 ( 20)
 79 -->  20 ( 27)
 79 -->  50 ( 31)
 79 --> 101 ( 37)
 79 --> 106 ( 31)
 79 --> 136 ( 16)
 80 -->  62 (  8)
 80 -->  94 ( 36)
 80 -->  98 ( 18)
 80 --> 136 (  8)
 80 --> 139 ( 23)
 80 --> 182 ( 37)
 81 --> 164 ( 25)
 82 -->  47 ( 33)
 83 -->  40 ( 26)
 84 --> 173 ( 29)
 85 -->  71 ( 33)
 85 -->  80 ( 36)
 85 -->  91 ( 31)
 86 -->   0 ( 19)
 86 -->   1 (  9)
 86 -->  38 ( 19)
 86 -->  50 ( 22)
 86 -->  76 ( 21)
 86 -->  96 ( 26)
 86 --> 113 ( 22)
 86 --> 154 ( 24)
 87 --> 114 ( 19)
 88 -->  63 (  9)
 89 --> 126 ( 22)
 90 -->  36 ( 29)
 91 -->   0 ( 20)
 91 -->  53 ( 34)
 91 -->  86 ( 26)
 91 -->  95 ( 31)
 91 --> 108 ( 22)
 91 --> 138 ( 42)
 91 --> 166 ( 30)
 92 -->  57 ( 26)
 93 -->  98 ( 21)
 93 --> 100 (  6)
 93 --> 164 ( 26)
 94 -->  13 ( 22)
 94 -->  48 ( 42)
 94 -->  69 ( 18)
 94 -->  71 ( 30)
 94 --> 138 ( 32)
 95 -->  20 ( 25)
 95 -->  86 ( 24)
 95 --> 171 ( 23)
 96 --> 169 ( 15)
 97 -->  44 ( 34)
 98 -->  10 ( 40)
 98 -->  48 ( 18)
 98 --> 133 ( 38)
 99 -->  58 ( 28)
100 -->  33 ( 36)
100 -->  91 ( 28)
100 -->  98 ( 19)
100 --> 112 ( 32)
100 --> 152 ( 33)
100 --> 180 ( 22)
101 -->  53 (  8)
101 -->  80 (  9)
102 -->  81 ( 34)
103 --> 156 ( 27)
104 -->   1 ( 24)
105 --> 175 ( 26)
106 -->  53 ( 28)
106 -->  67 ( 21)
106 -->  85 ( 20)
106 --> 128 ( 28)
106 --> 155 ( 34)
106 --> 170 ( 21)
107 -->  13 ( 36)
107 -->  38 ( 13)
107 -->  46 ( 20)
107 --> 136 ( 31)
108 -->  46 ( 27)
108 -->  71 ( 31)
108 --> 101 ( 38)
108 --> 113 ( 19)
108 --> 152 ( 11)
108 --> 160 ( 17)
108 --> 164 ( 24)
109 --> 147 ( 17)
110 -->   3 ( 33)
111 --> 149 ( 24)
112 -->   0 ( 23)
112 -->  80 ( 14)
112 -->  85 ( 23)
112 --> 122 ( 34)
112 --> 141 ( 36)
112 --> 178 ( 26)
113 -->  31 ( 34)
113 --> 134 ( 14)
114 --> 120 ( 26)
115 -->  71 ( 29)
115 --> 141 ( 12)
116 -->  16 ( 26)
117 --> 111 ( 37)
118 --> 106 ( 19)
119 -->  73 ( 36)
120 -->  54 ( 11)
121 --> 138 ( 24)
122 -->  80 ( 18)
122 --> 139 ( 28)
123 -->  45 ( 16)
124 --> 119 ( 27)
125 --> 163 ( 37)
126 --> 116 ( 29)
127 -->  66 ( 26)
128 -->   0 ( 24)
128 -->  46 ( 17)
128 -->  96 ( 31)
128 --> 138 ( 12)
128 --> 154 (  5)
129 -->  77 ( 24)
130 --> 135 ( 19)
131 --> 172 ( 11)
132 -->  20 ( 25)
133 --> 153 ( 15)
134 -->  20 ( 18)
134 -->  38 ( 33)
134 --> 160 ( 31)
135 --> 162 ( 22)
136 -->  18 ( 23)
136 --> 112 ( 21)
136 --> 140 ( 35)
136 --> 151 ( 42)
137 --> 103 ( 24)
138 -->   9 ( 25)
138 -->  23 ( 26)
138 -->  50 ( 33)
138 --> 151 ( 25)
138 --> 165 ( 36)
139 -->   0 ( 29)
139 -->   1 ( 40)
139 -->  23 ( 29)
139 -->  91 ( 20)
139 --> 160 ( 27)
140 -->  19 ( 14)
140 -->  76 ( 43)
140 -->  80 ( 32)
140 --> 106 ( 18)
140 --> 128 ( 21)
140 --> 134 ( 47)
141 --> 106 ( 30)
141 --> 140 ( 35)
141 --> 166 ( 29)
142 --> 131 ( 12)
143 -->  89 ( 25)
144 --> 127 ( 28)
145 --> 130 ( 18)
146 -->  68 ( 25)
147 -->   0 ( 19)
147 -->   8 ( 28)
147 -->  10 ( 29)
147 -->  95 ( 27)
147 --> 101 ( 27)
148 --> 109 ( 23)
149 -->  12 ( 21)
150 --> 110 ( 16)
151 -->   6 ( 19)
151 --> 100 ( 26)
151 --> 101 ( 15)
151 --> 140 ( 24)
151 --> 180 ( 33)
152 -->  33 ( 32)
152 --> 101 ( 15)
152 --> 140 ( 14)
152 --> 141 ( 23)
152 --> 147 ( 25)
153 -->  30 ( 29)
154 --> 101 ( 12)
155 -->  11 ( 26)
156 --> 159 ( 30)
157 -->  72 ( 36)
158 -->  56 ( 30)
159 --> 146 ( 36)
160 -->  80 ( 23)
160 --> 122 ( 18)
161 -->  74 ( 20)
162 --> 102 ( 16)
163 -->  21 ( 28)
164 -->  23 ( 41)
164 -->  88 ( 30)
164 --> 140 ( 32)
164 --> 160 ( 23)
165 -->  32 ( 31)
166 -->  95 ( 24)
166 --> 151 ( 18)
167 --> 117 ( 30)
168 --> 174 ( 32)
169 -->  10 (  9)
169 -->  18 ( 27)
169 -->  19 ( 22)
169 -->  31 ( 22)
169 -->  76 ( 31)
169 --> 100 ( 23)
169 --> 101 ( 29)
169 --> 180 ( 27)
170 -->   6 ( 27)
170 --> 112 ( 18)
170 --> 151 ( 12)
170 --> 176 ( 16)
171 --> 115 ( 25)
172 -->  55 ( 20)
173 -->  70 ( 15)
174 -->  60 ( 26)
175 --> 121 ( 23)
176 -->  69 ( 19)
176 --> 147 ( 27)
177 -->   2 ( 25)
178 -->   0 ( 21)
178 -->  13 ( 16)
179 -->  28 ( 32)
180 -->  23 ( 23)
180 -->  91 ( 26)
180 --> 106 ( 29)
180 --> 160 ( 34)
181 -->  82 ( 16)
182 -->   0 ( 28)
182 -->  53 ( 20)
182 -->  96 ( 23)
183 --> 168 ( 23)
