WEIGHTED DIGRAPH 194 374:
  0 -->  27 ( 26)
  1 --> 164 ( 23)
  2 -->   8 ( 24)
  2 -->  91 ( 28)
  2 --> 139 ( 32)
  2 --> 155 ( 30)
  2 --> 170 ( 39)
  2 --> 189 ( 29)
  3 -->  67 ( 21)
  4 --> 150 ( 27)
  5 --> 120 ( 21)
  6 --> 111 ( 29)
  7 -->  52 ( 35)
  8 -->  30 ( 24)
  8 -->  54 ( 27)
  9 -->  26 ( 30)
  9 -->  65 ( 24)
  9 -->  71 ( 17)
  9 -->  91 ( 36)
  9 -->  95 ( 27)
  9 --> 163 ( 30)
  9 --> 179 ( 22)
 10 --> 176 ( 37)
 11 -->  19 ( 16)
 11 -->  53 ( 17)
 11 -->  89 ( 39)
 11 -->  96 ( 20)
 11 -->  99 ( 33)
 11 --> 107 ( 14)
 12 --> 135 ( 36)
 13 --> 101 ( 22)
 14 -->  36 ( 19)
 15 --> 125 ( 24)
 16 -->  35 ( 18)
 17 --> 114 ( 26)
 18 --> 157 ( 43)
 19 -->  25 ( 13)
 19 -->  26 ( 21)
 19 -->  28 ( 42)
 19 --> 130 ( 20)
 19 --> 153 ( 20)
 20 --> 141 ( 16)
 21 --> 139 ( 35)
 21 --> 161 ( 28)
 21 --> 166 ( 24)
 22 --> 171 ( 43)
 23 -->  40 ( 27)
 24 -->  33 ( 31)
 25 -->   9 ( 21)
 26 --> 115 ( 22)
 26 --> 166 ( 29)
 27 -->   1 ( 25)
 28 -->   2 ( 21)
 28 -->  11 ( 21)
 28 -->  30 ( 22)
 28 -->  54 ( 32)
 28 -->  71 ( 29)
 28 --> 177 ( 30)
 29 --> 109 ( 13)
 30 --> 110 ( 21)
 30 --> 131 ( 25)
 31 --> 145 ( 15)
 32 -->  45 ( 39)
 33 -->  90 ( 26)
 34 -->  69 ( 12)
 35 -->  41 ( 27)
 36 -->  55 ( 16)
 37 -->  48 ( 39)
 38 -->  11 ( 15)
 38 --> 131 ( 27)
 38 --> 140 ( 22)
 38 --> 156 ( 20)
 38 --> 168 ( 25)
 38 --> 189 ( 19)
 38 --> 193 ( 36)
 39 -->  49 ( 14)
 40 --> 177 ( 36)
 41 -->  44 ( 38)
 42 -->   8 ( 38)
 42 --> 166 ( 29)
 43 -->  32 (  9)
 44 -->   7 ( 33)
 45 --> 148 ( 15)
 46 -->  63 ( 33)
 47 -->  43 ( 26)
 48 --> 183 ( 27)
 49 -->  34 ( 23)
 50 --> 159 ( 20)
 51 -->  78 ( 19)
 51 --> 147 ( 18)
 52 --> 117 ( 11)
 53 -->  26 ( 11)
 53 -->  97 ( 28)
 53 --> 189 ( 16)
 54 -->  71 ( 47)
 54 -->  95 ( 27)
 54 -->  99 ( 19)
 54 --> 131 ( 17)
 54 --> 149 ( 30)
 54 --> 161 ( 12)
 55 --> 133 ( 33)
 56 -->  83 ( 27)
 57 --> 132 ( 31)
 58 --> 169 ( 16)
 59 -->  53 ( 32)
 59 --> 129 ( 19)
 59 --> 147 ( 29)
 60 -->  77 ( 26)
 61 -->  30 ( 32)
