WEIGHTED DIGRAPH 180 360:
  0 --> 134 ( 25)
  1 -->  18 ( 23)
  1 --> 137 ( 24)
  1 --> 150 ( 26)
  1 --> 153 ( 27)
  1 --> 166 ( 35)
  1 --> 167 ( 29)
  2 --> 100 ( 25)
  3 -->  89 ( 14)
  4 -->  34 (  9)
  4 -->  88 ( 31)
  4 -->  93 ( 33)
  5 -->  70 ( 16)
  6 --> 125 ( 24)
  7 -->  16 ( 30)
  8 -->  97 ( 25)
  9 -->  21 ( 33)
  9 -->  65 ( 12)
  9 -->  89 ( 17)
  9 --> 137 ( 27)
 10 --> 105 ( 30)
 11 -->  20 ( 31)
 12 -->  17 ( 23)
 13 -->  54 ( 21)
 14 -->  26 ( 17)
 15 -->  47 ( 19)
 15 -->  68 ( 14)
 15 -->  84 ( 28)
 16 --> 162 ( 32)
 17 --> 117 ( 17)
 18 -->  59 ( 16)
 18 -->  66 ( 17)
 18 -->  80 ( 27)
 18 -->  98 ( 12)
 19 -->  53 ( 33)
 19 -->  84 ( 24)
 19 --> 137 ( 38)
 20 -->  33 ( 23)
 21 --> 133 ( 20)
 22 -->   3 ( 28)
 23 -->   9 ( 31)
 23 -->  32 ( 23)
 23 -->  89 ( 27)
 23 --> 135 ( 30)
 23 --> 142 ( 43)
 23 --> 152 ( 30)
 24 -->  30 ( 26)
 25 --> 120 ( 26)
 26 -->  96 ( 20)
 27 -->  29 ( 35)
 28 --> 129 ( 10)
 29 -->  72 ( 30)
 30 -->  63 ( 28)
 31 -->  58 ( 25)
 32 --> 115 ( 25)
 32 --> 177 ( 17)
 33 --> 108 ( 19)
 34 -->  93 ( 20)
 34 --> 109 ( 32)
 35 -->  15 ( 21)
 36 -->  64 ( 15)
 37 -->  32 ( 27)
 37 -->  59 ( 25)
 37 -->  86 ( 26)
 37 --> 139 ( 26)
 37 --> 152 ( 19)
 38 -->  48 ( 21)
 39 -->  91 ( 27)
 40 -->  66 ( 34)
 42 -->  19 ( 19)
 42 -->  23 ( 23)
 42 -->  34 ( 33)
 42 -->  40 ( 23)
 42 -->  61 ( 23)
 42 -->  73 ( 19)
 42 -->  83 ( 28)
 42 -->  85 ( 31)
 42 -->  86 ( 29)
 42 -->  88 ( 33)
 42 -->  92 ( 20)
 43 -->  22 ( 18)
 44 -->   6 ( 37)
 45 -->  52 ( 23)
 46 --> 172 ( 43)
 47 --> 143 ( 30)
 48 --> 119 ( 37)
 49 --> 153 ( 40)
 50 -->  51 ( 36)
 51 --> 153 (  8)
 52 -->  36 ( 15)
 53 -->  61 ( 20)
 53 -->  62 ( 32)
 53 -->  78 ( 22)
 53 --> 137 ( 13)
 54 --> 132 ( 27)
 55 -->   5 ( 26)
 56 -->  39 ( 27)
 57 -->  46 ( 24)
 58 --> 137 ( 34)
 59 -->   9 ( 13)
 59 -->  62 ( 31)
 60 -->  19 ( 16)
 60 -->  32 ( 24)
 60 -->  61 ( 25)
 60 --> 139 ( 31)
 60 --> 147 ( 24)
 61 --> 114 ( 32)
 61 --> 147 ( 19)
 62 -->  65 ( 24)
 62 --> 174 ( 29)
 63 -->  55 ( 31)
 64 -->  35 ( 36)
 65 -->  37 ( 30)
 65 -->  82 ( 19)
 65 --> 139 ( 27)
 65 --> 152 ( 34)
 66 -->  19 ( 15)
 66 -->  59 ( 16)
 66 -->  60 ( 34)
 66 -->  84 ( 25)
 66 -->  94 ( 29)
 66 --> 118 ( 34)
 66 --> 153 ( 30)
 67 --> 116 ( 24)
 68 -->  32 ( 24)
 68 -->  75 ( 45)
 68 -->  82 ( 17)
 68 --> 142 ( 25)
 68 --> 174 ( 30)
 69 --> 110 ( 27)
 70 -->  50 ( 19)
 71 -->  38 ( 27)
 72 --> 111 ( 39)
 73 -->  75 ( 31)
 73 --> 139 ( 14)
 74 --> 173 ( 33)
 75 -->   1 ( 21)
 75 -->  41 ( 30)
 75 --> 158 ( 34)
 76 -->  25 ( 36)
 77 --> 103 ( 17)
 78 -->  15 ( 21)
 78 -->  40 ( 16)
 78 -->  62 ( 13)
 78 -->  73 ( 15)
 78 -->  84 ( 13)
 78 --> 174 ( 30)
 79 --> 128 ( 22)
 80 -->  40 ( 36)
 80 -->  42 ( 40)
 80 -->  82 ( 26)
 80 -->  83 ( 26)
 80 --> 115 ( 23)
 81 --> 126 ( 25)
 82 -->   9 ( 17)
 82 -->  59 ( 21)
 82 --> 147 ( 22)
 83 -->  19 ( 36)
 83 --> 118 ( 25)
 84 -->   9 ( 31)
 84 -->  98 ( 23)
 84 --> 166 ( 20)
 84 --> 170 ( 31)
 84 --> 171 ( 28)
 85 -->   9 ( 34)
 85 -->  89 ( 14)
 85 --> 109 ( 22)
 86 -->   4 ( 18)
 86 -->  15 ( 18)
 86 -->  41 ( 37)
 86 -->  62 ( 16)
 86 -->  89 ( 29)
 86 --> 158 ( 20)
 87 -->  67 (  9)
 88 --> 147 ( 10)
 88 --> 174 ( 22)
 89 -->  19 ( 23)
 89 -->  37 ( 28)
 89 -->  41 ( 10)
 89 -->  75 ( 17)
 89 -->  88 ( 29)
 89 --> 102 ( 13)
 89 --> 122 ( 21)
 89 --> 133 ( 35)
 89 --> 150 ( 25)
 90 -->  77 ( 31)
 91 --> 131 ( 30)
 92 -->  13 ( 34)
 93 -->   1 ( 36)
 93 -->  83 ( 22)
 93 --> 152 ( 28)
 94 -->  40 ( 38)
 94 -->  84 ( 19)
 94 --> 137 ( 32)
 94 --> 158 ( 38)
 94 --> 166 ( 26)
 95 --> 168 ( 29)
 96 --> 176 ( 31)
 97 -->  45 ( 39)
 98 -->  62 ( 16)
 98 -->  75 ( 22)
 98 -->  82 ( 19)
 98 --> 114 ( 26)
 98 --> 177 ( 38)
 99 --> 161 ( 16)
100 -->  27 ( 23)
101 -->  69 ( 41)
102 -->  66 ( 27)
102 -->  86 ( 29)
102 --> 150 ( 17)
103 --> 163 ( 30)
104 --> 148 ( 10)
105 --> 123 ( 34)
106 --> 160 ( 18)
107 -->  71 ( 27)
108 --> 127 ( 29)
109 -->  42 ( 22)
109 -->  68 ( 29)
109 -->  89 ( 26)
109 --> 156 ( 22)
110 --> 121 ( 23)
111 -->  10 ( 22)
112 --> 164 ( 23)
113 -->  81 ( 24)
114 -->   9 ( 26)
114 -->  42 ( 10)
114 --> 115 ( 25)
114 --> 158 ( 10)
115 -->  41 ( 33)
115 -->  75 ( 23)
115 -->  88 ( 28)
115 --> 174 ( 15)
116 -->  31 ( 25)
117 --> 149 ( 35)
118 -->   4 ( 24)
