WEIGHTED DIGRAPH 190 370:
  0 -->  51 ( 33)
  1 --> 126 ( 25)
  2 -->  82 ( 36)
  3 --> 102 ( 16)
  4 --> 171 ( 30)
  5 -->  53 ( 19)
  6 --> 158 ( 35)
  7 -->  72 ( 36)
  8 -->  10 ( 28)
  8 --> 135 ( 27)
  8 --> 148 ( 22)
  9 -->  20 ( 30)
 10 -->  24 (  8)
 10 -->  77 ( 23)
 10 --> 115 ( 42)
 11 -->  39 ( 27)
 12 -->   8 ( 26)
 12 -->  35 ( 31)
 12 -->  48 ( 25)
 12 -->  76 ( 25)
 12 -->  77 ( 39)
 12 --> 110 (  5)
 12 --> 128 ( 31)
 12 --> 147 ( 40)
 13 -->  98 ( 13)
 14 --> 138 ( 30)
 15 --> 129 ( 29)
 16 -->  31 ( 14)
 17 --> 172 ( 18)
 18 -->  34 ( 11)
 19 -->  35 ( 17)
 19 -->  56 ( 33)
 19 -->  76 ( 32)
 19 -->  97 ( 33)
 19 --> 135 ( 30)
 20 -->  91 ( 35)
 21 --> 124 ( 29)
 21 --> 128 ( 21)
 21 --> 188 ( 38)
 22 -->  89 ( 16)
 23 --> 156 ( 18)
 24 -->   8 ( 31)
 24 -->  35 ( 34)
 24 -->  56 ( 30)
 24 -->  58 ( 30)
 24 -->  69 ( 30)
 24 --> 105 ( 30)
 24 --> 115 ( 34)
 25 -->   0 ( 34)
 26 -->   3 ( 38)
 27 -->  87 ( 36)
 27 -->  88 ( 34)
 27 --> 137 ( 40)
 27 --> 189 ( 33)
 28 -->  21 ( 35)
 28 -->  68 ( 13)
 28 -->  97 ( 28)
 28 --> 119 ( 40)
 28 --> 124 ( 42)
 29 --> 120 ( 20)
 30 -->  23 ( 35)
 31 -->  59 ( 11)
 32 -->  22 ( 27)
 33 --> 182 ( 13)
 34 -->  11 ( 20)
 35 -->  10 ( 29)
 35 -->  82 ( 22)
 35 -->  97 (  9)
 35 --> 102 ( 21)
 35 --> 145 ( 16)
 36 -->   4 ( 37)
 37 -->  64 ( 21)
 37 -->  67 ( 18)
 37 -->  69 ( 33)
 37 --> 135 ( 28)
 38 --> 144 ( 30)
 39 -->  78 ( 27)
 40 -->  84 ( 42)
 41 -->  17 ( 17)
 42 -->  40 ( 35)
 43 --> 100 ( 33)
 44 --> 102 ( 18)
 44 --> 173 ( 25)
 44 --> 189 ( 23)
 46 -->  21 ( 20)
 47 -->  49 ( 19)
 47 --> 188 ( 22)
 47 --> 189 ( 29)
 48 -->  35 ( 22)
 48 -->  58 ( 25)
 48 -->  67 (  7)
 48 -->  84 ( 32)
 48 -->  87 ( 16)
 48 --> 101 ( 21)
 48 --> 115 ( 14)
 48 --> 129 ( 40)
 49 -->  19 ( 17)
 49 -->  27 ( 16)
 49 -->  35 ( 26)
 49 -->  69 (  9)
 49 -->  87 ( 33)
 49 --> 119 ( 19)
 49 --> 159 ( 25)
 50 --> 119 ( 17)
 51 --> 168 ( 17)
 52 -->  16 ( 36)
 53 --> 140 ( 33)
 54 -->  96 ( 17)
 55 --> 104 ( 22)
 56 -->  12 ( 25)
 56 -->  94 ( 17)
 56 --> 175 (  9)
 57 -->  58 ( 25)
 57 --> 115 ( 35)
 57 --> 119 ( 40)
 57 --> 173 ( 17)
 58 --> 137 ( 37)
 59 -->  42 ( 26)
 60 -->  14 ( 22)
 61 -->  43 ( 24)
 62 -->  95 ( 16)
 63 --> 181 ( 43)
 64 -->  57 (  8)
