WEIGHTED DIGRAPH 196 376:
  0 --> 112 ( 41)
  1 --> 155 ( 26)
  2 -->  70 ( 16)
  3 --> 192 ( 22)
  4 --> 145 ( 27)
  5 -->  40 ( 12)
  6 --> 128 ( 32)
  7 --> 130 ( 16)
  8 -->   4 ( 29)
  9 --> 182 ( 31)
 10 -->   0 ( 18)
 10 -->  22 ( 20)
 10 -->  49 ( 27)
 10 --> 100 ( 17)
 10 --> 123 ( 26)
 10 --> 134 ( 19)
 10 --> 146 ( 23)
 10 --> 166 ( 10)
 10 --> 187 ( 13)
 10 --> 192 (  6)
 11 --> 189 ( 26)
 12 --> 109 ( 40)
 13 --> 102 ( 19)
 14 -->  10 ( 18)
 15 --> 114 ( 10)
 16 --> 138 ( 26)
 17 -->  41 ( 25)
 17 -->  76 ( 18)
 17 -->  97 ( 28)
 17 --> 123 ( 27)
 17 --> 144 ( 35)
 17 --> 192 ( 21)
 18 -->  38 ( 24)
 19 --> 139 ( 15)
 20 -->  71 ( 41)
 21 -->  27 ( 14)
 22 -->  60 ( 19)
 22 --> 129 ( 32)
 22 --> 136 ( 33)
 22 --> 151 ( 13)
 22 --> 159 ( 26)
 23 -->  22 ( 26)
 23 -->  43 ( 34)
 23 -->  51 ( 15)
 23 --> 139 ( 28)
 24 --> 125 ( 20)
 25 -->  34 ( 27)
 26 -->  23 ( 17)
 26 -->  86 ( 26)
 26 --> 126 ( 14)
 26 --> 143 ( 29)
 26 --> 150 ( 22)
 27 --> 191 ( 14)
 28 -->  69 (  9)
 29 -->   3 ( 16)
 30 -->  97 ( 14)
 30 --> 190 ( 23)
 31 -->  26 ( 24)
 31 --> 151 ( 33)
 32 --> 142 ( 34)
 33 -->  42 ( 28)
 33 -->  49 ( 22)
 33 -->  86 ( 15)
 33 -->  89 ( 30)
 33 --> 140 ( 10)
 34 --> 104 ( 20)
 35 -->  99 ( 23)
 36 -->  12 ( 28)
 37 --> 169 ( 31)
 38 --> 113 ( 27)
 39 -->  96 ( 31)
 40 -->  74 ( 13)
 41 -->  23 ( 29)
 41 -->  43 ( 22)
 41 -->  81 ( 24)
 41 --> 129 ( 25)
 42 --> 110 ( 29)
 42 --> 164 ( 23)
 43 --> 144 ( 26)
 43 --> 156 ( 31)
 44 -->  26 ( 21)
 44 --> 141 ( 38)
 44 --> 166 ( 32)
 45 -->  91 ( 29)
 45 --> 112 ( 19)
 45 --> 124 ( 23)
 45 --> 138 ( 13)
 45 --> 140 ( 25)
 46 -->  48 ( 29)
 47 --> 101 ( 33)
 48 -->  18 ( 27)
 49 -->  44 ( 31)
 49 --> 134 ( 40)
 49 --> 137 ( 35)
 49 --> 140 ( 26)
 49 --> 151 ( 26)
 49 --> 166 ( 24)
 49 --> 194 ( 27)
 50 -->  84 ( 38)
 51 -->  17 ( 17)
 51 -->  49 ( 26)
 51 --> 137 ( 27)
 52 -->  43 ( 15)
 52 --> 124 ( 18)
 52 --> 137 ( 27)
 52 --> 170 ( 38)
 53 -->  50 ( 20)
 54 -->  66 ( 35)
 55 -->  10 ( 19)
 55 -->  43 ( 21)
 55 -->  88 ( 16)
 56 --> 118 ( 14)
 57 --> 162 ( 38)
 58 -->  79 ( 21)
 59 -->   9 ( 16)
 60 -->  10 ( 23)
 60 -->  41 ( 33)
 60 --> 100 ( 20)
 60 --> 141 ( 17)
 60 --> 144 ( 32)
 61 --> 193 ( 26)
 62 -->  29 ( 17)
 63 --> 132 ( 27)
 64 --> 148 ( 31)
 65 --> 147 ( 34)
 66 -->  16 ( 27)
 67 -->  72 ( 38)
 68 --> 121 ( 19)
 69 --> 152 ( 31)
 70 --> 119 ( 15)
 71 --> 127 ( 12)
 72 --> 178 ( 21)
 73 --> 115 ( 14)
 74 -->  91 ( 29)
 75 -->  85 ( 45)
 76 -->  37 ( 35)
 76 --> 156 ( 37)
 77 --> 168 ( 46)
 78 -->  23 ( 33)
 78 -->  80 ( 19)
 78 --> 156 ( 21)
 78 --> 188 ( 18)
 79 -->  10 ( 12)
 80 -->  26 ( 33)
 80 -->  31 ( 26)
 80 -->  37 ( 32)
 80 --> 165 ( 23)
 81 -->  49 ( 21)
 81 -->  52 (  8)
 81 -->  88 ( 13)
 81 --> 157 ( 28)
 81 --> 159 ( 14)
 81 --> 167 ( 36)
 82 -->  14 ( 22)
 83 -->  80 ( 22)
 83 --> 124 ( 15)
 83 --> 156 ( 21)
 83 --> 164 ( 10)
 84 --> 161 ( 23)
 85 -->  58 ( 30)
 87 -->  56 ( 17)
 88 -->  10 ( 20)
 88 -->  52 ( 18)
 89 -->  86 ( 15)
 89 -->  91 ( 31)
 90 --> 180 ( 23)
 91 --> 164 ( 24)
 91 --> 169 ( 31)
 91 --> 184 ( 25)
 92 --> 179 ( 11)
 93 -->  55 ( 17)
 93 -->  88 ( 17)
 93 --> 138 ( 26)
 93 --> 143 ( 23)
 93 --> 165 (  9)
 93 --> 167 ( 29)
 94 -->  68 ( 19)
 95 -->  47 ( 29)
 96 -->  92 ( 44)
 97 -->  51 ( 12)
 97 -->  55 ( 22)
 97 --> 156 ( 25)
 97 --> 159 ( 25)
 98 --> 172 ( 13)
 99 -->   6 ( 44)
100 -->  44 ( 24)
101 --> 183 (  6)
102 --> 175 ( 26)
103 --> 108 ( 24)
104 -->   2 ( 25)
105 --> 160 ( 30)
106 --> 116 ( 29)
107 --> 171 ( 14)
108 -->  87 ( 20)
109 --> 122 ( 35)
110 -->  97 ( 31)
110 --> 143 ( 22)
111 --> 131 ( 25)
112 -->  41 ( 30)
112 -->  43 ( 33)
112 -->  76 ( 28)
112 -->  97 ( 32)
112 --> 157 ( 36)
112 --> 165 ( 15)
113 -->  28 (  8)
114 --> 174 ( 37)
115 -->  98 ( 23)
116 -->  65 ( 23)
117 --> 126 ( 31)
118 -->  30 ( 13)
119 -->  63 ( 17)
120 -->  39 ( 27)
121 --> 117 ( 28)
122 --> 177 ( 26)
123 -->  26 ( 28)
123 --> 134 ( 27)
124 -->  10 ( 34)
124 -->  88 ( 33)
124 --> 144 ( 28)
124 --> 167 ( 37)
125 -->   7 ( 27)
126 -->  41 ( 26)
126 -->  42 (  6)
126 -->  95 ( 29)
126 --> 129 ( 23)
126 --> 141 ( 37)
126 --> 143 ( 31)
127 -->  90 ( 29)
128 -->  57 ( 22)
129 -->  55 ( 27)
129 --> 141 ( 23)
129 --> 143 ( 19)
129 --> 150 ( 34)
129 --> 164 ( 24)
129 --> 165 ( 26)
130 -->  15 ( 30)
131 -->  25 ( 22)
132 -->  20 ( 38)
133 --> 176 ( 39)
134 -->  23 ( 14)
134 -->  51 ( 22)
134 -->  60 ( 37)
134 -->  89 ( 35)
134 --> 100 ( 31)
135 --> 106 ( 21)
136 -->   0 ( 14)
136 -->  42 ( 21)
137 -->  22 ( 25)
137 -->  78 ( 34)
137 -->  93 ( 34)
137 --> 110 ( 22)
137 --> 144 ( 34)
138 -->  10 ( 22)
138 --> 135 ( 21)
138 --> 137 ( 18)
139 -->  46 ( 26)
139 -->  78 ( 14)
139 --> 138 ( 27)
139 --> 149 ( 34)
139 --> 166 ( 22)
140 --> 157 ( 11)
140 --> 166 ( 26)
141 -->  80 ( 27)
141 -->  91 ( 24)
141 --> 123 ( 23)
141 --> 138 ( 22)
141 --> 156 ( 25)
142 -->  61 ( 23)
143 -->  17 ( 38)
143 -->  55 ( 24)
143 -->  83 ( 34)
143 --> 169 ( 42)
144 -->  22 ( 25)
144 -->  52 ( 30)
144 -->  76 ( 22)
144 --> 150 ( 17)
144 --> 169 ( 18)
145 --> 139 ( 13)
146 --> 163 ( 24)
147 --> 173 ( 28)
148 -->  32 ( 27)
149 -->  13 ( 38)
150 -->   0 ( 28)
150 -->  42 (  9)
150 -->  43 ( 18)
150 -->  76 ( 25)
150 -->  81 ( 27)
150 -->  91 ( 46)
151 -->  41 ( 16)
151 -->  44 ( 28)
151 -->  45 ( 27)
151 --> 165 ( 24)
151 --> 166 ( 30)
151 --> 188 ( 23)
151 --> 192 ( 22)
152 -->   5 ( 33)
153 -->  62 ( 34)
154 -->  35 (  8)
155 -->  49 ( 35)
156 -->  22 ( 22)
156 -->  30 ( 21)
156 --> 144 ( 19)
156 --> 170 ( 12)
157 --> 156 ( 11)
158 -->  94 ( 21)
159 -->  43 ( 30)
159 -->  44 ( 29)
159 -->  91 ( 15)
159 --> 110 ( 20)
159 --> 112 ( 42)
159 --> 144 ( 25)
