WEIGHTED DIGRAPH 204 384:
  0 -->   2 ( 11)
  1 --> 202 ( 23)
  2 --> 170 ( 29)
  3 -->  71 ( 38)
  4 -->  98 ( 41)
  4 --> 176 ( 24)
  5 --> 146 ( 42)
  6 -->   5 ( 37)
  6 -->  45 ( 35)
  6 -->  74 ( 36)
  6 --> 143 ( 38)
  6 --> 144 ( 21)
  7 -->  59 (  8)
  8 --> 148 ( 16)
  9 --> 156 ( 14)
  9 --> 169 ( 23)
 10 --> 145 ( 23)
 11 --> 144 ( 42)
 11 --> 156 ( 13)
 11 --> 169 ( 12)
 11 --> 180 ( 31)
 12 --> 186 ( 36)
 13 --> 101 ( 25)
 14 -->   6 ( 39)
 14 -->  67 ( 16)
 14 -->  78 ( 30)
 14 --> 180 ( 24)
 15 --> 139 ( 33)
 16 -->  95 ( 29)
 17 --> 108 ( 13)
 18 --> 198 ( 20)
 19 -->  46 ( 21)
 20 --> 111 ( 19)
 21 --> 104 ( 31)
 22 --> 203 ( 18)
 23 -->  59 ( 38)
 23 --> 107 ( 22)
 23 --> 109 ( 10)
 23 --> 152 ( 10)
 24 -->  97 ( 26)
 25 -->  34 ( 21)
 26 -->  12 ( 27)
 27 --> 183 ( 20)
 28 --> 191 ( 18)
 29 --> 177 ( 13)
 30 -->  59 ( 18)
 30 -->  93 ( 23)
 30 --> 109 ( 24)
 30 --> 156 ( 20)
 31 --> 112 ( 28)
 32 -->  23 ( 29)
 32 --> 138 ( 26)
 32 --> 150 ( 21)
 32 --> 156 ( 31)
 32 --> 164 ( 31)
 33 --> 157 ( 34)
 34 --> 174 ( 30)
 35 -->  50 ( 12)
 36 --> 135 ( 22)
 37 -->  21 ( 19)
 38 -->  94 ( 32)
 38 --> 159 ( 25)
 38 --> 164 ( 22)
 39 -->  15 ( 25)
 40 -->  45 ( 29)
 40 -->  59 ( 20)
 40 --> 164 ( 30)
 40 --> 196 ( 37)
 41 -->  29 ( 20)
 42 --> 125 (  9)
 43 -->   1 ( 28)
 44 --> 197 ( 48)
 45 -->  59 ( 25)
