WEIGHTED DIGRAPH 216 396:
  0 -->  86 ( 16)
  0 -->  97 ( 21)
  0 --> 146 ( 31)
  0 --> 194 ( 34)
  0 --> 204 ( 32)
  0 --> 212 ( 28)
  1 --> 115 ( 23)
  2 --> 144 ( 32)
  3 --> 161 ( 42)
  3 --> 191 ( 11)
  4 --> 179 (  9)
  5 --> 160 ( 23)
  6 --> 173 ( 32)
  7 -->   9 ( 25)
  8 --> 174 ( 19)
  9 --> 151 ( 22)
 10 -->  69 ( 23)
 11 -->  44 ( 29)
 11 -->  73 ( 30)
 11 -->  86 ( 23)
 11 --> 109 ( 31)
 11 --> 203 ( 23)
 11 --> 211 ( 34)
 12 -->   0 ( 25)
 12 -->  11 ( 25)
 12 -->  62 ( 32)
 12 --> 121 ( 16)
 12 --> 175 ( 28)
 12 --> 203 ( 22)
 13 -->   3 ( 27)
 13 -->  30 ( 18)
 13 -->  77 ( 22)
 13 --> 112 ( 23)
 13 --> 119 ( 28)
 13 --> 191 ( 35)
 13 --> 195 (  5)
 14 --> 207 ( 22)
 15 --> 127 ( 21)
 15 --> 211 ( 22)
 16 --> 141 ( 26)
 17 -->  12 ( 24)
 17 --> 102 ( 33)
 17 --> 145 ( 31)
 17 --> 161 ( 36)
 17 --> 172 ( 26)
 17 --> 178 ( 36)
 18 --> 139 ( 28)
 19 -->  32 ( 20)
 20 -->  50 ( 29)
 21 --> 192 ( 34)
 22 -->  49 ( 31)
 23 -->  28 ( 34)
 24 -->  35 ( 24)
 25 -->  55 ( 14)
 26 --> 164 ( 20)
 27 -->  61 ( 23)
 28 --> 196 ( 27)
 29 --> 148 ( 38)
 30 -->  60 (  7)
 31 -->  64 ( 21)
 32 -->  16 ( 22)
 33 -->   4 ( 21)
 34 --> 175 ( 28)
 35 -->  72 ( 31)
 36 -->  41 ( 38)
 37 -->  74 ( 32)
 37 --> 120 ( 35)
 37 --> 121 ( 31)
 38 --> 209 ( 26)
 39 -->  38 ( 13)
 40 -->  17 ( 25)
 40 -->  73 ( 18)
 40 -->  95 ( 39)
 41 --> 181 ( 36)
 42 --> 131 ( 23)
 43 --> 125 (  8)
 44 --> 175 ( 27)
 44 --> 194 ( 27)
 44 --> 211 ( 36)
 45 --> 171 ( 26)
 46 --> 129 ( 24)
 47 -->  21 ( 27)
 48 --> 165 ( 16)
 49 --> 154 ( 18)
 50 --> 182 ( 28)
 51 -->  48 ( 18)
 52 -->  23 ( 27)
 53 --> 105 ( 22)
 54 --> 170 ( 12)
 55 --> 185 ( 31)
 56 --> 112 ( 26)
 57 -->  77 ( 23)
 57 --> 111 ( 14)
 57 --> 157 ( 34)
 57 --> 193 ( 34)
 57 --> 204 ( 14)
 58 -->  11 ( 12)
 58 -->  82 ( 24)
 58 --> 121 ( 16)
 59 -->  80 ( 25)
 59 --> 103 ( 29)
 59 --> 109 ( 27)
 59 --> 127 ( 15)
 59 --> 178 ( 11)
 60 -->  59 ( 27)
 60 -->  63 ( 27)
 60 -->  73 ( 13)
 60 -->  78 ( 31)
 60 -->  97 ( 17)
 60 --> 145 ( 21)
 60 --> 166 ( 22)
 61 --> 155 ( 27)
 63 -->  84 ( 22)
 63 -->  93 ( 32)
 64 -->  88 ( 39)
 65 -->  33 ( 28)
 66 -->  71 ( 19)
 67 -->  65 ( 25)
 68 --> 188 ( 18)
 69 -->  19 ( 31)
 70 --> 132 ( 32)
 71 -->  85 ( 23)
 72 --> 169 ( 17)
 73 -->   0 ( 13)
 73 --> 195 ( 21)
 73 --> 214 ( 34)
 74 --> 109 ( 24)
 74 --> 211 ( 18)
 74 --> 214 ( 40)
 75 -->  59 ( 26)
 76 -->   0 ( 21)
 77 -->  17 ( 20)
 77 --> 112 ( 12)
 77 --> 145 ( 34)
 77 --> 179 ( 24)
 77 --> 194 ( 34)
 78 -->  13 ( 29)
 78 -->  89 ( 27)
 79 --> 205 ( 34)
 80 -->  70 ( 20)
 81 --> 202 ( 35)
 82 -->  37 ( 29)
 82 -->  44 ( 19)
 82 -->  57 ( 27)
 82 -->  62 ( 24)
 82 -->  74 ( 43)
 83 -->  34 ( 17)
 84 --> 119 ( 31)
 84 --> 134 ( 25)
 85 --> 130 ( 32)
 86 -->  37 ( 29)
 86 -->  58 ( 26)
 86 -->  93 ( 24)
 86 -->  99 ( 22)
 86 --> 140 ( 31)
 86 --> 172 ( 32)
 86 --> 177 ( 24)
 86 --> 204 ( 33)
 87 --> 117 ( 26)
 88 --> 150 ( 24)
 89 -->  30 ( 19)
 89 -->  58 ( 39)
 89 -->  74 ( 32)
 89 --> 138 ( 14)
 89 --> 162 ( 24)
 89 --> 195 ( 31)
 90 -->  51 ( 25)
 91 --> 184 ( 33)
 92 --> 159 ( 31)
 93 -->  44 ( 18)
 93 --> 175 ( 20)
 93 --> 214 ( 25)
 94 --> 116 ( 22)
 95 --> 112 (  7)
 95 --> 120 ( 18)
 95 --> 204 ( 29)
 96 -->  26 ( 10)
 97 -->  44 ( 22)
 97 --> 166 ( 36)
 97 --> 191 ( 11)
 98 -->  46 ( 21)
 99 -->   7 ( 30)
100 --> 156 ( 18)
101 --> 213 ( 31)
102 -->   0 ( 32)
102 -->  11 ( 29)
102 -->  12 ( 44)
102 -->  63 ( 38)
102 -->  77 ( 43)
102 --> 195 ( 34)
103 -->  12 ( 23)
103 -->  52 ( 22)
103 --> 175 ( 25)
103 --> 179 ( 16)
103 --> 194 ( 38)
104 -->  90 ( 20)
105 -->  75 ( 35)
106 -->  86 ( 25)
107 --> 186 ( 17)
108 --> 176 ( 19)
109 --> 127 ( 32)
109 --> 162 ( 30)
109 --> 172 ( 24)
109 --> 177 ( 27)
110 --> 118 ( 46)
111 -->  59 ( 30)
111 -->  97 ( 30)
111 --> 162 ( 22)
111 --> 190 ( 28)
111 --> 214 ( 33)
112 -->  17 ( 22)
112 -->  82 ( 15)
112 --> 103 ( 28)
112 --> 152 ( 30)
112 --> 214 ( 41)
113 --> 128 ( 27)
114 --> 198 ( 40)
115 -->  14 ( 32)
116 --> 163 ( 18)
117 --> 215 ( 21)
118 --> 123 (  5)
119 -->   3 ( 22)
119 -->  44 ( 19)
