WEIGHTED DIGRAPH 210 390:
  0 -->  55 ( 35)
  0 -->  60 ( 14)
  0 --> 150 ( 27)
  0 --> 165 ( 30)
  1 -->  37 ( 26)
  2 --> 136 ( 26)
  3 --> 102 ( 19)
  4 -->   7 ( 26)
  4 -->  51 ( 24)
  4 -->  60 ( 30)
  4 --> 125 ( 14)
  4 --> 145 ( 31)
  5 --> 168 ( 24)
  6 -->  57 ( 35)
  7 -->  51 ( 29)
  7 --> 124 ( 26)
  7 --> 130 ( 35)
  7 --> 172 ( 35)
  7 --> 184 ( 24)
  7 --> 209 ( 22)
  8 -->  67 ( 23)
  9 --> 199 ( 32)
 10 --> 198 ( 11)
 11 --> 116 ( 39)
 12 -->  22 ( 32)
 13 --> 135 ( 34)
 14 -->  46 ( 41)
 15 --> 178 ( 32)
 16 -->  68 ( 10)
 17 --> 179 ( 30)
 18 -->  66 ( 16)
 19 -->  33 ( 33)
 19 -->  63 ( 34)
 19 -->  70 ( 31)
 19 --> 124 ( 28)
 19 --> 128 ( 29)
 19 --> 154 ( 16)
 19 --> 182 ( 25)
 20 -->  90 ( 15)
 21 --> 161 ( 40)
 22 --> 144 ( 17)
 23 -->  78 ( 10)
 24 --> 187 ( 18)
 25 --> 106 ( 16)
 26 --> 160 ( 14)
 27 --> 204 ( 19)
 28 -->   4 ( 21)
 28 -->   7 ( 27)
 28 -->  41 ( 34)
 28 -->  60 ( 30)
 28 -->  69 ( 25)
 28 --> 110 ( 16)
 28 --> 137 ( 20)
 28 --> 150 ( 23)
 28 --> 209 ( 32)
 29 -->  65 ( 25)
 30 --> 188 ( 26)
 31 --> 139 ( 39)
 31 --> 176 ( 27)
 31 --> 184 ( 30)
 31 --> 206 ( 12)
 31 --> 209 ( 17)
 32 --> 126 ( 17)
 33 -->  41 ( 33)
 33 -->  53 ( 39)
 33 --> 110 ( 26)
 33 --> 128 ( 31)
 33 --> 150 ( 19)
 34 -->  84 ( 24)
 35 --> 192 ( 30)
 36 --> 197 ( 15)
 37 -->  38 ( 26)
 38 --> 200 ( 19)
 39 -->  20 ( 21)
 40 -->  77 ( 27)
 41 -->   7 ( 25)
 41 -->  47 ( 23)
 41 --> 165 ( 33)
 41 --> 206 ( 31)
 42 --> 109 ( 24)
 43 -->  85 ( 21)
 44 -->  35 ( 37)
 45 --> 180 ( 15)
 46 -->  44 ( 16)
 47 --> 124 ( 12)
 47 --> 128 ( 21)
 47 --> 186 ( 31)
 48 --> 111 ( 27)
 49 -->  91 ( 26)
 50 -->  14 ( 19)
 51 -->   3 ( 12)
 51 -->  19 ( 13)
 51 --> 175 (  1)
 51 --> 176 ( 21)
 51 --> 191 (  9)
 51 --> 209 ( 20)
 52 --> 189 ( 29)
 53 -->  55 ( 24)
 53 --> 115 ( 14)
 53 --> 154 ( 20)
 54 -->  56 ( 20)
 55 -->   4 ( 31)
 55 -->   8 ( 17)
 55 -->  81 ( 27)
 55 --> 142 ( 29)
 56 -->  93 ( 31)
 57 --> 193 ( 32)
 58 -->  40 ( 31)
 59 -->  72 ( 25)
 60 -->   7 ( 14)
 60 -->  62 ( 29)
 60 --> 134 ( 24)
 60 --> 195 ( 29)
 61 --> 152 ( 34)
 62 -->   4 ( 21)
 62 -->  19 ( 32)
 62 -->  95 ( 17)
 62 --> 110 ( 15)
 62 --> 130 ( 28)
 63 -->  86 ( 20)
 64 --> 158 ( 25)
 65 -->  13 ( 35)
 66 --> 104 ( 19)
 67 --> 164 ( 18)
 68 -->  79 ( 32)
 69 -->  47 ( 16)
 69 --> 100 ( 11)
 69 --> 125 ( 34)
 70 -->  53 ( 19)
 70 -->  60 ( 23)
 70 --> 139 ( 19)
 71 -->   1 ( 35)
 72 -->  23 ( 21)
 73 --> 173 ( 39)
 74 --> 146 ( 22)
 75 -->  99 ( 29)
 76 -->  52 ( 37)
 77 --> 155 ( 31)
 78 -->   9 ( 12)
 79 --> 206 ( 32)
 80 -->  69 ( 20)
 81 -->  31 ( 26)
 81 -->  51 ( 15)
 81 --> 129 (  6)
 81 --> 130 ( 25)
 81 --> 134 ( 31)
 81 --> 139 ( 15)
 81 --> 186 ( 26)
 81 --> 206 ( 11)
 82 -->  58 ( 19)
 83 -->  18 ( 41)
 84 -->   6 ( 22)
 85 --> 141 ( 17)
 86 -->   7 ( 28)
 86 --> 110 ( 16)
 86 --> 125 ( 29)
 87 --> 147 ( 29)
 88 -->  54 ( 36)
 89 -->  15 ( 26)
 90 --> 181 ( 27)
 91 --> 132 ( 20)
 92 -->  88 ( 27)
 93 --> 194 ( 29)
 94 --> 107 ( 34)
 95 -->  19 ( 23)
 95 -->  63 ( 28)
 95 -->  70 ( 31)
 95 --> 139 ( 32)
 96 -->  69 ( 19)
 96 --> 139 ( 26)
 96 --> 184 ( 28)
 96 --> 195 ( 26)
 96 --> 207 ( 29)
 97 --> 133 ( 23)
 98 --> 113 ( 25)
 99 -->  26 (  7)
100 --> 183 ( 25)
101 -->  94 ( 31)
102 --> 117 ( 45)
102 --> 124 ( 31)
102 --> 137 ( 32)
102 --> 185 ( 32)
102 --> 206 ( 19)
103 -->  24 ( 31)
104 --> 202 ( 37)
105 --> 117 ( 28)
105 --> 165 ( 11)
105 --> 167 ( 18)
106 -->  16 ( 36)
107 -->  59 ( 26)
108 --> 120 ( 41)
109 -->  92 ( 14)
110 -->   7 ( 19)
110 -->  69 ( 20)
110 --> 175 ( 23)
110 --> 190 ( 39)
110 --> 195 ( 21)
111 --> 117 ( 12)
112 -->  11 ( 36)
113 --> 112 ( 12)
114 --> 103 ( 26)
115 -->  33 ( 25)
115 --> 105 ( 28)
116 -->  74 ( 18)
117 -->  71 ( 29)
117 --> 154 ( 28)
117 --> 195 ( 26)
117 --> 207 ( 19)
118 --> 156 (  5)
119 -->  34 ( 26)
120 -->  61 ( 28)
121 -->  87 ( 30)
122 -->  41 ( 25)
122 --> 115 ( 42)
122 --> 184 ( 36)
123 --> 166 ( 44)
124 -->  55 ( 35)
124 -->  81 ( 17)
124 --> 115 ( 28)
124 --> 206 ( 23)
125 -->  19 ( 30)
125 -->  31 ( 33)
125 -->  47 ( 32)
125 -->  70 ( 34)
125 --> 117 ( 14)
125 --> 142 ( 26)
125 --> 176 ( 41)
125 --> 206 ( 31)
126 --> 157 ( 24)
127 -->  55 ( 30)
128 -->  69 ( 12)
128 --> 169 ( 25)
128 --> 209 ( 23)
129 -->  70 ( 19)
129 --> 182 ( 28)
130 -->  53 ( 16)
130 -->  95 ( 22)
131 -->  29 ( 13)
132 -->  69 ( 36)
132 --> 101 ( 11)
132 --> 186 ( 24)
133 --> 148 ( 12)
134 -->  31 ( 23)
134 -->  63 ( 32)
134 --> 124 ( 39)
