WEIGHTED DIGRAPH 218 398:
  0 -->  54 ( 18)
  1 --> 113 ( 26)
  2 -->  57 ( 32)
  2 -->  61 ( 32)
  2 --> 199 ( 25)
  3 --> 206 ( 19)
  4 --> 148 ( 13)
  5 -->  67 ( 26)
  6 --> 164 ( 27)
  7 --> 137 ( 36)
  8 -->  45 ( 36)
  9 --> 171 ( 18)
 10 --> 130 ( 38)
 11 --> 217 ( 22)
 12 -->  58 ( 29)
 12 --> 180 ( 14)
 12 --> 200 ( 17)
 13 -->  97 ( 36)
 13 -->  99 ( 34)
 13 --> 139 ( 19)
 13 --> 149 (  4)
 13 --> 190 ( 25)
 13 --> 194 ( 16)
 14 -->  83 ( 26)
 15 --> 182 ( 22)
 16 --> 141 ( 13)
 17 --> 187 ( 17)
 18 -->  37 ( 12)
 19 -->  73 ( 32)
 20 -->  59 ( 45)
 21 --> 143 ( 22)
 22 --> 151 ( 31)
 23 --> 177 ( 36)
 24 --> 201 ( 35)
 25 -->   9 ( 17)
 26 --> 150 ( 28)
 27 -->  33 ( 31)
 27 -->  77 ( 21)
 27 --> 142 ( 28)
 28 -->  38 ( 18)
 29 -->  95 ( 23)
 30 --> 116 ( 25)
 31 --> 183 ( 19)
 32 -->  85 ( 26)
 33 -->  13 ( 10)
 33 --> 128 ( 26)
 34 --> 176 ( 20)
 35 --> 167 ( 17)
 36 --> 120 ( 36)
 37 --> 156 ( 22)
 38 -->  53 ( 37)
 39 -->  96 ( 12)
 40 -->  61 ( 24)
 40 -->  64 ( 32)
 40 -->  87 ( 26)
 40 --> 108 ( 22)
 40 --> 172 ( 27)
 40 --> 176 ( 21)
 41 --> 178 ( 20)
 42 --> 106 ( 35)
 43 --> 158 (  9)
 44 -->  56 ( 17)
 45 -->  28 ( 37)
 46 -->  25 ( 42)
 47 --> 204 ( 31)
 48 -->  60 ( 37)
 49 -->  58 ( 21)
 49 -->  62 ( 26)
 49 --> 163 ( 23)
 50 --> 188 ( 19)
 51 -->  95 ( 15)
 51 --> 190 ( 31)
 52 --> 211 ( 22)
 53 -->  24 ( 20)
 54 --> 184 ( 31)
 55 --> 126 ( 37)
 56 --> 193 (  7)
 57 -->  58 ( 23)
 57 -->  63 ( 30)
 57 -->  86 ( 30)
 57 --> 149 ( 25)
 57 --> 154 ( 27)
 58 -->  95 (  6)
 58 --> 109 ( 31)
 58 --> 142 ( 30)
 58 --> 176 ( 13)
 58 --> 180 ( 37)
 59 --> 129 ( 28)
 60 -->  44 ( 15)
 61 -->  13 ( 18)
 62 -->  12 ( 29)
 62 -->  80 ( 15)
 62 -->  88 ( 38)
 63 -->   2 ( 19)
 63 --> 108 ( 23)
 63 --> 134 ( 34)
 64 -->  77 ( 37)
 64 -->  89 ( 34)
 64 --> 108 ( 35)
 64 --> 114 ( 26)
 65 --> 203 ( 26)
 66 -->  86 ( 24)
 66 -->  87 ( 40)
 67 -->  22 ( 23)
 68 -->  66 ( 27)
 68 -->  79 ( 18)
 68 -->  87 ( 17)
 69 -->  41 ( 28)
 70 -->  61 ( 29)
 70 -->  63 ( 41)
 70 -->  64 ( 27)
 70 --> 101 ( 21)
 70 --> 107 ( 30)
 70 --> 216 ( 32)
 71 -->  84 ( 30)
 72 -->  15 ( 15)
 73 -->  94 ( 42)
 74 --> 124 ( 22)
 75 -->  92 ( 34)
 76 -->  14 ( 33)
 77 -->  12 ( 22)
 77 -->  49 ( 16)
 77 -->  63 ( 27)
 77 -->  68 ( 28)
 77 -->  70 ( 21)
 77 --> 113 ( 25)
 77 --> 131 ( 29)
 77 --> 135 ( 18)
 77 --> 139 ( 42)
 77 --> 180 ( 29)
 78 --> 108 ( 10)
 78 --> 179 ( 28)
 78 --> 194 ( 38)
 78 --> 199 ( 22)
 79 --> 170 ( 16)
 80 -->  77 ( 28)
 80 --> 146 ( 34)
 80 --> 191 ( 21)
 80 --> 194 ( 10)
 80 --> 200 ( 32)
 80 --> 209 ( 32)
 81 -->  23 ( 22)
 82 --> 197 ( 23)
 83 -->  48 ( 25)
 84 --> 132 ( 21)
 85 --> 205 ( 27)
 86 -->  33 ( 33)
 86 -->  91 ( 11)
 86 --> 134 ( 30)
 86 --> 176 ( 24)
 86 --> 216 ( 25)
 87 -->  58 ( 32)
 87 -->  88 ( 14)
 87 --> 113 ( 31)
 87 --> 191 ( 37)
 88 -->  98 ( 18)
 88 --> 113 ( 38)
 88 --> 118 ( 24)
 88 --> 128 ( 25)
 88 --> 131 ( 38)
 88 --> 134 (  6)
 88 --> 154 ( 39)
 89 --> 131 ( 14)
 89 --> 135 ( 11)
 89 --> 146 ( 22)
 89 --> 149 ( 15)
 89 --> 171 ( 21)
 89 --> 176 ( 20)
 89 --> 191 ( 19)
 89 --> 194 ( 39)
 89 --> 202 ( 18)
 90 --> 161 ( 18)
 91 -->  30 ( 19)
 91 -->  36 ( 23)
 91 -->  97 ( 24)
 91 --> 194 ( 23)
 91 --> 202 ( 37)
 92 -->  39 ( 25)
 93 -->  65 (  8)
 94 --> 160 ( 18)
 95 --> 154 ( 23)
 95 --> 180 ( 23)
 95 --> 191 ( 29)
 95 --> 196 ( 24)
 95 --> 200 ( 35)
 96 -->  93 ( 28)
 97 -->  27 ( 14)
 97 -->  63 ( 34)
 97 --> 110 ( 34)
 97 --> 128 ( 12)
 98 -->  75 ( 21)
 99 -->  62 ( 42)
 99 -->  66 ( 37)
 99 -->  89 ( 20)
 99 -->  97 ( 17)
 99 --> 135 ( 29)
 99 --> 146 ( 15)
 99 --> 202 ( 35)
100 -->  19 ( 19)
101 -->  89 ( 13)
101 -->  91 ( 39)
101 --> 109 ( 35)
101 --> 171 ( 19)
101 --> 209 ( 24)
102 --> 213 ( 34)
103 -->  91 ( 21)
103 --> 111 ( 33)
103 --> 128 ( 14)
103 --> 131 ( 42)
103 --> 142 ( 18)
103 --> 146 ( 36)
103 --> 216 ( 39)
104 -->  90 ( 27)
105 -->  76 ( 31)
106 -->  17 ( 26)
107 --> 149 ( 24)
108 --> 134 ( 28)
108 --> 142 ( 25)
108 --> 202 ( 36)
109 --> 103 ( 30)
110 -->  27 ( 27)
110 -->  40 ( 25)
110 -->  78 ( 15)
111 -->   8 ( 25)
112 -->  68 ( 14)
113 -->  55 ( 40)
113 -->  78 ( 31)
113 --> 172 ( 34)
114 -->  68 ( 18)
114 -->  88 ( 18)
114 --> 200 ( 16)
115 --> 166 ( 29)
116 -->   6 ( 22)
117 -->  49 ( 27)
118 -->  64 ( 32)
119 --> 152 ( 14)
120 -->  81 ( 29)
121 -->  20 ( 24)
122 -->  72 ( 18)
123 --> 214 ( 19)
124 --> 198 ( 23)
125 -->  10 ( 17)
126 --> 145 ( 14)
127 -->   5 ( 39)
128 -->  64 ( 21)
128 -->  68 ( 21)
128 --> 176 ( 17)
129 -->   0 ( 29)
130 -->  11 ( 27)
131 -->   2 ( 26)
131 -->  80 ( 20)
131 --> 134 ( 21)
131 --> 146 ( 35)
131 --> 149 ( 13)
132 -->  31 ( 28)
133 --> 117 ( 29)
134 -->  27 ( 25)
134 -->  70 ( 35)
134 -->  78 ( 28)
134 --> 109 ( 26)
134 --> 139 ( 31)
135 -->  13 ( 42)
