WEIGHTED DIGRAPH 200 380:
  0 -->   3 ( 10)
  1 -->  24 ( 31)
  1 -->  36 ( 21)
  1 -->  44 ( 31)
  1 -->  71 ( 28)
  1 --> 115 ( 26)
  1 --> 159 ( 35)
  1 --> 179 ( 36)
  1 --> 198 ( 27)
  2 --> 111 ( 33)
  3 -->  58 ( 35)
  4 -->  93 ( 32)
  5 -->  37 ( 10)
  6 -->   9 ( 24)
  7 -->  22 ( 13)
  8 --> 101 ( 19)
  9 --> 189 ( 26)
 10 -->  50 ( 24)
 11 -->  89 ( 39)
 12 -->   7 ( 28)
 13 --> 133 ( 20)
 14 --> 162 ( 17)
 15 -->  34 ( 39)
 16 -->  24 ( 26)
 16 -->  79 ( 17)
 16 --> 114 ( 12)
 16 --> 159 ( 23)
 17 -->  51 ( 16)
 18 -->  85 ( 29)
 19 --> 154 ( 22)
 20 --> 107 ( 42)
 21 --> 114 ( 26)
 22 -->   6 ( 25)
 23 --> 149 ( 28)
 24 -->  37 ( 24)
 24 --> 106 ( 17)
 24 --> 123 ( 27)
 24 --> 174 ( 36)
 24 --> 183 ( 16)
 24 --> 187 ( 44)
 25 --> 156 ( 15)
 26 --> 109 ( 34)
 27 -->  44 ( 28)
 27 -->  78 ( 31)
 27 -->  83 ( 33)
 27 --> 170 ( 31)
 28 -->  95 ( 22)
 29 --> 116 ( 26)
 30 -->  92 ( 36)
 30 --> 101 ( 39)
 30 --> 179 ( 38)
 31 --> 119 ( 30)
 32 -->  69 ( 23)
 32 --> 112 ( 31)
 33 --> 184 ( 38)
 34 -->  61 ( 17)
 35 -->  25 ( 18)
 36 --> 112 (  7)
 36 --> 198 ( 28)
 37 -->   4 ( 25)
 37 -->  36 ( 26)
 37 -->  42 ( 27)
 37 -->  71 ( 39)
 38 -->  32 ( 26)
 38 -->  52 ( 38)
 38 -->  78 ( 29)
 38 --> 172 ( 34)
 39 -->  19 ( 30)
 40 -->  70 ( 13)
 40 -->  83 ( 32)
 40 --> 158 ( 26)
 40 --> 159 ( 31)
 41 --> 132 ( 18)
 42 -->  56 ( 14)
 43 -->  37 ( 35)
 43 -->  52 ( 27)
 43 --> 115 ( 23)
 43 --> 122 ( 29)
 43 --> 158 ( 43)
 44 -->  16 ( 28)
 44 -->  37 ( 23)
 44 -->  82 ( 42)
 44 --> 106 ( 15)
 44 --> 155 ( 33)
 45 --> 161 ( 17)
 46 -->  52 ( 21)
 46 -->  70 ( 31)
 46 --> 115 ( 18)
 46 --> 147 ( 20)
 46 --> 159 ( 22)
 46 --> 180 ( 39)
 47 -->  80 ( 35)
 48 --> 125 ( 17)
 49 -->  33 ( 31)
 50 --> 185 ( 11)
 51 -->  39 ( 27)
 52 -->  30 ( 24)
 52 -->  64 ( 30)
 52 -->  90 ( 21)
 52 --> 101 ( 19)
 52 --> 158 ( 36)
 52 --> 187 (  8)
 53 --> 182 ( 26)
 54 -->  15 ( 15)
 55 --> 129 ( 25)
 56 --> 168 ( 18)
 57 --> 128 ( 30)
 58 --> 190 ( 13)
 59 -->   2 ( 26)
 60 -->  54 ( 34)
 61 --> 146 ( 33)
 62 --> 137 ( 19)
 63 -->  91 ( 19)
 64 -->   1 ( 34)
 64 -->  16 ( 34)
 64 -->  30 ( 26)
 64 --> 180 ( 25)
 65 --> 117 ( 30)
 66 --> 104 ( 17)
 67 --> 141 ( 10)
 68 -->  13 ( 17)
 69 -->   1 ( 21)
 69 --> 115 ( 11)
 69 --> 159 ( 16)
 70 --> 122 ( 10)
 70 --> 170 ( 17)
 71 -->  24 (  7)
 71 --> 101 ( 34)
 71 --> 110 ( 25)
 71 --> 172 ( 37)
 72 --> 108 ( 36)
 73 -->  35 ( 17)
 74 --> 151 ( 24)
 75 -->  84 ( 31)
 76 -->  36 ( 29)
 76 -->  52 ( 17)
 76 -->  79 ( 24)
 76 -->  82 ( 28)
 76 --> 118 ( 20)
 76 --> 123 ( 20)
 77 --> 173 ( 19)
 78 -->  30 ( 44)
 78 -->  40 ( 39)
 78 --> 123 ( 26)
 78 --> 147 ( 47)
 78 --> 176 ( 43)
 79 --> 122 ( 36)
 79 --> 170 ( 22)
 79 --> 174 ( 30)
 79 --> 186 ( 37)
 80 -->  21 ( 31)
 81 --> 166 ( 27)
 82 -->  52 ( 44)
 82 -->  64 ( 14)
 82 -->  98 ( 28)
 82 --> 174 ( 37)
 82 --> 186 ( 43)
