WEIGHTED DIGRAPH 226 406:
  0 --> 157 ( 17)
  1 -->  91 ( 44)
  1 --> 132 ( 23)
  1 --> 202 ( 34)
  2 -->  20 ( 35)
  2 -->  33 ( 33)
  2 --> 118 ( 33)
  2 --> 125 ( 28)
  2 --> 137 ( 33)
  2 --> 150 ( 19)
  2 --> 183 ( 13)
  3 -->  38 ( 12)
  4 -->  39 ( 20)
  5 --> 221 ( 28)
  6 -->  36 ( 24)
  6 -->  94 ( 28)
  6 --> 111 ( 25)
  6 --> 146 ( 27)
  7 -->  31 ( 18)
  8 -->  12 (  8)
  9 --> 129 ( 18)
 10 --> 189 ( 17)
 11 --> 182 ( 28)
 12 --> 199 ( 23)
 13 -->  75 ( 20)
 13 --> 110 ( 41)
 13 --> 118 ( 28)
 13 --> 179 ( 16)
 13 --> 190 ( 33)
 14 -->  51 ( 24)
 14 -->  71 ( 21)
 14 --> 106 ( 31)
 14 --> 150 ( 26)
 15 -->   0 ( 23)
 16 --> 225 ( 28)
 17 -->  45 ( 16)
 18 -->   2 ( 38)
 18 -->  93 ( 13)
 19 -->  97 ( 28)
 20 -->  47 ( 29)
 21 -->   4 ( 13)
 22 -->  41 ( 23)
 23 --> 121 ( 18)
 24 --> 224 ( 26)
 25 --> 155 ( 37)
 26 --> 124 ( 31)
 27 -->  63 ( 41)
 27 --> 132 ( 22)
 27 --> 152 ( 19)
 27 --> 198 ( 31)
 27 --> 214 ( 22)
 28 --> 217 ( 21)
 29 --> 100 ( 46)
 30 -->  14 ( 23)
 30 --> 189 ( 28)
 31 --> 212 ( 14)
 32 -->  88 ( 28)
 33 -->  34 ( 31)
 33 -->  37 ( 30)
 33 --> 134 ( 36)
 33 --> 152 ( 28)
 33 --> 194 ( 28)
 33 --> 214 ( 30)
 35 -->  47 ( 13)
 35 --> 101 ( 27)
 35 --> 134 ( 22)
 36 -->  13 ( 28)
 36 -->  63 ( 25)
 36 -->  71 ( 34)
 36 -->  93 ( 34)
 36 --> 122 ( 37)
 36 --> 184 ( 34)
 36 --> 195 ( 12)
 36 --> 198 ( 34)
 37 -->  53 ( 25)
 37 -->  75 ( 28)
 37 -->  93 ( 23)
 37 --> 106 ( 17)
 38 --> 147 ( 41)
 39 --> 149 ( 28)
 40 --> 180 ( 29)
 41 -->  78 ( 34)
 42 -->  37 ( 26)
 42 -->  60 ( 20)
 42 -->  79 ( 20)
 42 --> 137 ( 18)
 42 --> 170 ( 30)
 42 --> 179 ( 32)
 42 --> 198 ( 38)
 43 -->  48 ( 33)
 44 -->  28 ( 34)
 45 -->  68 ( 39)
 46 -->  83 ( 30)
 47 -->   3 ( 45)
 47 -->  13 ( 24)
 47 -->  18 ( 27)
 47 -->  33 ( 21)
 47 -->  94 ( 32)
 47 --> 106 ( 22)
 47 --> 133 ( 28)
 47 --> 170 ( 25)
 47 --> 198 ( 27)
 48 --> 162 ( 45)
 49 --> 209 ( 21)
 50 -->  87 ( 21)
 51 -->  27 ( 20)
 51 --> 132 ( 19)
 51 --> 137 ( 35)
 51 --> 166 ( 26)
 51 --> 195 ( 30)
 52 --> 113 ( 35)
 53 -->  60 ( 20)
 53 -->  63 ( 17)
 53 -->  94 ( 37)
 53 --> 142 ( 24)
 53 --> 184 ( 25)
 53 --> 193 ( 25)
 54 -->  74 ( 30)
 55 --> 177 ( 43)
 56 -->  58 ( 30)
 57 -->   1 ( 30)
 58 -->  77 ( 32)
 59 -->   2 ( 18)
 59 -->  35 ( 13)
 59 --> 166 ( 29)
 59 --> 183 ( 25)
 59 --> 184 ( 24)
 59 --> 214 ( 19)
 60 -->  47 ( 37)
 60 --> 111 ( 14)
 60 --> 166 ( 27)
 60 --> 184 ( 24)
 61 --> 213 ( 33)
 62 --> 176 ( 22)
 64 -->  23 ( 17)
 65 --> 109 ( 44)
 66 -->  14 ( 31)
 66 -->  35 ( 39)
 66 -->  36 ( 29)
 66 -->  71 ( 27)
 66 --> 106 ( 11)
 66 --> 111 ( 19)
 66 --> 184 ( 31)
 67 -->  22 ( 39)
 68 -->  26 ( 26)
 69 --> 111 ( 32)
 69 --> 135 ( 33)
 69 --> 137 ( 18)
 69 --> 152 ( 34)
 69 --> 183 ( 31)
 69 --> 194 ( 31)
 70 --> 222 ( 30)
 72 --> 203 ( 27)
 73 --> 112 ( 22)
 74 -->  76 (  9)
 75 -->  18 ( 26)
 75 -->  27 ( 21)
 75 -->  59 ( 39)
 75 -->  63 ( 28)
 75 --> 133 ( 30)
 75 --> 134 ( 35)
 75 --> 142 ( 19)
 75 --> 154 ( 21)
 76 -->  32 ( 20)
 77 --> 105 ( 25)
 78 --> 169 ( 18)
 79 -->  27 ( 22)
 79 -->  47 ( 11)
 79 -->  98 ( 14)
 79 --> 135 ( 19)
 80 --> 220 ( 29)
 81 -->  75 ( 17)
 81 --> 122 ( 25)
 81 --> 132 ( 20)
 82 -->  19 ( 28)
 83 -->  40 ( 21)
 84 -->  21 ( 30)
 85 -->   1 ( 20)
 86 --> 138 ( 18)
 87 --> 211 ( 18)
 88 --> 114 ( 29)
 89 --> 153 ( 23)
 90 --> 161 (  7)
 91 -->  54 ( 27)
 92 -->  84 ( 26)
 93 -->  33 ( 29)
 93 --> 125 ( 18)
 93 --> 184 ( 23)
 93 --> 198 ( 21)
 94 -->  20 ( 21)
 94 --> 135 ( 19)
 94 --> 154 ( 30)
 94 --> 166 ( 15)
 94 --> 193 ( 28)
 94 --> 198 ( 26)
 95 --> 139 (  9)
 96 --> 144 ( 39)
 97 --> 187 ( 25)
 98 --> 102 ( 18)
 99 --> 116 ( 21)
100 -->  65 ( 24)
101 --> 200 ( 36)
102 --> 119 ( 22)
103 --> 178 ( 34)
104 --> 143 ( 24)
105 --> 181 ( 25)
106 -->  30 ( 20)
106 -->  36 ( 38)
106 -->  71 ( 27)
106 -->  93 ( 19)
106 -->  94 ( 23)
106 --> 198 ( 29)
107 --> 131 ( 38)
108 -->  62 ( 13)
109 -->  85 ( 23)
110 -->  35 ( 15)
110 -->  81 ( 32)
110 --> 106 ( 27)
111 -->  14 ( 29)
111 -->  27 ( 22)
111 -->  37 ( 29)
111 -->  93 ( 22)
111 --> 179 ( 20)
112 --> 140 ( 22)
113 -->  57 ( 32)
114 -->  15 ( 40)
115 --> 167 ( 26)
116 --> 163 ( 38)
117 --> 171 ( 34)
118 -->  34 ( 26)
118 -->  94 ( 28)
118 --> 122 ( 22)
118 --> 133 ( 17)
118 --> 195 ( 20)
119 -->   7 ( 21)
120 -->  55 ( 31)
121 --> 174 ( 23)
122 -->   2 ( 11)
122 -->  14 ( 35)
122 -->  51 ( 31)
122 --> 154 ( 37)
123 --> 145 ( 19)
124 -->  86 ( 20)
126 -->   5 ( 21)
127 -->  46 ( 39)
128 --> 146 ( 20)
129 --> 151 ( 26)
130 --> 208 ( 18)
131 -->  17 ( 29)
132 -->  36 ( 29)
132 --> 150 ( 32)
134 -->  36 ( 37)
134 -->  81 ( 12)
134 --> 152 ( 22)
134 --> 173 ( 28)
134 --> 184 ( 25)
135 -->  42 ( 34)
136 -->  11 ( 32)
137 -->  59 ( 33)
137 --> 184 ( 36)
138 --> 201 ( 34)
139 -->  99 ( 33)
140 -->  72 ( 17)
141 --> 206 ( 19)
142 -->  37 ( 46)
142 -->  60 ( 24)
142 -->  93 ( 29)
142 --> 172 ( 28)
142 --> 173 ( 12)
142 --> 190 ( 33)
143 -->  64 ( 27)
144 -->  44 ( 28)
145 --> 223 ( 33)
146 -->  18 ( 34)
146 -->  30 ( 39)
146 -->  60 ( 26)
146 -->  89 ( 24)
146 --> 111 ( 38)
146 --> 125 ( 24)
146 --> 188 ( 27)
147 -->  67 ( 44)
148 -->  52 ( 21)
149 -->  49 ( 28)
150 -->  33 ( 20)
150 --> 118 ( 29)
150 --> 122 ( 28)
151 -->  82 ( 40)
152 -->   2 ( 17)
152 -->  93 ( 15)
152 --> 106 ( 34)
153 --> 156 ( 30)
154 -->  30 ( 19)
154 -->  47 ( 41)
154 -->  79 ( 22)
154 --> 111 ( 20)
154 --> 134 ( 23)
154 --> 137 ( 27)
154 --> 214 ( 21)
155 --> 210 ( 12)
156 --> 117 ( 32)
157 --> 146 ( 36)
158 -->  36 ( 36)
158 -->  93 ( 34)
158 -->  94 ( 17)
158 --> 184 ( 25)
158 --> 194 ( 12)
159 --> 219 ( 11)
160 --> 191 ( 23)
161 --> 128 ( 12)
162 --> 115 ( 27)
163 -->  70 ( 46)
164 --> 166 ( 30)
165 --> 196 ( 14)
166 -->  75 ( 27)
166 --> 185 ( 42)
166 --> 193 ( 38)
167 --> 186 ( 38)
168 --> 175 (  4)
169 --> 130 ( 20)
170 -->  36 ( 17)
170 -->  37 ( 22)
170 -->  69 ( 36)
171 -->  73 ( 23)
172 -->  69 ( 30)
172 --> 150 ( 35)
173 -->  33 ( 12)
173 --> 135 ( 31)
173 --> 152 ( 25)
174 --> 165 ( 25)
175 --> 120 ( 16)
176 --> 168 ( 26)
177 --> 192 ( 34)
178 --> 108 ( 10)
179 -->  34 ( 23)
179 -->  53 ( 20)
179 -->  79 ( 26)
179 -->  93 ( 21)
179 -->  94 ( 40)
179 --> 152 ( 37)
180 -->  56 ( 26)
181 --> 148 ( 31)
182 --> 160 ( 30)
183 -->  34 ( 36)
183 -->  63 ( 22)
183 --> 110 ( 30)
183 --> 122 ( 30)
184 -->   6 ( 20)
184 -->  94 ( 30)
184 --> 110 ( 23)
185 --> 215 ( 15)
186 --> 189 ( 22)
187 -->  92 ( 20)
188 --> 107 ( 41)
189 -->   6 ( 20)
189 -->  25 ( 17)
189 -->  71 ( 22)
189 --> 150 ( 24)
189 --> 158 ( 37)
189 --> 216 ( 42)
190 -->  60 ( 19)
190 --> 135 ( 27)
190 --> 198 (  4)
191 --> 164 (  7)
192 -->  10 ( 40)
193 -->  66 ( 15)
193 --> 122 ( 33)
194 -->  51 ( 14)
194 --> 106 ( 34)
194 --> 166 ( 38)
196 -->   8 ( 22)
197 -->  16 ( 37)
198 -->  37 (  7)
198 --> 125 (  7)
198 --> 142 ( 37)
198 --> 170 ( 22)
199 -->  43 ( 22)
200 -->  61 ( 37)
201 -->  24 ( 43)
202 --> 204 ( 24)
203 --> 127 ( 11)
204 --> 141 ( 18)
205 -->  50 ( 26)
206 --> 197 ( 22)
207 -->  79 ( 33)
208 --> 218 (  8)
209 -->  47 ( 29)
210 --> 123 ( 33)
211 -->  90 ( 27)
212 -->  96 ( 21)
213 --> 126 ( 29)
214 -->   2 ( 24)
214 -->  30 ( 17)
214 -->  63 ( 35)
214 -->  66 (  9)
214 --> 198 ( 21)
215 -->  80 ( 12)
216 -->  95 ( 25)
217 --> 205 ( 29)
218 -->  29 ( 21)
219 --> 207 ( 29)
220 --> 103 ( 32)
221 --> 104 ( 25)
222 --> 136 ( 22)
223 -->  35 (  8)
224 --> 159 ( 15)
225 -->   9 ( 21)
