WEIGHTED DIGRAPH 190 370:
  0 -->  20 ( 25)
  0 -->  62 ( 23)
  1 -->  70 ( 18)
  2 -->  21 ( 23)
  2 -->  47 ( 33)
  2 --> 155 ( 23)
  2 --> 162 ( 22)
  2 --> 182 ( 23)
  3 --> 103 ( 15)
  4 -->  43 ( 17)
  5 --> 164 ( 16)
  6 -->  19 ( 27)
  7 -->   8 ( 19)
  7 -->  18 ( 21)
  7 --> 116 ( 30)
  7 --> 122 ( 25)
  7 --> 184 ( 19)
  8 -->  27 ( 40)
  8 -->  88 ( 36)
  8 --> 130 (  9)
  8 --> 187 ( 33)
  9 --> 131 ( 22)
 10 -->  27 ( 24)
 11 -->   8 ( 13)
 11 -->  38 ( 17)
 11 -->  83 ( 31)
 12 -->  46 ( 31)
 13 -->  33 ( 24)
 14 -->  59 ( 25)
 14 --> 109 ( 20)
 14 --> 113 ( 25)
 14 --> 133 ( 29)
 15 -->  76 ( 24)
 15 --> 146 ( 43)
 16 -->  75 ( 22)
 17 -->  57 ( 25)
 18 -->  44 ( 29)
 18 -->  69 ( 18)
 19 -->  40 ( 20)
 20 -->  18 ( 30)
 20 -->  62 ( 26)
 20 -->  66 ( 31)
 20 --> 182 ( 27)
 21 -->  14 ( 31)
 21 -->  85 ( 17)
 21 -->  88 ( 38)
 21 --> 136 ( 37)
 21 --> 167 ( 28)
 21 --> 175 ( 35)
 22 -->  74 ( 37)
 23 --> 137 ( 36)
 24 --> 139 ( 42)
 25 --> 110 ( 35)
 26 -->  85 ( 23)
 26 -->  88 ( 22)
 26 --> 170 ( 30)
 26 --> 179 ( 23)
 27 -->  30 ( 24)
 27 -->  44 ( 29)
 27 -->  62 ( 28)
 27 --> 176 ( 27)
 28 -->   6 ( 36)
 29 -->  86 ( 30)
 30 -->  26 ( 20)
 30 -->  49 ( 26)
 30 -->  59 ( 22)
 30 -->  81 ( 19)
 30 -->  85 ( 27)
 30 --> 116 ( 25)
 30 --> 162 ( 19)
 31 -->  50 ( 43)
 32 -->  26 ( 39)
 32 --> 146 ( 29)
 32 --> 157 ( 24)
 32 --> 162 ( 36)
 33 --> 161 ( 35)
 34 -->  82 ( 21)
 35 -->  87 ( 26)
 36 --> 144 ( 22)
 37 --> 186 ( 32)
 38 --> 136 ( 23)
 38 --> 169 ( 12)
 39 --> 102 ( 25)
 40 --> 132 ( 28)
 41 -->  69 ( 27)
 42 -->  29 ( 16)
 43 -->  58 ( 22)
 44 -->  26 ( 35)
 44 -->  54 ( 21)
 44 --> 148 ( 18)
 44 --> 167 ( 17)
 44 --> 170 ( 28)
 44 --> 187 ( 23)
 45 --> 174 ( 36)
 46 -->  63 ( 31)
 47 -->  11 ( 24)
 47 --> 109 ( 27)
 47 --> 130 ( 43)
 48 --> 178 (  6)
 49 -->  15 ( 26)
 49 -->  73 ( 34)
 49 -->  94 ( 18)
 49 --> 109 ( 29)
 49 --> 136 ( 21)
 49 --> 173 ( 19)
 50 -->  27 ( 35)
 51 -->  91 ( 24)
 52 --> 123 ( 33)
 53 --> 185 ( 37)
 54 -->  20 ( 24)
 54 -->  30 ( 21)
 54 -->  78 ( 28)
 54 --> 129 ( 19)
 54 --> 148 ( 32)
 55 -->  92 ( 26)
 56 --> 160 ( 41)
 57 -->  72 ( 34)
 58 --> 180 ( 18)
 59 -->   0 ( 25)
 59 -->  18 ( 18)
 59 -->  47 ( 27)
 59 -->  54 ( 11)
 59 --> 113 ( 14)
 59 --> 159 ( 35)
 60 -->  71 ( 32)
 61 -->  16 (  9)
 62 --> 140 ( 32)
 63 -->  68 ( 15)
 64 --> 126 (  5)
 65 --> 150 ( 31)
 66 -->   7 ( 32)
 67 --> 165 ( 35)
 68 -->  80 ( 39)
 69 -->  39 ( 14)
 70 -->  12 ( 15)
 71 --> 177 ( 10)
 72 -->  23 ( 24)
 73 --> 143 ( 35)
 74 -->  94 ( 20)
 75 -->  24 ( 30)
 76 -->  94 ( 17)
 76 -->  95 ( 36)
 76 --> 133 ( 39)
 76 --> 148 ( 29)
 76 --> 172 ( 21)
 76 --> 187 ( 12)
 77 --> 125 ( 25)
 78 -->  60 ( 15)
 79 -->  17 ( 20)
 80 -->  45 ( 22)
 81 -->  15 ( 38)
 81 --> 155 ( 33)
 82 -->  49 ( 28)
 83 -->  30 ( 15)
 83 -->  44 ( 16)
 83 --> 106 ( 18)
