WEIGHTED DIGRAPH 182 362:
  0 --> 139 ( 10)
  1 -->  13 ( 38)
  1 -->  74 ( 20)
  1 -->  86 ( 21)
  1 --> 150 ( 21)
  2 --> 110 ( 22)
  3 -->  34 ( 19)
  3 -->  76 ( 32)
  4 -->  79 ( 25)
  5 -->  95 ( 15)
  6 --> 163 ( 33)
  7 --> 116 ( 18)
  8 -->   3 ( 16)
  8 -->  40 ( 23)
  8 --> 134 ( 17)
  8 --> 140 ( 28)
  8 --> 141 ( 36)
  9 --> 141 ( 26)
 10 --> 175 ( 31)
 11 -->  32 ( 19)
 12 --> 121 ( 20)
 13 -->  23 ( 31)
 13 -->  39 ( 30)
 13 -->  92 ( 22)
 13 --> 102 ( 37)
 13 --> 177 ( 25)
 14 --> 143 ( 33)
 15 -->  21 ( 13)
 16 -->  84 ( 20)
 17 -->  75 ( 42)
 18 -->  89 ( 30)
 18 -->  98 ( 24)
 18 --> 109 ( 21)
 18 --> 121 ( 39)
 19 -->  20 ( 29)
 20 --> 126 ( 29)
 21 --> 154 ( 21)
 22 --> 178 ( 23)
 23 -->  63 ( 25)
 23 -->  93 ( 31)
 23 --> 109 ( 23)
 24 --> 121 (  7)
 25 --> 102 ( 26)
 25 --> 121 ( 33)
 25 --> 140 ( 11)
 25 --> 177 ( 25)
 26 -->   4 ( 24)
 27 -->  24 ( 35)
 28 -->  16 ( 33)
 29 --> 111 ( 25)
 30 -->  10 ( 35)
 30 -->  54 ( 28)
 30 -->  62 ( 15)
 30 -->  82 ( 28)
 30 --> 137 ( 36)
 30 --> 141 ( 11)
 30 --> 164 ( 18)
 31 -->  61 ( 20)
 32 --> 114 ( 40)
 33 -->  12 ( 25)
 35 -->  14 ( 21)
 36 -->  33 ( 30)
 37 --> 165 ( 46)
 38 -->  15 ( 28)
 39 -->  64 ( 34)
 39 -->  74 ( 17)
 40 -->   1 ( 26)
 40 -->  13 ( 43)
 40 --> 136 ( 26)
 41 -->  38 ( 23)
 41 -->  53 ( 22)
 41 -->  80 ( 38)
 42 --> 171 ( 30)
 43 -->  73 ( 19)
 44 --> 176 ( 27)
 45 --> 138 ( 21)
 46 -->  78 ( 37)
 47 --> 117 ( 20)
 48 -->  51 ( 29)
 49 --> 161 ( 14)
 50 -->  67 ( 22)
 50 --> 136 ( 32)
 51 --> 120 ( 16)
 52 --> 180 ( 27)
 53 -->  35 (  5)
 53 -->  64 ( 43)
 53 -->  80 ( 28)
 53 -->  82 ( 29)
 53 -->  86 ( 14)
 53 -->  92 ( 34)
 53 -->  94 ( 27)
 54 --> 141 ( 33)
 55 --> 131 ( 42)
 56 -->  30 ( 19)
 56 -->  50 ( 19)
 56 -->  92 ( 34)
 56 -->  93 ( 44)
 56 --> 100 ( 30)
 56 --> 115 ( 20)
 56 --> 145 ( 32)
 57 -->  39 ( 39)
 57 -->  65 ( 33)
 57 -->  94 ( 20)
 57 --> 134 (  9)
 57 --> 145 ( 29)
 58 --> 127 ( 24)
 59 -->   3 ( 24)
 59 -->  30 ( 20)
 59 -->  39 ( 27)
 59 -->  64 ( 27)
 59 -->  77 ( 26)
 59 --> 134 ( 41)
 59 --> 136 ( 28)
 60 --> 146 ( 16)
 61 -->  19 ( 21)
 62 -->  57 ( 24)
 62 -->  74 ( 31)
 62 --> 158 (  9)
 62 --> 167 (  9)
 63 -->   1 ( 17)
