WEIGHTED DIGRAPH 196 376:
  0 -->  53 ( 19)
  0 -->  89 ( 29)
  0 --> 153 ( 18)
  1 --> 168 ( 17)
  2 -->  34 ( 34)
  3 -->   9 ( 34)
  3 -->  27 ( 25)
  3 --> 124 ( 33)
  3 --> 134 ( 40)
  3 --> 151 ( 32)
  4 -->  99 ( 23)
  5 --> 173 ( 18)
  6 -->  75 ( 21)
  7 -->  94 ( 33)
  8 -->  46 ( 21)
  9 --> 118 ( 23)
  9 --> 151 ( 10)
 10 --> 114 ( 26)
 11 --> 138 ( 20)
 12 -->  79 ( 28)
 13 --> 192 ( 26)
 14 -->  44 ( 27)
 14 --> 109 ( 16)
 14 --> 119 ( 24)
 14 --> 127 ( 14)
 14 --> 134 ( 34)
 14 --> 193 ( 26)
 15 -->  70 ( 26)
 15 --> 131 ( 10)
 15 --> 190 ( 46)
 15 --> 191 ( 14)
 16 -->  26 ( 14)
 17 -->  84 ( 26)
 18 --> 117 ( 21)
 19 -->  88 ( 24)
 20 --> 107 ( 23)
 21 --> 195 ( 27)
 22 --> 132 ( 33)
 23 -->  12 ( 15)
 24 -->  15 ( 38)
 24 -->  66 ( 25)
 24 -->  73 ( 29)
 25 -->  68 ( 30)
 26 -->  37 ( 33)
 27 -->  24 ( 20)
 27 -->  74 ( 40)
 27 --> 134 ( 24)
 27 --> 181 ( 29)
 27 --> 186 ( 20)
 28 -->  42 ( 22)
 29 --> 184 ( 27)
 30 -->  73 ( 32)
 30 -->  79 ( 28)
 30 --> 109 ( 21)
 30 --> 120 ( 11)
 31 -->  51 ( 20)
 31 --> 106 ( 32)
 31 --> 118 ( 29)
 31 --> 119 ( 28)
 31 --> 120 ( 23)
 31 --> 127 ( 33)
 31 --> 150 ( 32)
 32 --> 121 ( 13)
 33 -->  13 ( 30)
 34 -->  21 ( 16)
 35 -->  16 ( 15)
 36 --> 146 ( 46)
 37 --> 159 ( 18)
 38 --> 111 ( 25)
 39 -->  50 ( 21)
 40 -->   0 ( 33)
 40 --> 113 ( 16)
 40 --> 122 ( 42)
 40 --> 152 ( 15)
 40 --> 153 ( 29)
 40 --> 167 ( 22)
 41 -->  72 ( 25)
 42 --> 169 ( 33)
 43 -->  52 ( 25)
 44 -->  17 ( 25)
 44 --> 119 ( 22)
 45 -->  40 ( 24)
 46 -->  45 ( 28)
 47 -->  66 ( 32)
 47 -->  86 ( 28)
 47 --> 188 ( 33)
 47 --> 190 ( 16)
 48 -->  40 ( 32)
 48 -->  71 (  8)
 48 --> 186 ( 27)
 48 --> 188 ( 27)
 49 -->  90 ( 25)
 50 --> 103 ( 28)
 51 -->  69 ( 36)
 51 --> 127 ( 22)
 51 --> 179 ( 36)
 52 --> 130 ( 45)
 53 --> 119 ( 34)
 54 --> 131 ( 24)
 54 --> 140 ( 37)
 54 --> 150 ( 15)
 54 --> 171 ( 29)
 54 --> 179 ( 20)
