WEIGHTED DIGRAPH 222 402:
  0 --> 108 ( 34)
  0 --> 173 ( 17)
  0 --> 197 ( 23)
  1 -->  69 ( 28)
  1 --> 104 ( 37)
  1 --> 125 ( 33)
  1 --> 201 ( 15)
  2 -->  51 ( 36)
  3 -->  67 ( 25)
  3 -->  70 ( 29)
  3 -->  93 ( 19)
  3 --> 145 ( 19)
  4 --> 196 ( 30)
  5 --> 126 ( 17)
  5 --> 190 ( 32)
  6 -->  59 ( 15)
  7 --> 118 ( 14)
  8 --> 118 ( 21)
  9 -->  40 ( 24)
 10 -->  79 ( 36)
 11 -->  27 ( 17)
 11 -->  70 ( 26)
 11 --> 126 ( 28)
 11 --> 201 ( 36)
 12 --> 172 ( 13)
 13 --> 208 ( 16)
 14 --> 146 ( 24)
 15 --> 215 ( 26)
 16 --> 199 ( 31)
 17 --> 116 ( 13)
 18 -->  83 ( 27)
 19 --> 153 ( 31)
 20 -->  90 ( 32)
 20 --> 118 ( 36)
 20 --> 126 ( 35)
 21 -->  82 ( 23)
 22 --> 124 ( 28)
 22 --> 217 ( 33)
 23 -->  99 ( 28)
 24 -->  23 ( 35)
 25 --> 105 ( 41)
 26 --> 202 ( 21)
 27 --> 177 ( 33)
 28 -->  61 ( 22)
 29 -->  64 ( 22)
 30 -->  19 ( 24)
 31 -->   3 ( 33)
 31 -->  20 ( 39)
 31 -->  95 ( 17)
 32 --> 143 ( 35)
 33 -->  52 ( 29)
 34 --> 192 ( 22)
 35 -->  25 ( 23)
 36 --> 200 ( 29)
 37 -->  39 ( 22)
 38 -->  48 ( 20)
 38 -->  95 ( 31)
 38 --> 176 ( 28)
 39 --> 154 ( 21)
 40 -->  54 ( 23)
 41 -->  18 ( 26)
 42 -->   1 ( 22)
 42 --> 123 ( 35)
 42 --> 159 ( 33)
 42 --> 177 ( 36)
 43 -->   1 ( 24)
 43 -->  67 ( 30)
 43 --> 101 ( 34)
 43 --> 124 ( 19)
 43 --> 140 ( 33)
 43 --> 176 ( 33)
 44 -->  43 ( 21)
 44 -->  75 ( 19)
 44 --> 112 ( 40)
 44 --> 123 ( 19)
 44 --> 140 ( 22)
 44 --> 158 ( 41)
 45 -->  62 ( 33)
 46 -->   3 ( 24)
 46 -->  98 ( 15)
 46 --> 164 ( 15)
 46 --> 176 ( 41)
 47 -->  58 ( 26)
 48 -->  22 ( 12)
 48 -->  75 ( 15)
 48 --> 144 ( 16)
 48 --> 164 ( 29)
 48 --> 173 ( 16)
 48 --> 197 ( 15)
 49 --> 219 ( 39)
 50 --> 212 ( 22)
 51 --> 195 ( 27)
 52 --> 205 ( 35)
 53 -->  45 ( 17)
 54 --> 147 (  9)
 55 --> 138 ( 19)
 56 --> 141 ( 23)
 57 -->  92 (  6)
 58 -->   3 ( 25)
 58 -->  27 ( 13)
 58 -->  48 ( 11)
 58 -->  67 ( 33)
 58 -->  88 ( 14)
 58 --> 140 ( 25)
 58 --> 161 ( 28)
 58 --> 201 ( 22)
 59 -->  71 ( 34)
 60 -->  10 ( 14)
 61 --> 109 ( 36)
 62 --> 102 ( 32)
 63 --> 178 ( 31)
 64 -->   9 ( 31)
 65 --> 194 ( 23)
 66 --> 184 ( 23)
 67 -->   0 ( 18)
 67 -->  48 ( 39)
 67 -->  89 ( 23)
 67 --> 101 ( 21)
 67 --> 160 ( 22)
 67 --> 171 ( 22)
 68 -->   3 ( 32)
 68 -->   5 ( 28)
 68 -->  75 ( 32)
 68 --> 126 ( 12)
 69 -->  68 ( 27)
 69 --> 123 ( 32)
 69 --> 132 ( 31)
 69 --> 173 ( 30)
 69 --> 198 ( 28)
 70 -->   0 ( 38)
 70 -->  44 ( 16)
 70 -->  67 ( 17)
 70 -->  69 ( 26)
 70 --> 157 ( 27)
 70 --> 160 ( 33)
 71 --> 220 ( 22)
 72 --> 216 ( 30)
 73 --> 166 ( 28)
 74 --> 150 ( 34)
 75 --> 101 ( 38)
 75 --> 104 ( 34)
 75 --> 108 ( 30)
 75 --> 158 ( 45)
 75 --> 197 ( 19)
 75 --> 198 ( 26)
 76 -->  21 ( 32)
 77 -->  16 ( 26)
 79 --> 168 ( 48)
 80 --> 183 ( 37)
 81 -->  28 (  9)
 82 --> 100 ( 25)
 83 -->  12 ( 34)
 84 -->  13 ( 25)
 85 --> 175 ( 18)
 86 --> 213 ( 30)
 87 -->   8 ( 26)
 88 -->  65 ( 39)
 89 -->   1 ( 18)
 89 -->   3 ( 24)
 89 -->  22 ( 20)
 89 --> 132 ( 29)
 89 --> 158 ( 25)
 89 --> 177 ( 12)
 90 -->  22 ( 37)
 90 -->  44 ( 30)
 90 -->  93 ( 19)
 90 --> 125 ( 14)
 90 --> 171 ( 12)
 90 --> 176 ( 28)
 91 -->  94 ( 30)
 92 --> 189 ( 11)
 93 -->  38 ( 27)
 93 -->  69 ( 12)
 93 -->  98 ( 32)
 93 --> 118 ( 37)
 93 --> 123 ( 39)
 93 --> 134 ( 15)
 94 -->  76 ( 22)
 95 -->  44 ( 37)
 95 -->  67 ( 25)
 95 --> 161 ( 22)
 96 -->  85 ( 15)
 97 --> 170 ( 12)
 98 -->   0 ( 43)
 98 -->  43 ( 26)
 98 -->  90 ( 27)
 98 --> 104 ( 20)
 98 --> 190 ( 21)
 99 -->  80 ( 18)
100 --> 107 ( 29)
101 -->   0 ( 14)
101 -->   1 ( 21)
101 -->  78 ( 26)
101 -->  95 ( 19)
101 -->  98 ( 22)
101 --> 108 ( 40)
101 --> 145 ( 24)
101 --> 164 ( 17)
102 -->  77 ( 23)
103 -->  91 ( 17)
104 --> 131 ( 33)
104 --> 177 ( 15)
105 -->  24 ( 23)
106 -->  47 ( 36)
107 -->  34 ( 25)
108 --> 144 (  9)
109 -->  57 ( 41)
110 --> 122 ( 31)
111 --> 204 ( 23)
112 -->  70 ( 23)
112 --> 164 ( 35)
112 --> 198 ( 31)
113 --> 133 ( 21)
114 --> 170 ( 20)
115 -->  56 ( 23)
116 --> 201 ( 28)
117 --> 188 ( 13)
118 -->   5 ( 31)
118 -->  89 ( 24)
118 --> 104 ( 38)
118 --> 121 ( 32)
118 --> 124 ( 28)
118 --> 135 ( 28)
118 --> 176 ( 35)
118 --> 182 ( 44)
119 -->  26 ( 22)
120 --> 149 ( 35)
121 --> 115 ( 24)
122 -->  29 ( 34)
123 -->  22 ( 21)
123 -->  98 ( 30)
124 -->  27 ( 28)
124 -->  69 ( 12)
124 --> 135 ( 33)
124 --> 144 ( 19)
124 --> 177 (  7)
125 -->  58 ( 25)
125 -->  93 ( 26)
125 --> 164 ( 26)
126 -->   1 ( 21)
126 -->  69 ( 37)
126 --> 134 ( 40)
127 -->  81 ( 21)
128 --> 111 ( 32)
129 -->   7 ( 27)
130 --> 142 ( 30)
131 --> 132 ( 31)
131 --> 198 ( 25)
132 --> 104 ( 25)
132 --> 160 ( 17)
133 -->  60 ( 21)
134 -->  20 (  8)
134 -->  27 ( 25)
134 -->  43 ( 23)
134 --> 161 ( 20)
134 --> 171 ( 40)
134 --> 201 ( 22)
135 -->   1 ( 32)
135 -->  42 ( 32)
135 -->  43 ( 31)
135 --> 217 ( 13)
136 --> 206 ( 14)
137 -->   6 ( 22)
138 --> 119 ( 30)
139 -->  74 ( 35)
140 -->  67 ( 24)
140 -->  93 ( 19)
141 --> 137 ( 33)
142 --> 139 ( 26)
143 -->  84 ( 42)
144 -->  22 ( 17)
144 -->  46 ( 20)
144 --> 197 ( 24)
145 -->   5 ( 17)
145 --> 125 ( 17)
145 --> 134 ( 26)
146 --> 187 ( 24)
147 --> 186 ( 22)
148 -->  33 ( 29)
149 --> 152 ( 25)
150 --> 193 ( 16)
151 -->  17 ( 17)
152 --> 179 ( 20)
153 --> 103 ( 13)
154 -->  87 ( 27)
155 --> 151 ( 27)
156 -->  86 ( 21)
157 --> 128 ( 19)
158 -->  11 ( 28)
159 -->  43 ( 25)
159 -->  78 (  5)
159 --> 144 ( 25)
160 -->  69 ( 16)
160 --> 123 ( 32)
160 --> 190 ( 16)
161 -->  31 ( 19)
161 -->  90 ( 24)
161 --> 169 ( 25)
161 --> 217 ( 30)
162 --> 156 ( 32)
163 --> 201 ( 32)
164 -->  43 ( 27)
164 -->  44 ( 26)
164 -->  67 ( 13)
164 -->  90 ( 36)
164 --> 198 ( 36)
165 -->  66 ( 20)
166 -->  97 ( 28)
167 --> 120 ( 33)
168 --> 174 ( 26)
169 -->  46 ( 25)
169 -->  89 ( 15)
169 --> 118 ( 13)
169 --> 159 ( 13)
170 -->  11 ( 26)
170 -->  48 ( 29)
170 --> 104 ( 35)
170 --> 130 ( 26)
170 --> 160 ( 24)
170 --> 209 ( 37)
171 -->  22 ( 30)
171 -->  27 ( 43)
171 -->  42 ( 32)
171 -->  44 ( 18)
171 --> 124 ( 15)
171 --> 177 ( 15)
172 --> 113 ( 19)
173 -->  11 ( 31)
173 -->  31 ( 37)
173 -->  38 ( 13)
173 -->  46 ( 22)
173 -->  75 ( 17)
174 --> 221 ( 15)
175 -->  50 ( 13)
176 -->  27 ( 38)
176 -->  58 ( 23)
176 --> 112 ( 28)
176 --> 158 ( 23)
177 -->   5 ( 22)
177 -->  49 ( 11)
177 -->  95 ( 37)
177 --> 198 ( 35)
178 -->  32 ( 17)
179 --> 181 ( 41)
180 -->  96 ( 22)
181 --> 191 ( 34)
182 --> 180 ( 24)
183 --> 185 ( 18)
184 --> 218 ( 24)
185 -->  53 ( 35)
186 --> 136 ( 23)
187 -->   4 ( 14)
188 -->  70 ( 10)
189 -->  73 ( 32)
190 -->  27 ( 20)
190 -->  48 ( 29)
190 -->  68 ( 10)
190 -->  70 (  8)
190 --> 125 ( 22)
190 --> 132 ( 36)
190 --> 140 ( 32)
190 --> 173 ( 35)
190 --> 203 ( 38)
191 --> 155 ( 24)
192 --> 129 ( 26)
193 --> 106 (  4)
194 --> 127 ( 33)
195 --> 211 ( 18)
196 -->  41 ( 32)
197 -->  38 ( 20)
197 --> 125 ( 19)
197 --> 134 ( 13)
198 -->  20 ( 14)
198 -->  58 ( 36)
198 -->  67 ( 24)
198 --> 123 ( 30)
199 -->  49 ( 20)
200 --> 148 ( 35)
201 -->  36 ( 28)
201 -->  78 (  8)
201 --> 124 ( 30)
201 --> 214 ( 17)
202 -->  15 ( 10)
203 -->   2 ( 24)
204 -->  63 ( 32)
205 --> 117 (  7)
206 -->  37 ( 24)
207 --> 165 ( 24)
208 --> 167 ( 33)
209 -->  55 ( 23)
210 -->  35 ( 28)
211 --> 210 ( 26)
212 -->  72 ( 30)
213 --> 114 ( 23)
214 -->  30 (  7)
215 --> 110 ( 12)
216 --> 162 ( 24)
217 --> 198 ( 30)
218 -->  14 ( 22)
219 --> 207 ( 23)
220 --> 163 ( 14)
221 --> 190 ( 27)
