WEIGHTED DIGRAPH 210 390:
  0 -->  52 ( 20)
  0 -->  73 ( 29)
  0 -->  90 ( 36)
  1 --> 130 ( 34)
  2 -->  52 ( 17)
  2 -->  60 ( 26)
  2 -->  82 ( 24)
  2 --> 182 ( 27)
  2 --> 203 ( 27)
  3 -->  20 (  9)
  3 -->  86 ( 20)
  3 -->  88 ( 32)
  3 --> 129 ( 31)
  3 --> 183 ( 23)
  4 --> 144 ( 37)
  5 -->  24 ( 26)
  5 --> 109 ( 10)
  5 --> 182 ( 18)
  5 --> 191 ( 29)
  6 -->   3 ( 28)
  6 -->  35 ( 27)
  6 -->  60 ( 40)
  6 -->  63 ( 27)
  6 --> 105 ( 27)
  7 -->  14 ( 36)
  8 -->  79 ( 21)
  9 -->   2 ( 15)
  9 -->  42 ( 21)
  9 -->  63 ( 29)
  9 -->  82 ( 22)
  9 --> 105 ( 26)
  9 --> 194 ( 39)
 10 --> 181 ( 21)
 11 -->  37 ( 23)
 12 -->  39 ( 33)
 13 -->  26 ( 24)
 14 -->  90 ( 34)
 15 --> 168 ( 31)
 16 -->  23 ( 29)
 16 -->  35 ( 19)
 16 -->  36 ( 25)
 16 --> 134 ( 33)
 16 --> 145 ( 20)
 16 --> 150 ( 26)
 16 --> 178 ( 26)
 17 --> 208 ( 32)
 18 -->   7 ( 27)
 19 -->  20 ( 27)
 19 -->  42 ( 39)
 19 -->  45 ( 32)
 19 -->  51 ( 22)
 19 --> 122 ( 35)
 19 --> 140 ( 30)
 19 --> 186 ( 28)
 19 --> 188 ( 22)
 19 --> 194 ( 14)
 19 --> 204 ( 11)
 20 -->   6 ( 37)
 20 -->  24 ( 13)
 20 -->  90 ( 15)
 20 --> 195 ( 40)
 21 --> 128 ( 30)
 22 -->   1 ( 20)
 23 -->   5 ( 30)
 23 --> 131 ( 32)
 23 --> 151 ( 30)
 23 --> 160 ( 21)
 24 -->  16 ( 25)
 24 -->  90 ( 22)
 24 --> 102 ( 25)
 24 --> 166 ( 24)
 24 --> 194 ( 31)
 25 --> 154 ( 39)
 26 -->  61 ( 33)
 27 -->  98 ( 29)
 28 --> 164 ( 21)
 29 -->  54 ( 25)
 30 -->  69 ( 16)
 31 -->  22 ( 13)
 32 -->  51 ( 19)
 32 -->  74 ( 35)
 32 --> 134 ( 22)
 32 --> 160 ( 28)
 32 --> 172 ( 31)
 33 -->  85 ( 34)
 34 --> 133 ( 29)
 35 --> 149 ( 18)
 35 --> 188 ( 15)
 35 --> 195 ( 17)
 36 -->  19 ( 16)
 36 -->  24 (  7)
 36 --> 172 (  6)
 36 --> 191 ( 33)
 37 -->  10 ( 36)
 38 -->   2 ( 19)
 38 -->  23 ( 27)
 38 --> 109 ( 27)
 38 --> 150 ( 26)
 38 --> 195 ( 14)
 39 -->  49 ( 33)
 40 --> 205 ( 35)
 41 --> 163 ( 22)
 42 -->  71 ( 28)
 42 -->  86 ( 16)
 42 --> 166 ( 27)
 43 -->  25 ( 26)
 44 -->  32 ( 23)
 44 --> 122 ( 11)
 44 --> 178 ( 24)
 44 --> 188 ( 31)
 45 --> 105 ( 20)
 45 --> 150 ( 31)
 45 --> 195 (  8)
 46 --> 101 ( 29)
 47 --> 179 ( 20)
 48 --> 125 ( 16)
 49 -->  70 ( 38)
 50 --> 169 ( 14)
 51 -->  45 ( 16)
 51 --> 123 ( 24)
 51 --> 134 ( 27)
 51 --> 182 ( 16)
 52 -->  24 ( 14)
 52 -->  77 ( 33)
 52 -->  90 ( 34)
 52 --> 173 (  8)
 53 --> 174 ( 40)
 54 --> 116 ( 22)
 55 -->  67 ( 23)
 56 -->  55 ( 13)
 57 -->  80 (  8)
 58 -->  43 ( 21)
 59 -->  82 ( 40)
 59 --> 137 ( 32)
 59 --> 149 ( 22)
 59 --> 173 ( 19)
 60 -->  52 ( 17)
 60 --> 140 ( 29)
 60 --> 172 (  8)
 61 --> 123 ( 34)
 62 -->  18 ( 35)
 63 --> 186 ( 27)
 64 --> 152 ( 27)
 65 --> 190 ( 29)
 66 -->  31 ( 40)
 67 --> 192 ( 24)
 68 -->  13 ( 36)
 69 -->  33 ( 37)
 70 --> 100 ( 15)
 71 -->  23 ( 31)
 71 -->  86 ( 29)
 71 --> 102 ( 18)
 71 --> 134 ( 22)
 71 --> 194 ( 41)
 71 --> 204 ( 32)
 72 -->  83 (  6)
 73 -->  16 ( 22)
 73 -->  52 ( 19)
 73 --> 170 ( 18)
 73 --> 188 ( 20)
 74 -->  60 ( 28)
 74 -->  86 ( 25)
 74 -->  91 ( 28)
 74 --> 110 ( 17)
 75 --> 176 ( 45)
 76 --> 120 ( 30)
 77 -->  36 ( 27)
 77 -->  59 ( 16)
 77 -->  74 (  9)
 77 --> 131 ( 13)
 77 --> 182 ( 20)
 77 --> 183 ( 25)
 77 --> 195 ( 32)
 78 --> 201 ( 41)
 79 -->   2 ( 32)
 80 --> 143 ( 13)
 81 -->  30 ( 24)
 82 -->  77 ( 31)
 82 --> 131 ( 31)
 82 --> 196 ( 24)
 83 -->  50 ( 19)
 84 -->  93 ( 43)
 85 -->  21 ( 21)
 86 -->  24 ( 39)
 86 -->  73 ( 28)
 86 --> 105 ( 30)
 86 --> 122 ( 36)
 86 --> 134 ( 34)
 86 --> 186 ( 31)
 87 --> 161 ( 18)
 88 --> 149 ( 34)
 89 --> 186 ( 14)
 90 -->   6 ( 19)
 90 -->  60 ( 18)
 90 -->  78 ( 26)
 90 -->  86 ( 37)
 90 --> 149 ( 20)
 91 --> 207 ( 37)
 92 --> 139 ( 19)
 93 --> 177 ( 23)
 94 -->  89 ( 13)
 95 -->  38 ( 21)
 95 -->  71 ( 21)
 95 -->  77 ( 21)
 95 --> 131 ( 11)
 95 --> 178 ( 27)
 96 -->  99 ( 40)
 97 -->  56 (  4)
 98 --> 155 ( 30)
 99 --> 185 ( 29)
100 --> 178 ( 24)
101 --> 157 (  5)
102 -->   9 ( 26)
102 -->  36 ( 23)
102 -->  73 ( 30)
102 --> 145 ( 26)
103 --> 200 ( 23)
104 -->  46 ( 31)
105 -->   5 ( 24)
105 -->  35 ( 35)
105 -->  52 ( 22)
105 -->  63 ( 28)
105 -->  88 ( 19)
105 -->  95 ( 27)
105 --> 173 ( 30)
106 --> 146 ( 14)
107 -->  53 ( 21)
108 -->  92 ( 16)
109 --> 134 ( 21)
109 --> 149 ( 19)
109 --> 178 ( 19)
109 --> 182 ( 36)
110 --> 114 ( 28)
111 -->   8 ( 20)
112 --> 180 ( 11)
113 --> 112 ( 21)
114 -->  48 ( 24)
115 --> 111 ( 18)
116 --> 171 ( 18)
117 --> 115 ( 21)
118 --> 197 ( 17)
119 -->  57 ( 11)
120 -->  27 ( 18)
121 --> 117 ( 28)
122 -->  20 ( 23)
123 -->   6 ( 35)
123 -->  59 ( 24)
123 --> 131 ( 23)
123 --> 141 ( 26)
123 --> 194 ( 17)
124 -->  72 ( 25)
125 -->  40 ( 29)
126 --> 138 ( 24)
127 -->  94 ( 28)
128 --> 199 (  5)
129 -->   0 ( 14)
129 --> 183 ( 32)
130 -->  68 ( 20)
131 -->  36 ( 14)
131 -->  52 ( 18)
131 --> 149 ( 20)
132 -->   4 ( 28)
133 --> 167 ( 23)
134 -->  24 ( 26)
134 -->  90 ( 24)
134 --> 122 ( 14)
135 --> 126 ( 26)
136 --> 159 ( 32)
137 -->   2 ( 26)
137 -->  19 ( 20)
137 -->  44 ( 36)
137 --> 151 ( 41)
138 -->  97 ( 14)
139 --> 184 ( 14)
140 -->  23 ( 22)
140 -->  51 ( 18)
140 --> 122 ( 23)
140 --> 129 ( 35)
140 --> 172 ( 18)
140 --> 173 ( 29)
141 --> 118 ( 19)
142 --> 153 ( 24)
143 --> 121 ( 32)
144 -->  15 ( 15)
145 -->   5 ( 30)
145 -->   6 ( 38)
145 -->  59 ( 19)
145 --> 147 ( 20)
145 --> 183 ( 22)
145 --> 204 ( 20)
146 -->  82 ( 27)
147 --> 182 ( 12)
148 --> 175 ( 23)
150 -->  73 ( 34)
150 -->  74 ( 39)
150 --> 105 ( 20)
151 -->  16 ( 41)
151 -->  71 ( 12)
152 -->  29 ( 21)
153 -->  84 ( 41)
154 --> 160 ( 32)
155 -->  12 ( 18)
156 -->  17 ( 21)
157 --> 119 ( 30)
158 --> 113 ( 33)
159 -->  65 ( 27)
160 -->   5 ( 22)
160 -->  52 ( 33)
160 -->  82 ( 40)
160 --> 103 ( 22)
160 --> 134 ( 17)
160 --> 183 ( 18)
161 -->  62 ( 36)
162 --> 124 ( 22)
163 --> 162 ( 36)
164 --> 148 ( 18)
165 --> 127 ( 29)
166 -->   9 ( 39)
166 -->  16 ( 28)
167 -->  74 ( 34)
168 -->  87 ( 20)
169 -->  34 ( 23)
170 -->  96 ( 27)
171 --> 135 ( 30)
172 -->  20 ( 18)
172 -->  38 ( 15)
172 --> 102 (  6)
172 --> 109 ( 11)
