WEIGHTED DIGRAPH 214 394:
  0 --> 179 ( 24)
  1 -->  18 ( 22)
  1 -->  35 ( 26)
  1 --> 105 ( 24)
  1 --> 111 ( 24)
  1 --> 133 ( 33)
  1 --> 158 ( 27)
  1 --> 189 ( 17)
  2 -->  56 ( 27)
  3 --> 159 ( 28)
  4 --> 172 ( 31)
  5 --> 170 ( 20)
  6 -->  61 ( 27)
  7 -->  24 ( 31)
  7 --> 205 ( 12)
  8 --> 182 ( 26)
  9 --> 154 ( 18)
  9 --> 160 ( 30)
  9 --> 211 ( 30)
 10 -->  92 ( 32)
 11 -->  63 ( 30)
 11 -->  77 ( 28)
 11 --> 105 ( 15)
 11 --> 205 ( 15)
 12 --> 114 ( 31)
 13 --> 120 ( 21)
 14 -->  65 ( 31)
 15 -->  86 ( 21)
 16 -->  11 ( 19)
 16 -->  26 ( 22)
 16 -->  71 ( 18)
 16 --> 111 ( 38)
 16 --> 142 ( 25)
 16 --> 205 ( 21)
 17 -->  12 ( 34)
 18 -->   5 ( 19)
 18 -->  47 ( 30)
 18 -->  71 ( 17)
 18 --> 126 (  7)
 18 --> 191 ( 25)
 19 -->  57 ( 28)
 20 --> 161 ( 25)
 21 --> 157 ( 31)
 22 -->  10 ( 24)
 23 --> 168 ( 10)
 24 -->  16 ( 19)
 24 -->  53 ( 14)
 24 -->  63 ( 24)
 24 --> 184 ( 12)
 25 --> 130 ( 31)
 26 -->  46 ( 18)
 26 --> 165 ( 33)
 26 --> 191 ( 10)
 27 --> 151 ( 21)
 28 -->  59 ( 11)
 29 -->  90 ( 32)
 30 -->  44 ( 15)
 31 -->  30 ( 27)
 32 -->  75 ( 22)
 33 -->  15 ( 15)
 34 --> 109 ( 23)
 34 --> 143 ( 42)
 34 --> 148 ( 24)
 34 --> 165 ( 36)
 35 -->  40 ( 33)
 35 -->  41 ( 37)
 35 --> 126 ( 33)
 36 -->  48 ( 15)
 37 -->  23 ( 17)
 38 -->   5 ( 17)
 38 -->  40 ( 20)
 39 -->  79 ( 19)
 40 --> 126 ( 38)
 40 --> 189 ( 13)
 41 -->   5 ( 43)
 41 -->  24 ( 30)
 41 --> 126 ( 19)
 41 --> 165 ( 25)
 42 -->  71 ( 30)
 43 -->  60 ( 34)
 44 --> 135 ( 27)
 45 -->  62 ( 21)
 46 -->  11 ( 17)
 46 -->  24 ( 33)
 46 -->  38 ( 28)
 46 -->  58 ( 42)
 46 -->  64 ( 20)
 46 -->  80 ( 16)
 46 --> 105 ( 29)
 47 -->  71 ( 35)
 47 --> 143 ( 20)
 47 --> 154 ( 23)
 47 --> 185 ( 25)
 48 --> 155 ( 40)
 49 -->  43 ( 27)
 50 -->   0 (  6)
 51 --> 101 ( 25)
 52 -->   1 ( 33)
 52 -->  38 ( 12)
 52 -->  64 ( 37)
 52 --> 179 ( 40)
 52 --> 185 ( 30)
 52 --> 197 ( 38)
 52 --> 208 ( 23)
 53 -->   9 ( 23)
 53 -->  11 ( 27)
 53 -->  34 ( 10)
 53 -->  93 ( 31)
 54 -->  29 ( 30)
 55 --> 141 ( 21)
 56 --> 199 ( 32)
 57 -->  99 ( 17)
 58 -->  16 ( 23)
 58 -->  26 ( 29)
 58 -->  31 ( 17)
 58 -->  53 ( 15)
 58 -->  93 ( 22)
 58 --> 190 ( 34)
 59 --> 110 ( 36)
 60 -->  17 ( 29)
 61 -->  50 ( 26)
 62 -->  67 ( 33)
 63 -->   5 ( 34)
 63 -->   7 ( 16)
 63 -->  16 ( 15)
 63 -->  18 ( 38)
 64 --> 142 ( 16)
 64 --> 208 ( 33)
 65 -->  51 ( 36)
 66 --> 195 ( 28)
 67 --> 115 ( 11)
 68 -->  25 ( 10)
 69 --> 194 ( 24)
 70 -->  39 ( 34)
 71 --> 126 ( 16)
 71 --> 142 ( 14)
 71 --> 213 ( 31)
 72 -->  85 ( 23)
 73 --> 166 ( 23)
 74 --> 146 ( 31)
 75 --> 198 ( 25)
 76 -->  95 ( 42)
 77 -->   9 ( 37)
 77 --> 134 ( 30)
 77 --> 139 ( 15)
 78 -->  45 ( 26)
 79 -->   2 ( 41)
 80 -->  16 ( 35)
 80 -->  18 ( 33)
 80 --> 105 ( 31)
 81 -->  42 ( 24)
 82 --> 175 ( 44)
 83 --> 102 ( 38)
 84 --> 145 ( 11)
 85 --> 142 ( 35)
 86 --> 116 ( 18)
 87 --> 137 ( 21)
 88 --> 125 ( 18)
 89 -->  27 ( 19)
 90 --> 152 ( 45)
 91 --> 164 ( 15)
 92 -->  37 ( 30)
 93 -->   9 ( 22)
 93 -->  52 ( 18)
 94 -->  83 ( 23)
 95 -->  68 ( 33)
 96 --> 186 ( 23)
 97 --> 167 ( 24)
 98 -->  58 ( 22)
 99 -->   3 ( 17)
100 --> 147 (  8)
101 --> 196 ( 30)
102 -->  76 ( 15)
103 -->  82 ( 20)
104 --> 207 ( 31)
105 -->   9 (  3)
105 -->  41 ( 10)
105 -->  53 ( 18)
105 --> 179 ( 26)
106 -->  21 ( 19)
107 --> 108 ( 16)
108 -->  74 ( 25)
109 -->  18 ( 17)
