WEIGHTED DIGRAPH 176 356:
  0 -->  98 ( 28)
  1 --> 127 ( 29)
  2 -->  70 ( 19)
  3 -->  12 ( 24)
  4 -->  65 ( 22)
  4 -->  91 ( 20)
  4 --> 103 ( 19)
  5 -->  45 ( 13)
  6 -->  78 ( 10)
  7 --> 126 ( 26)
  8 -->   2 ( 32)
  9 -->  52 ( 31)
 10 -->  74 ( 20)
 11 --> 105 ( 15)
 12 -->  35 ( 38)
 13 -->  21 ( 19)
 13 -->  69 ( 12)
 13 -->  91 ( 13)
 13 --> 133 ( 24)
 13 --> 147 ( 31)
 14 --> 138 ( 36)
 15 --> 167 ( 37)
 16 --> 108 ( 18)
 17 -->  10 ( 32)
 18 --> 142 ( 25)
 19 -->  50 ( 16)
 19 --> 122 ( 32)
 20 --> 141 ( 33)
 21 -->   4 ( 37)
 21 -->  38 ( 21)
 21 -->  98 ( 29)
 21 --> 100 ( 29)
 21 --> 109 ( 18)
 21 --> 164 ( 21)
 22 -->  13 ( 33)
 22 -->  19 ( 24)
 22 -->  21 ( 35)
 22 -->  76 ( 19)
 22 -->  98 ( 22)
 22 --> 119 ( 32)
 22 --> 124 ( 21)
 23 -->  27 ( 32)
 23 -->  50 ( 20)
 23 -->  65 ( 36)
 23 --> 112 ( 33)
 24 -->  18 ( 25)
 25 -->  22 ( 36)
 25 -->  26 ( 27)
 25 -->  27 ( 15)
 25 -->  29 ( 30)
 25 -->  50 ( 33)
 25 -->  96 ( 22)
 27 -->  79 ( 20)
 27 -->  93 ( 20)
 27 -->  98 ( 24)
 27 --> 151 ( 32)
 28 -->  62 ( 33)
 29 -->  19 ( 36)
 29 -->  50 ( 19)
 29 -->  60 ( 27)
 30 -->  88 ( 43)
 31 -->  51 ( 25)
 31 -->  91 ( 26)
 31 -->  93 ( 11)
 31 --> 113 ( 31)
 31 --> 133 ( 21)
 32 --> 134 ( 17)
 33 -->  22 ( 15)
 33 -->  72 ( 28)
 33 --> 149 ( 24)
 33 --> 164 ( 21)
 34 -->   5 ( 37)
 35 -->  66 ( 25)
 36 -->   7 (  2)
 37 --> 145 ( 31)
 38 -->  19 ( 21)
 38 -->  95 ( 35)
 38 --> 113 ( 26)
 39 -->  94 ( 28)
 40 --> 144 ( 31)
 41 --> 100 ( 41)
 41 --> 108 ( 29)
 41 --> 140 ( 32)
 42 --> 170 ( 26)
 43 -->  46 ( 17)
 44 --> 128 ( 17)
 45 --> 132 ( 20)
 46 --> 171 ( 42)
 47 --> 172 ( 21)
 48 -->  11 ( 28)
 49 -->  56 ( 26)
 49 --> 108 ( 22)
 49 --> 122 ( 35)
 49 --> 133 ( 17)
 49 --> 159 ( 33)
 50 -->  56 ( 15)
 50 -->  73 ( 21)
 51 -->  22 ( 40)
 51 -->  41 ( 29)
 51 -->  56 ( 22)
 51 -->  91 ( 18)
 51 --> 124 ( 17)
 51 --> 131 ( 30)
 51 --> 152 ( 39)
 51 --> 164 ( 20)
 51 --> 168 ( 10)
 52 -->  63 ( 38)
 53 -->  55 ( 30)
 54 --> 169 ( 17)
 55 -->  98 ( 30)
 57 --> 116 ( 19)
 58 -->  92 ( 28)
 59 --> 175 ( 30)
 60 -->  13 ( 28)
 60 -->  22 ( 11)
 60 -->  72 ( 28)
 60 --> 103 ( 36)
 60 --> 113 ( 21)
 60 --> 124 ( 24)
 61 -->  16 ( 27)
 62 -->  81 ( 22)
 63 -->  77 ( 19)
 64 --> 162 ( 17)
 65 -->  13 ( 33)
 65 -->  41 (  9)
 65 -->  95 ( 22)
 65 --> 118 ( 13)
 66 -->  47 ( 33)
 67 -->  32 ( 18)
 68 --> 110 ( 30)
 69 -->   4 ( 37)
 69 -->  51 ( 27)
 69 --> 118 ( 30)
 69 --> 152 ( 19)
 69 --> 160 ( 19)
 70 -->  23 ( 30)
 70 -->  25 ( 25)
 70 -->  27 ( 29)
 70 -->  43 ( 39)
 70 -->  91 ( 28)
 70 --> 114 ( 29)
 70 --> 122 (  7)
 70 --> 156 ( 24)
 71 --> 158 ( 12)
 72 --> 112 ( 23)
 72 --> 161 ( 31)
 72 --> 168 ( 27)
 73 -->  23 ( 35)
 73 -->  51 ( 12)
 73 -->  69 ( 29)
 73 --> 100 ( 19)
 73 --> 118 ( 30)
 73 --> 129 ( 22)
 73 --> 146 ( 41)
 74 -->  14 ( 26)
 75 --> 130 ( 30)
 76 -->  19 ( 24)
 76 -->  51 ( 21)
 76 -->  67 ( 19)
 76 --> 157 ( 16)
 76 --> 164 ( 32)
 77 --> 107 ( 19)
 78 -->  90 ( 31)
 80 --> 115 ( 17)
 81 -->  69 ( 19)
 82 -->  71 ( 30)
 83 -->   3 ( 14)
 84 -->   9 ( 34)
 85 -->  26 ( 15)
 85 -->  50 ( 24)
 85 --> 118 ( 42)
 85 --> 133 ( 26)
 86 --> 139 ( 28)
 87 -->  36 ( 23)
 88 -->  53 ( 12)
 89 --> 120 ( 24)
 90 -->  42 ( 37)
 91 -->  49 ( 29)
 91 --> 122 ( 28)
 91 --> 125 ( 23)
 91 --> 152 ( 37)
 91 --> 161 ( 30)
