WEIGHTED DIGRAPH 186 366:
  0 -->  75 ( 27)
  1 --> 126 ( 29)
  2 --> 104 ( 33)
  3 --> 161 ( 19)
  5 --> 164 ( 27)
  6 -->  94 ( 33)
  7 --> 116 ( 23)
  8 -->  72 ( 20)
  9 -->  14 ( 39)
  9 -->  46 ( 26)
  9 -->  78 ( 31)
  9 -->  84 ( 25)
 10 -->  85 ( 35)
 11 -->  53 ( 19)
 11 --> 154 ( 27)
 11 --> 156 ( 37)
 11 --> 177 ( 22)
 12 -->  41 ( 30)
 12 -->  78 ( 33)
 12 -->  97 ( 37)
 13 -->  27 ( 40)
 14 --> 109 ( 31)
 15 -->  57 ( 13)
 15 --> 109 ( 24)
 16 -->   9 ( 28)
 16 -->  67 ( 32)
 16 -->  91 (  7)
 17 --> 180 ( 20)
 18 -->  60 ( 27)
 19 --> 149 ( 16)
 20 -->  79 ( 27)
 21 -->   9 ( 32)
 21 -->  16 ( 12)
 21 -->  58 ( 31)
 21 -->  91 ( 18)
 21 --> 111 ( 10)
 21 --> 155 ( 28)
 22 -->  15 ( 25)
 22 -->  91 ( 23)
 22 --> 109 ( 31)
 22 --> 177 ( 20)
 23 -->   4 ( 28)
 23 -->  43 ( 30)
 23 -->  76 ( 24)
 23 --> 149 ( 18)
 24 -->  59 ( 19)
 25 -->  73 ( 36)
 26 --> 156 ( 38)
 27 -->  38 ( 32)
 28 -->  12 ( 13)
 28 -->  15 ( 17)
 28 -->  56 ( 24)
 28 -->  58 ( 36)
 29 --> 152 ( 25)
 30 -->  78 ( 34)
 31 --> 168 ( 22)
 32 --> 174 ( 40)
 33 -->   1 ( 31)
 34 -->  17 ( 17)
 35 -->  12 ( 33)
 35 --> 109 ( 40)
 35 --> 167 ( 35)
 35 --> 177 ( 28)
 36 --> 133 ( 21)
 38 --> 108 ( 16)
 39 -->  16 ( 27)
 39 -->  77 ( 32)
 39 -->  91 ( 32)
 40 --> 157 ( 28)
 41 -->  14 ( 34)
 41 -->  35 ( 20)
 41 --> 101 ( 21)
 41 --> 136 ( 33)
 42 -->   9 ( 23)
 42 -->  41 ( 18)
 42 --> 105 ( 35)
 42 --> 155 ( 14)
 43 -->  42 ( 42)
 43 -->  67 ( 24)
 43 -->  69 ( 26)
 43 --> 101 ( 19)
 43 --> 117 ( 18)
 44 -->   9 ( 39)
 44 -->  12 ( 27)
 44 -->  19 ( 18)
 44 -->  69 ( 37)
 44 -->  74 ( 40)
 44 --> 170 ( 12)
 45 --> 148 ( 33)
 46 -->  78 ( 31)
 47 -->  61 ( 21)
 48 --> 120 ( 24)
 49 -->  47 ( 29)
 50 -->  63 ( 41)
 51 --> 162 ( 29)
 52 -->  35 ( 13)
 52 -->  41 ( 30)
 52 -->  74 ( 34)
 52 -->  78 ( 22)
 53 -->  87 ( 35)
 53 -->  95 ( 19)
 53 --> 117 ( 22)
 53 --> 175 ( 26)
 54 --> 150 ( 23)
 55 --> 153 ( 27)
 56 -->  22 ( 28)
 56 -->  81 ( 19)
 56 -->  84 ( 33)
 56 --> 121 ( 34)
 57 -->  37 ( 39)
 57 -->  44 ( 24)
 57 -->  46 ( 27)
 57 --> 154 ( 23)
 57 --> 155 ( 26)
 57 --> 179 ( 22)
 58 -->  15 ( 11)
 58 -->  23 ( 26)
 58 -->  37 ( 29)
 58 -->  45 ( 28)
 58 --> 179 ( 21)
 59 --> 136 ( 37)
 60 --> 140 ( 26)
 61 -->  50 ( 21)
 62 -->  12 ( 14)
 62 -->  16 ( 32)
 62 -->  43 ( 20)
 62 -->  77 ( 35)
 62 --> 175 ( 28)
 63 -->   2 ( 18)
 64 -->   8 ( 29)
 64 -->  43 ( 20)
 64 -->  44 ( 21)
 64 -->  74 ( 19)
 64 -->  84 ( 16)
 64 -->  97 ( 30)
 64 --> 101 ( 31)
 64 --> 102 ( 25)
 64 --> 154 ( 16)
 64 --> 167 ( 29)
 65 -->  31 ( 21)
 66 -->  16 ( 20)
 66 -->  46 ( 35)
 66 -->  58 ( 29)
 66 -->  74 ( 17)
 66 --> 136 ( 30)
 67 -->  44 ( 15)
 68 -->  29 ( 10)
 69 -->   9 ( 43)
 69 -->  39 ( 21)
 69 -->  91 ( 27)
 69 --> 147 ( 20)
 69 --> 177 ( 27)
 70 -->  65 ( 20)
 71 --> 113 ( 34)
 72 -->  99 ( 22)
 73 --> 178 ( 24)
 74 -->  22 ( 14)
 74 -->  42 (  8)
