WEIGHTED DIGRAPH 216 396:
  0 -->  55 ( 20)
  1 -->  33 ( 20)
  1 --> 183 ( 26)
  1 --> 202 ( 11)
  2 -->  81 ( 40)
  3 -->  39 (  7)
  4 -->  58 ( 29)
  4 -->  87 ( 33)
  4 --> 188 ( 36)
  4 --> 213 ( 15)
  5 --> 143 ( 28)
  6 -->  38 ( 29)
  6 -->  96 ( 25)
  6 -->  98 ( 24)
  6 --> 167 ( 29)
  7 -->   4 ( 23)
  7 -->  35 ( 14)
  7 -->  58 ( 44)
  8 --> 214 ( 29)
  9 -->   2 ( 15)
 10 -->  24 ( 30)
 11 -->  48 ( 23)
 12 -->  20 ( 21)
 13 -->  31 ( 21)
 14 --> 146 ( 15)
 15 -->  23 ( 35)
 15 -->  41 ( 14)
 15 --> 129 ( 22)
 15 --> 142 ( 27)
 15 --> 180 ( 21)
 15 --> 204 ( 22)
 16 -->  58 ( 34)
 16 -->  68 ( 30)
 16 -->  77 ( 32)
 16 -->  98 ( 31)
 16 --> 137 ( 28)
 17 --> 101 ( 25)
 18 --> 133 ( 29)
 19 -->   4 ( 30)
 19 -->  77 ( 36)
 20 --> 191 ( 24)
 21 -->  75 ( 22)
 22 --> 199 ( 19)
 23 -->  49 ( 24)
 23 --> 110 ( 15)
 23 --> 142 (  6)
 23 --> 182 ( 19)
 23 --> 201 ( 14)
 24 --> 196 ( 29)
 25 --> 120 ( 27)
 26 -->   1 ( 19)
 26 -->  15 ( 30)
 26 -->  29 ( 28)
 26 -->  40 ( 23)
 26 -->  52 ( 42)
 26 --> 190 ( 30)
 27 --> 136 ( 15)
 28 -->  58 ( 24)
 28 -->  98 ( 34)
 28 --> 135 ( 29)
 28 --> 136 ( 16)
 28 --> 152 ( 37)
 28 --> 163 ( 21)
 28 --> 175 ( 12)
 29 -->   1 ( 12)
 29 -->  40 ( 36)
 29 --> 140 ( 30)
 29 --> 180 ( 33)
 29 --> 190 ( 26)
 30 --> 151 ( 35)
 31 --> 198 ( 20)
 32 --> 197 ( 25)
 33 --> 195 (  7)
 34 -->  71 ( 36)
 35 -->  96 ( 35)
 35 --> 152 ( 16)
 35 --> 201 ( 12)
 36 -->  16 ( 28)
 36 -->  56 ( 28)
 36 --> 136 ( 19)
 36 --> 183 ( 20)
 36 --> 188 ( 39)
 37 -->  56 ( 24)
 38 --> 152 ( 21)
 39 -->  37 ( 25)
 40 -->   1 ( 24)
 40 -->  56 ( 25)
 40 -->  77 ( 31)
 40 -->  96 ( 12)
 40 --> 169 ( 29)
 41 -->   1 ( 27)
 41 -->  49 ( 19)
 41 -->  92 ( 29)
 41 --> 161 ( 35)
 42 --> 128 ( 37)
 43 -->  53 ( 19)
 44 --> 203 ( 22)
 45 -->  88 ( 28)
 46 -->  27 ( 29)
 47 -->  64 (  9)
 48 -->  32 ( 16)
 49 --> 119 ( 32)
 50 -->  45 ( 30)
 51 --> 157 ( 33)
 52 -->  56 ( 27)
 52 -->  60 ( 37)
 52 -->  87 (  9)
 53 --> 210 (  8)
 54 -->  66 ( 42)
 55 --> 118 ( 17)
 56 -->  68 ( 36)
 56 -->  96 ( 29)
