WEIGHTED DIGRAPH 200 380:
  0 -->  16 ( 40)
  1 -->   9 ( 21)
  2 -->   3 ( 34)
  2 -->  20 ( 13)
  2 -->  21 ( 14)
  2 -->  77 ( 24)
  2 --> 134 ( 13)
  2 --> 195 ( 18)
  3 -->  20 ( 41)
  3 -->  48 ( 33)
  3 -->  73 ( 26)
  3 --> 122 ( 19)
  3 --> 129 ( 33)
  3 --> 146 ( 20)
  3 --> 159 ( 17)
  3 --> 168 ( 29)
  3 --> 182 ( 22)
  4 -->  23 ( 16)
  5 --> 195 ( 12)
  6 -->  20 ( 19)
  6 -->  79 ( 24)
  6 --> 153 ( 36)
  6 --> 182 ( 22)
  6 --> 191 ( 31)
  6 --> 192 ( 31)
  7 -->   2 ( 22)
  7 --> 112 ( 20)
  7 --> 130 ( 39)
  7 --> 153 ( 20)
  7 --> 168 ( 27)
  7 --> 192 ( 30)
  8 --> 172 ( 12)
  9 --> 107 ( 25)
 10 --> 149 ( 16)
 11 --> 123 ( 31)
 12 -->  15 ( 28)
 13 --> 140 ( 28)
 14 --> 179 ( 24)
 15 -->  43 ( 25)
 15 -->  48 ( 24)
 15 -->  52 ( 26)
 15 --> 129 ( 30)
 15 --> 165 ( 21)
 15 --> 173 ( 21)
 15 --> 184 ( 20)
 15 --> 190 ( 23)
 16 --> 150 ( 18)
 17 --> 197 ( 26)
 18 -->  15 ( 29)
 19 -->  47 ( 30)
 20 -->  73 ( 42)
 20 -->  87 ( 16)
 20 --> 115 ( 27)
 20 --> 195 ( 23)
 21 --> 115 ( 16)
 22 --> 103 ( 27)
 23 --> 135 ( 31)
 24 -->  89 ( 33)
 25 --> 152 ( 20)
 26 -->  43 ( 28)
 26 --> 192 ( 20)
 27 -->  42 ( 28)
 28 -->  63 ( 24)
 29 -->   2 ( 23)
 29 -->  90 ( 34)
 29 --> 122 ( 32)
 29 --> 191 ( 27)
 30 --> 170 ( 21)
 31 -->  96 ( 32)
 32 -->  12 ( 28)
 33 --> 175 ( 18)
 34 -->  80 ( 17)
 34 --> 115 (  8)
 34 --> 144 ( 27)
 34 --> 168 ( 23)
 35 -->  84 ( 18)
 36 --> 160 ( 13)
 37 -->  46 ( 28)
 38 -->  70 ( 21)
 39 -->  67 ( 35)
 40 -->   6 ( 32)
 40 --> 147 ( 32)
 41 -->  54 ( 26)
 42 --> 180 ( 36)
 43 -->  94 ( 26)
 43 --> 122 ( 29)
 43 --> 145 ( 40)
 43 --> 167 ( 34)
 44 -->  41 ( 29)
 45 -->  24 ( 38)
 46 --> 127 ( 19)
 47 -->  49 ( 28)
 48 -->  43 ( 24)
 48 -->  71 ( 29)
 48 -->  81 ( 34)
 48 --> 142 ( 27)
 48 --> 146 ( 18)
 48 --> 147 ( 22)
 48 --> 155 ( 43)
 48 --> 173 ( 35)
 49 -->  74 ( 14)
 50 --> 118 ( 20)
 51 -->  90 ( 22)
 51 -->  94 ( 28)
 51 --> 122 ( 18)
 51 --> 130 ( 35)
 51 --> 153 ( 20)
 52 -->  61 ( 39)
 53 --> 141 (  5)
 54 --> 139 (  9)
 55 --> 132 ( 30)
 56 --> 181 ( 23)
 57 -->  64 ( 21)
 58 --> 110 ( 35)
 59 --> 124 ( 23)
 60 -->  86 ( 31)
 61 -->   8 ( 31)
