WEIGHTED DIGRAPH 194 374:
  0 --> 164 ( 37)
  1 -->  28 ( 26)
  1 -->  52 ( 15)
  1 -->  74 ( 26)
  1 -->  86 ( 23)
  1 --> 152 ( 30)
  1 --> 155 ( 19)
  1 --> 157 ( 28)
  2 --> 172 ( 31)
  3 -->  63 ( 29)
  4 -->  12 (  9)
  4 -->  28 ( 23)
  4 -->  43 ( 18)
  4 -->  66 ( 26)
  4 --> 109 ( 16)
  4 --> 120 ( 15)
  4 --> 154 ( 17)
  5 --> 125 ( 14)
  6 -->   4 ( 22)
  7 -->  55 ( 20)
  8 -->   4 ( 45)
  8 -->   7 ( 37)
  8 -->  94 ( 23)
  8 --> 109 ( 10)
  8 --> 120 ( 24)
  8 --> 178 ( 15)
  9 -->  51 ( 21)
 10 --> 163 ( 34)
 11 --> 184 ( 23)
 12 -->   7 ( 13)
 12 -->  45 ( 35)
 12 --> 115 ( 25)
 12 --> 151 ( 13)
 12 --> 192 ( 31)
 13 -->  21 ( 28)
 13 --> 121 ( 16)
 13 --> 128 ( 13)
 14 -->  82 ( 23)
 15 -->  85 ( 14)
 16 -->   1 ( 31)
 16 -->   7 ( 22)
 16 -->  80 ( 35)
 16 --> 151 ( 10)
 17 -->  14 ( 30)
 18 -->  64 ( 21)
 19 -->  98 ( 35)
 20 --> 112 ( 30)
 21 -->  25 ( 27)
 21 -->  41 ( 32)
 21 -->  71 ( 21)
 21 -->  76 ( 12)
 21 --> 100 ( 10)
 21 --> 152 ( 28)
 21 --> 155 ( 25)
 22 -->   1 ( 20)
 22 -->   4 ( 33)
 22 -->  28 ( 22)
 22 -->  43 ( 24)
 22 --> 173 ( 24)
 23 -->  34 ( 23)
 24 -->   5 ( 27)
 25 -->  52 ( 30)
 25 --> 192 ( 28)
 26 -->  27 ( 18)
 27 -->  68 ( 33)
 28 -->  52 ( 20)
 28 -->  78 ( 10)
 28 --> 103 ( 20)
 29 --> 178 ( 30)
 30 -->  10 ( 25)
 31 -->   6 ( 32)
 32 --> 107 ( 17)
 33 -->  26 ( 32)
 34 --> 162 (  5)
 35 -->  83 ( 14)
 36 -->  77 ( 15)
 37 -->  12 ( 27)
 37 -->  41 ( 10)
 37 -->  92 ( 18)
 37 --> 157 ( 12)
 38 --> 119 ( 29)
 39 --> 181 ( 23)
 40 -->  54 ( 29)
 41 -->  52 ( 24)
 41 --> 128 ( 41)
 41 --> 153 ( 15)
 42 -->  11 ( 30)
 43 -->  12 ( 14)
 43 -->  90 ( 12)
 43 --> 173 ( 36)
 43 --> 187 ( 40)
 44 -->  37 ( 22)
 44 -->  92 ( 32)
 45 -->   4 ( 19)
 45 -->  57 ( 16)
 45 --> 115 ( 35)
 45 --> 126 ( 25)
 45 --> 152 ( 18)
 45 --> 177 ( 14)
 45 --> 178 ( 34)
 46 -->  84 ( 38)
 47 -->  28 ( 28)
 47 -->  78 ( 16)
 47 --> 120 ( 41)
 47 --> 153 ( 16)
 48 --> 135 ( 35)
 49 -->  67 ( 30)
 50 --> 104 ( 30)
 51 -->  96 ( 38)
 52 -->  45 ( 24)
 52 -->  72 ( 18)
 52 --> 155 ( 23)
 52 --> 180 ( 10)
 53 --> 140 ( 23)
 54 --> 161 ( 41)
 55 --> 182 ( 15)
 56 -->  70 ( 18)
 57 --> 142 ( 33)
 58 -->   0 ( 39)
 59 -->  75 ( 35)
 60 -->  71 ( 12)
 60 -->  72 ( 33)
 60 -->  76 ( 29)
 60 --> 110 ( 32)
 60 --> 121 ( 31)
 60 --> 157 ( 32)
 61 --> 159 ( 40)
 62 -->  91 ( 25)
 63 -->  99 ( 20)
 64 -->  30 ( 14)
 65 --> 156 ( 20)
 66 -->  62 ( 31)
 67 --> 171 ( 41)
 68 -->  58 ( 24)
 69 -->  22 ( 21)
 69 -->  92 ( 33)
 69 --> 120 ( 22)
 69 --> 122 ( 32)
 69 --> 155 ( 15)
 69 --> 157 ( 22)
 70 -->  17 ( 39)
 71 -->  13 ( 18)
 71 --> 147 ( 23)
 72 -->  21 ( 10)
 72 -->  25 ( 21)
 72 -->  74 ( 41)
 72 -->  80 ( 28)
 72 --> 103 ( 25)
 72 --> 131 ( 31)
 72 --> 177 ( 30)
 72 --> 190 ( 18)
 73 -->   7 ( 27)
 73 -->  78 ( 23)
 73 --> 128 ( 28)
 73 --> 151 ( 27)
 74 -->  52 ( 25)
 75 --> 139 ( 22)
 76 --> 178 ( 30)
 77 --> 191 ( 20)
 78 -->  52 ( 16)
 78 --> 131 ( 43)
 79 --> 158 ( 27)
 80 --> 122 ( 33)
 80 --> 169 ( 29)
 81 --> 133 ( 25)
 82 --> 105 ( 36)
 83 -->  93 ( 32)
 84 --> 141 ( 25)
 85 --> 129 ( 29)
 86 -->  13 ( 32)
 86 -->  47 ( 24)
 86 -->  72 ( 26)
 86 -->  74 ( 23)
 86 --> 143 (  7)
 86 --> 147 ( 38)
 87 -->   3 ( 22)
 88 --> 145 ( 41)
 89 -->  50 ( 35)
 90 -->  21 ( 24)
 90 -->  28 ( 26)
 90 -->  44 ( 32)
 90 -->  60 ( 22)
 90 -->  78 ( 29)
 90 --> 152 ( 32)
 91 --> 102 ( 23)
 92 -->  52 ( 33)
 92 --> 110 ( 23)
 92 --> 115 ( 27)
 93 --> 137 ( 24)
 94 -->  44 ( 23)
 94 -->  80 ( 37)
 94 -->  86 ( 16)
 94 -->  95 ( 26)
 94 --> 126 ( 14)
 94 --> 175 ( 13)
 94 --> 187 ( 21)
 95 -->  60 ( 23)
 95 --> 180 ( 22)
 96 --> 166 ( 37)
 97 --> 188 ( 34)
 98 --> 186 ( 14)
 99 -->  59 ( 14)
100 --> 168 ( 25)
101 --> 130 ( 16)
102 -->  24 ( 35)
103 -->  37 ( 21)
103 -->  52 ( 30)
103 --> 122 ( 12)
103 --> 126 ( 33)
103 --> 169 ( 21)
103 --> 173 (  9)
104 -->  39 ( 32)
105 -->  29 ( 18)
106 --> 118 ( 23)
107 --> 124 ( 21)
108 -->   4 ( 15)
109 -->  16 ( 36)
109 -->  28 ( 27)
109 -->  45 ( 40)
109 -->  92 ( 29)
109 -->  94 ( 25)
109 --> 148 ( 15)
109 --> 180 ( 12)
110 -->  74 ( 32)
110 -->  95 ( 37)
110 --> 131 ( 21)
110 --> 180 ( 37)
111 -->  32 ( 36)
112 -->  87 ( 32)
113 --> 131 ( 27)
114 --> 193 ( 37)
115 --> 110 ( 20)
115 --> 187 ( 12)
115 --> 192 ( 20)
116 --> 101 ( 11)
117 -->  53 ( 16)
118 --> 165 ( 28)
119 -->  65 ( 23)
120 --> 122 ( 16)
120 --> 169 ( 38)
121 -->  12 ( 23)
121 -->  28 (  9)
121 -->  47 ( 34)
121 -->  71 ( 23)
121 --> 178 ( 20)
122 -->  95 ( 29)
122 --> 146 ( 23)
122 --> 147 ( 19)
123 --> 176 ( 29)
124 --> 132 ( 16)
125 -->  46 ( 29)
126 -->  13 ( 39)
126 -->  41 ( 22)
126 -->  90 ( 36)
126 --> 180 ( 21)
127 -->  88 ( 29)
128 -->  45 ( 25)
128 -->  90 ( 23)
128 --> 103 ( 15)
128 --> 148 ( 33)
128 --> 187 ( 37)
129 -->  79 ( 29)
130 --> 134 ( 29)
131 --> 114 ( 19)
131 --> 126 ( 25)
132 -->  89 ( 18)
133 -->  45 ( 36)
134 --> 123 ( 42)
135 -->  18 ( 17)
136 --> 179 ( 41)
137 -->  31 ( 30)
138 -->  81 ( 34)
139 -->  33 ( 29)
140 --> 127 ( 15)
141 --> 111 ( 26)
142 -->   2 ( 22)
143 --> 178 ( 22)
144 --> 190 ( 23)
145 -->  23 ( 29)
146 -->  71 ( 26)
146 --> 149 ( 18)
146 --> 177 ( 38)
147 -->  76 ( 36)
147 --> 115 ( 29)
147 --> 155 ( 27)
147 --> 157 ( 29)
148 -->  13 ( 13)
148 -->  74 ( 28)
149 -->  49 ( 23)
150 --> 146 ( 25)
151 -->  22 ( 25)
151 -->  52 ( 42)
152 -->  37 ( 20)
152 -->  71 ( 19)
152 --> 122 ( 17)
152 --> 178 ( 38)
153 -->   7 ( 33)
153 -->  16 ( 14)
153 -->  94 ( 21)
153 --> 109 ( 36)
154 --> 174 ( 28)
155 -->  43 ( 12)
155 -->  80 ( 15)
155 -->  92 ( 25)
156 -->  40 ( 12)
157 --> 103 ( 27)
157 --> 110 ( 12)
157 --> 192 ( 17)
158 -->  21 ( 16)
159 --> 150 ( 29)
160 -->  97 ( 38)
161 --> 144 ( 37)
162 -->  56 ( 25)
163 -->  61 ( 31)
164 -->  42 ( 32)
165 --> 113 ( 17)
166 --> 170 ( 24)
167 --> 183 ( 26)
168 --> 189 ( 28)
169 -->   1 ( 24)
169 -->   4 ( 15)
169 -->  76 ( 33)
169 -->  86 ( 12)
169 -->  92 (  5)
169 --> 115 ( 39)
169 --> 148 ( 24)
169 --> 153 (  7)
170 --> 108 ( 25)
171 -->  19 ( 28)
172 -->   9 ( 35)
173 -->  16 ( 44)
173 -->  73 ( 21)
173 --> 120 ( 27)
173 --> 180 ( 34)
174 --> 136 ( 14)
175 -->  25 ( 37)
175 -->  92 ( 22)
175 --> 126 ( 30)
176 --> 117 ( 28)
177 -->  73 ( 21)
177 --> 153 ( 25)
177 --> 157 ( 38)
178 -->  38 ( 31)
178 -->  44 ( 24)
178 -->  94 ( 21)
178 --> 122 ( 27)
179 --> 185 ( 27)
180 -->   4 ( 20)
180 -->  71 ( 29)
181 --> 190 ( 13)
182 --> 106 (  8)
183 -->  15 ( 16)
184 -->   7 ( 36)
185 --> 138 ( 42)
186 --> 167 ( 37)
187 -->  41 ( 26)
187 -->  60 ( 29)
187 -->  78 ( 39)
188 -->  48 ( 27)
189 --> 160 ( 40)
190 -->  35 ( 22)
190 -->  45 ( 16)
190 -->  73 (  7)
190 -->  78 ( 14)
190 --> 115 ( 34)
190 --> 116 ( 31)
190 --> 131 ( 24)
190 --> 148 ( 23)
191 -->  20 ( 31)
192 -->  16 ( 31)
192 -->  22 ( 18)
192 -->  76 ( 33)
192 --> 126 ( 32)
193 -->  36 ( 14)
