WEIGHTED DIGRAPH 226 406:
  0 --> 113 ( 20)
  1 -->  78 ( 14)
  1 --> 162 ( 18)
  2 -->  10 ( 34)
  3 -->   7 ( 18)
  3 -->  30 ( 22)
  3 --> 114 ( 18)
  3 --> 187 ( 16)
  4 --> 109 ( 22)
  5 --> 101 ( 26)
  6 --> 177 ( 21)
  7 -->  24 ( 22)
  7 -->  32 ( 38)
  7 -->  37 ( 20)
  7 -->  57 ( 35)
  7 -->  83 ( 21)
  8 -->  53 ( 13)
  9 --> 124 (  9)
 10 --> 110 (  7)
 10 --> 128 ( 22)
 10 --> 137 ( 25)
 10 --> 182 ( 40)
 11 --> 115 ( 25)
 12 -->  37 ( 17)
 12 --> 146 (  8)
 12 --> 182 ( 26)
 13 -->  89 ( 11)
 14 -->  83 ( 34)
 15 --> 118 ( 25)
 16 --> 143 ( 13)
 17 -->   6 ( 23)
 18 -->  92 ( 32)
 19 -->   1 ( 27)
 19 -->  72 ( 39)
 19 --> 167 ( 32)
 20 --> 165 ( 28)
 21 --> 186 ( 25)
 22 --> 103 ( 33)
 23 --> 191 ( 38)
 24 -->  37 ( 23)
 25 -->  85 ( 21)
 26 -->  79 ( 10)
 26 -->  82 ( 33)
 26 --> 144 ( 32)
 26 --> 196 ( 18)
 27 -->   1 ( 11)
 27 --> 127 ( 11)
 27 --> 190 ( 24)
 28 -->  39 ( 38)
 29 --> 130 ( 14)
 30 -->  62 ( 44)
 30 --> 137 ( 21)
 30 --> 197 ( 25)
 30 --> 221 ( 21)
 31 -->  41 ( 10)
 32 -->  27 ( 20)
 32 -->  37 ( 28)
 32 -->  46 ( 16)
 32 -->  58 ( 25)
 32 -->  78 ( 27)
 32 -->  99 ( 29)
 32 --> 114 ( 35)
 32 --> 144 ( 31)
 33 -->  74 ( 23)
 34 --> 106 ( 24)
 35 --> 142 ( 15)
 36 --> 104 ( 33)
 37 -->  10 ( 16)
 37 --> 175 ( 36)
 37 --> 195 ( 13)
 37 --> 209 ( 22)
 38 --> 110 ( 11)
 38 --> 144 ( 21)
 38 --> 152 ( 22)
 39 --> 127 ( 21)
 40 -->  55 ( 20)
 41 --> 133 ( 18)
 42 --> 141 ( 31)
 43 --> 169 ( 20)
 44 -->  64 ( 39)
 45 -->   7 ( 21)
 45 -->  19 ( 25)
 45 -->  27 ( 28)
 45 -->  32 ( 25)
 45 -->  62 ( 37)
 45 --> 144 ( 28)
 46 -->  76 ( 33)
 46 --> 127 ( 33)
 46 --> 197 ( 34)
 47 --> 215 ( 32)
 48 -->  95 ( 12)
 49 -->  10 ( 10)
 49 -->  32 ( 21)
 49 -->  38 ( 22)
 49 -->  78 ( 35)
 49 --> 146 ( 24)
 49 --> 182 ( 21)
 49 --> 195 ( 26)
 50 -->  19 ( 17)
 50 -->  32 ( 19)
 50 --> 144 ( 39)
 50 --> 162 ( 11)
 51 --> 122 ( 20)
 52 --> 176 ( 25)
 53 --> 194 ( 28)
 54 -->   7 ( 16)
 54 -->  49 ( 14)
 54 -->  76 ( 14)
 54 -->  81 ( 21)
 54 -->  87 ( 42)
 54 --> 162 ( 23)
 54 --> 197 ( 25)
 55 --> 180 ( 27)
 56 --> 166 ( 17)
 57 -->  30 ( 24)
 57 -->  50 ( 15)
 57 -->  79 ( 28)
 57 --> 127 ( 10)
 58 -->   3 ( 18)
 58 -->  37 ( 30)
 58 --> 123 ( 29)
 58 --> 138 ( 28)
 58 --> 145 ( 34)
 58 --> 174 ( 31)
 59 --> 129 ( 21)
 60 --> 207 ( 18)
 61 --> 223 ( 26)
 62 -->  27 ( 32)
 62 -->  46 ( 20)
 62 -->  79 ( 19)
 62 --> 137 ( 42)
 62 --> 167 ( 29)
 63 -->  29 ( 15)
 64 -->  80 ( 23)
 65 -->  67 ( 22)
 66 -->  44 ( 19)
 67 -->  52 ( 30)
 68 -->  93 ( 23)
 69 -->   9 ( 17)
 70 -->   5 ( 17)
 71 --> 222 ( 21)
 72 -->  32 ( 37)
 72 -->  38 ( 18)
 73 -->  15 ( 32)
 74 --> 135 ( 14)
 75 --> 192 ( 34)
 76 -->  72 ( 28)
 76 -->  82 ( 24)
 76 --> 123 ( 29)
 76 --> 127 ( 34)
 76 --> 225 ( 23)
 77 --> 184 ( 31)
 78 -->  46 ( 26)
 78 -->  81 ( 20)
 78 --> 174 ( 10)
 79 -->  19 ( 22)
 79 --> 127 ( 22)
 79 --> 146 ( 36)
 80 -->  28 ( 14)
 81 -->  72 ( 23)
 81 -->  83 ( 25)
 82 -->  12 ( 33)
 82 -->  57 ( 21)
 82 -->  79 ( 18)
 82 --> 145 ( 19)
 82 --> 197 ( 32)
 83 -->  45 ( 22)
 83 -->  77 ( 10)
 83 -->  78 ( 23)
 83 --> 182 ( 32)
 84 --> 182 (  6)
 85 -->  34 ( 29)
 86 -->  11 ( 21)
 87 -->  19 ( 20)
 87 -->  90 ( 33)
 87 -->  99 ( 30)
 87 --> 144 ( 40)
 88 -->  48 ( 28)
 89 --> 218 ( 23)
 90 -->  76 ( 30)
 90 --> 144 ( 24)
 90 --> 153 ( 29)
 90 --> 169 ( 23)
 91 --> 200 ( 36)
 92 -->  84 ( 22)
 93 -->  94 ( 22)
 94 -->  43 (  4)
 95 -->  18 ( 14)
 96 -->  20 ( 20)
 97 --> 149 ( 17)
 98 --> 159 ( 37)
 99 -->   7 ( 33)
