WEIGHTED DIGRAPH 238 418:
  0 --> 204 ( 40)
  1 -->  85 ( 10)
  2 --> 181 ( 27)
  3 --> 216 ( 34)
  4 -->  88 ( 24)
  5 -->  45 (  6)
  5 -->  50 ( 33)
  5 -->  55 ( 26)
  5 -->  66 ( 13)
  5 --> 169 ( 27)
  6 --> 226 ( 14)
  7 -->  57 ( 28)
  8 -->  22 ( 47)
  8 --> 186 ( 29)
  8 --> 232 ( 29)
  8 --> 236 ( 16)
  9 -->   6 ( 33)
 10 -->  41 ( 20)
 10 --> 154 ( 11)
 11 -->  31 ( 30)
 11 -->  54 ( 32)
 11 -->  66 ( 18)
 11 -->  83 ( 39)
 11 --> 138 ( 23)
 11 --> 152 ( 26)
 12 -->   0 ( 13)
 13 --> 200 ( 40)
 14 --> 235 ( 31)
 15 --> 194 ( 21)
 16 -->   2 ( 23)
 17 -->  14 ( 30)
 18 -->  11 ( 34)
 18 -->  80 ( 17)
 18 --> 130 ( 24)
 19 --> 117 ( 36)
 20 -->  49 ( 19)
 21 -->   8 ( 31)
 21 -->  45 ( 27)
 21 --> 141 ( 30)
 22 --> 107 ( 32)
 22 --> 163 ( 35)
 22 --> 233 ( 24)
 23 --> 114 ( 15)
 24 --> 101 ( 33)
 25 -->   8 ( 29)
 25 --> 148 ( 22)
 26 -->   5 ( 14)
 26 -->  58 ( 33)
 26 -->  75 ( 30)
 26 -->  82 ( 25)
 26 --> 236 ( 16)
 27 --> 189 ( 23)
 28 -->  90 ( 37)
 29 -->  78 ( 21)
 30 -->  65 ( 16)
 31 -->  39 (  4)
 31 --> 107 ( 39)
 31 --> 122 ( 19)
 31 --> 193 ( 23)
 32 -->  50 ( 33)
 32 -->  67 ( 15)
 32 --> 130 ( 25)
 32 --> 186 ( 44)
 33 --> 231 ( 33)
 34 -->  44 ( 30)
 35 -->  37 ( 30)
 36 -->  35 ( 20)
 37 --> 140 ( 30)
 38 --> 103 ( 22)
 38 --> 202 ( 33)
 39 -->  22 ( 22)
 39 -->  82 (  6)
 39 --> 126 ( 19)
 39 --> 163 ( 34)
 40 --> 151 ( 26)
 41 -->  26 ( 21)
 41 -->  55 ( 20)
 41 --> 143 ( 27)
 42 --> 122 ( 21)
 42 --> 162 ( 27)
 42 --> 183 ( 34)
 42 --> 185 ( 30)
 42 --> 232 ( 32)
 43 --> 195 ( 20)
 44 --> 214 ( 10)
 45 --> 160 ( 41)
 45 --> 169 ( 31)
 46 --> 221 ( 15)
 47 -->   9 ( 37)
 48 -->  81 ( 17)
 49 -->  23 ( 25)
 50 -->  26 ( 27)
 50 -->  42 ( 36)
 50 -->  67 ( 27)
 50 -->  83 ( 28)
 50 --> 169 ( 18)
 50 --> 202 ( 21)
 50 --> 211 ( 26)
 50 --> 223 ( 18)
 51 --> 109 ( 20)
 52 -->  51 ( 33)
 53 -->  50 ( 22)
 53 -->  86 ( 18)
 53 --> 124 ( 19)
 53 --> 130 ( 18)
 53 --> 143 ( 14)
 53 --> 154 ( 11)
 54 --> 186 ( 15)
 54 --> 224 ( 31)
 55 -->  32 ( 21)
 55 -->  45 ( 12)
 55 -->  67 ( 29)
 55 --> 152 ( 37)
 55 --> 224 ( 33)
 56 -->  79 ( 17)
 57 -->  52 ( 36)
 58 -->  39 ( 31)
 58 -->  42 (  7)
 58 --> 179 ( 21)
 58 --> 207 ( 27)
 58 --> 233 ( 14)
 59 -->  34 ( 23)
 60 --> 159 ( 26)
 61 -->  47 ( 22)
 62 -->  97 ( 15)
 63 -->  12 ( 18)
 64 --> 188 ( 16)
 65 --> 225 ( 30)
 66 -->  41 ( 19)
 66 -->  75 ( 31)
 66 -->  86 ( 35)
 66 --> 143 ( 42)
 66 --> 154 ( 30)
 66 --> 232 ( 10)
 67 -->  11 ( 36)
 67 -->  83 ( 31)
 67 -->  95 ( 31)
 67 --> 148 (  3)
 67 --> 149 ( 21)
 68 --> 123 ( 18)
 69 --> 147 ( 42)
 70 --> 142 ( 29)
 71 --> 171 ( 17)
 72 -->  68 ( 20)
 73 -->  19 ( 19)
 74 --> 139 ( 19)
 75 -->  38 ( 14)
 75 -->  54 ( 16)
 76 --> 196 ( 29)
 77 -->  59 ( 24)
 78 --> 155 ( 24)
 79 -->  89 ( 28)
 80 -->  10 ( 29)
 80 --> 186 ( 27)
 81 -->  33 ( 30)
 82 -->   5 ( 20)
 82 -->  54 ( 24)
 82 -->  75 ( 19)
 82 -->  86 ( 18)
 82 --> 193 ( 26)
 83 -->  32 ( 45)
 83 --> 138 ( 21)
 83 --> 177 ( 26)
 84 -->  62 ( 19)
 85 --> 228 ( 22)
 86 --> 124 ( 25)
 86 --> 156 ( 25)
 87 -->  84 ( 25)
 88 -->  13 ( 35)
 89 --> 135 ( 19)
 90 --> 144 ( 38)
 91 --> 125 ( 21)
 92 --> 215 ( 17)
 93 -->  24 ( 19)
 94 --> 136 ( 28)
 95 --> 236 ( 30)
 96 --> 137 ( 30)
 97 --> 133 ( 10)
 98 --> 190 ( 24)
 99 -->  76 ( 16)
100 --> 206 ( 20)
101 --> 213 ( 23)
102 --> 119 ( 27)
103 --> 108 ( 25)
104 --> 237 ( 18)
105 -->  72 ( 29)
106 -->  42 ( 23)
107 -->  54 ( 29)
107 -->  95 ( 37)
107 --> 141 ( 31)
108 --> 209 ( 20)
109 --> 110 ( 35)
110 -->  94 ( 24)
111 --> 158 ( 22)
112 --> 150 ( 38)
113 -->  38 ( 22)
114 -->  29 ( 29)
115 --> 205 ( 41)
116 --> 184 ( 24)
117 --> 208 ( 30)
118 --> 170 ( 43)
119 --> 115 ( 19)
120 --> 138 ( 18)
121 --> 146 ( 32)
122 -->  55 ( 22)
122 --> 148 ( 19)
122 --> 149 ( 21)
122 --> 224 ( 23)
122 --> 233 ( 21)
123 -->  36 ( 24)
124 -->  21 ( 29)
124 -->  22 ( 28)
124 -->  66 ( 25)
124 --> 148 ( 32)
124 --> 154 ( 20)
124 --> 169 ( 30)
124 --> 180 ( 20)
125 --> 173 ( 23)
126 -->  38 ( 31)
126 -->  82 ( 33)
127 -->   7 ( 26)
128 -->   4 ( 22)
129 --> 198 ( 19)
130 -->  25 ( 25)
130 -->  67 ( 29)
130 --> 207 ( 30)
131 --> 132 ( 12)
132 --> 100 ( 35)
133 --> 230 ( 30)
134 -->  77 ( 23)
135 --> 127 ( 17)
136 --> 156 ( 19)
137 -->  46 ( 13)
138 -->  48 ( 43)
138 -->  66 ( 24)
138 --> 122 ( 19)
138 --> 141 ( 22)
138 --> 207 ( 26)
139 --> 128 ( 34)
140 -->  15 ( 22)
141 -->  26 ( 36)
141 -->  66 ( 40)
141 --> 202 ( 19)
142 --> 187 ( 22)
143 -->   8 ( 35)
144 --> 218 ( 19)
145 -->  98 ( 11)
146 -->  60 ( 25)
147 -->  64 ( 33)
148 -->  26 ( 15)
148 -->  32 ( 12)
148 --> 221 ( 23)
148 --> 224 ( 30)
149 -->  10 ( 32)
149 -->  11 ( 17)
149 -->  55 ( 17)
149 --> 152 ( 10)
149 --> 156 ( 27)
150 -->   1 ( 29)
151 -->  93 ( 17)
152 --> 130 ( 31)
152 --> 232 ( 38)
